AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Vermont,NJIT,10,134,H,6:00 PM,20230218,14.3,-1.4
Elon,Monmouth,2,134,H,1:00 PM,20230218,3.2,8.3
Stonehill,Central Connecticut,-2,130,H,12:00 PM,20230218,4.2,1.4
Fairleigh Dickinson,Wagner,-4,142,H,3:00 PM,20230218,0.1,10.8
Illinois St.,Indiana St.,-16,146,H,1:00 PM,20230218,-9.2,-11.2
Lafayette,Army,-6,130,H,5:00 PM,20230218,6.1,-10.2
South Dakota,Denver,-4,146,H,2:00 PM,20230218,-9.1,-19.6
Drexel,Hampton,6,132,H,3:00 PM,20230218,-7.0,-11.3
Louisiana Monroe,South Alabama,-11,131,H,3:00 PM,20230218,-26.6,-37.6
William & Mary,Northeastern,-4,138,H,11:00 AM,20230218,-3.3,-16.9
Binghamton,UMass Lowell,-13,143,H,12:00 PM,20230218,-2.5,0.4
Morgan St.,Norfolk St.,-11,145,H,3:00 PM,20230218,-17.1,-17.5
South Carolina St.,Maryland Eastern Shore,-9,151,H,3:00 PM,20230218,-1.6,-2.0
Hofstra,Stony Brook,12,132,H,5:30 PM,20230218,18.7,-3.7
Eastern Illinois,Little Rock,-6,152,H,3:30 PM,20230218,1.9,2.2
Western Illinois,St. Thomas,-11,147,H,7:00 PM,20230218,-17.0,-16.0
North Carolina Central,Delaware St.,8,136,H,3:00 PM,20230218,2.1,5.2
Holy Cross,Colgate,-17,145,H,1:00 PM,20230218,-0.5,-2.2
North Carolina A&T,Towson,-14,144,H,3:00 PM,20230218,-15.7,-11.0
Incarnate Word,Nicholls St.,-10,144,H,3:00 PM,20230218,3.4,0.8
Samford,VMI,11,147,H,12:00 PM,20230218,14.5,17.4
Cal St. Northridge,UC San Diego,-8,128,H,9:00 PM,20230218,-5.3,-11.7
New Orleans,Northwestern St.,-13,153,H,3:30 PM,20230218,4.2,18.0
Lamar,Houston Christian,-5,155,H,7:00 PM,20230218,11.0,-1.3
Cal Poly,Cal St. Fullerton,-13,117,H,6:00 PM,20230218,-10.4,-12.3
Florida A&M,Alabama St.,-6,126,H,5:30 PM,20230218,11.4,18.0
Bethune Cookman,Alabama A&M,-8,146,H,5:00 PM,20230218,-6.5,-24.5
Evansville,Murray St.,-13,145,H,3:00 PM,20230218,14.1,6.3
Loyola MD,Navy,-11,133,H,3:00 PM,20230218,0.8,4.0
Presbyterian,Campbell,-8,126,H,1:00 PM,20230218,-12.4,-19.0
Lindenwood,Morehead St.,-11,131,H,2:00 PM,20230218,-9.8,-14.2
Albany,Maine,-10,140,H,1:00 PM,20230218,-7.1,4.5
Mississippi Valley St.,Texas Southern,-9,135,H,5:00 PM,20230218,-2.8,-8.4
St. Francis PA,LIU Brooklyn,8,152,H,12:00 PM,20230218,-1.7,7.8
Green Bay,Youngstown St.,-23,145,H,1:00 PM,20230218,2.4,5.6
