AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Arkansas,South Carolina,13,135,H,2:30 PM,20230204,1.5,4.7
Tennessee St.,Eastern Illinois,2,148,H,3:30 PM,20230204,11.5,15.6
Western Illinois,Nebraska Omaha,-3,147,H,2:00 PM,20230204,-1.0,-12.1
Sam Houston St.,UT Arlington,9,127,H,4:00 PM,20230204,-0.7,-1.7
Arkansas Pine Bluff,Alcorn St.,-5,139,H,4:00 PM,20230204,11.7,6.4
Nicholls St.,Houston Christian,6,160,H,7:00 PM,20230204,-9.2,-0.3
Wofford,Furman,-13,153,H,5:00 PM,20230204,-16.6,-18.6
Stonehill,St. Francis NY,1,129,H,12:00 PM,20230204,1.3,-2.4
Elon,Northeastern,-4,138,H,1:00 PM,20230204,20.2,23.8
Northern Colorado,Montana St.,-13,145,H,5:00 PM,20230204,-9.9,1.7
Incarnate Word,New Orleans,-2,144,H,4:00 PM,20230204,9.0,12.1
North Alabama,Florida Gulf Coast,-8,148,H,6:00 PM,20230204,15.3,14.2
Illinois St.,Belmont,-11,139,H,4:00 PM,20230204,3.0,12.1
Campbell,Longwood,-7,133,H,1:00 PM,20230204,12.5,9.4
UNC Greensboro,The Citadel,9,129,H,12:00 PM,20230204,5.9,12.2
Wagner,Fairleigh Dickinson,-4,140,H,12:00 PM,20230204,-0.6,-6.0
North Dakota,South Dakota,-5,141,H,1:00 PM,20230204,0.1,-7.1
Winthrop,Radford,-10,140,H,1:00 PM,20230204,1.7,3.0
Hawaii,Cal Poly,6,118,H,9:00 PM,20230204,3.6,-0.4
McNeese St.,Texas A&M Commerce,-3,139,H,4:30 PM,20230204,0.7,3.0
Jacksonville St.,Bellarmine,-4,124,H,3:00 PM,20230204,1.3,4.8
Central Connecticut,Sacred Heart,-3,137,H,1:00 PM,20230204,1.8,-2.6
Miami OH,Ohio,-12,156,H,1:00 PM,20230204,3.2,13.1
UC Santa Barbara,Cal St. Northridge,8,124,H,9:00 PM,20230204,-2.4,-1.1
Northern Arizona,Montana,-10,138,H,8:00 PM,20230204,6.6,9.1
Central Michigan,Toledo,-19,159,H,6:00 PM,20230204,-13.7,-1.1
UTSA,Middle Tennessee,-14,144,H,5:00 PM,20230204,3.0,3.2
Grambling St.,Alabama St.,7,133,H,3:30 PM,20230204,3.8,7.4
Idaho,Sacramento St.,-8,136,H,4:00 PM,20230204,2.9,8.5
Cal St. Bakersfield,UC San Diego,-6,120,H,9:00 PM,20230204,-10.9,-5.4
NJIT,UMass Lowell,-12,140,H,12:00 PM,20230204,-2.7,-2.2
Vermont,Albany,10,136,H,2:00 PM,20230204,8.9,12.9
Central Arkansas,Stetson,-14,152,H,1:00 PM,20230204,-2.3,3.5
Columbia,Princeton,-18,142,H,5:00 PM,20230204,2.7,5.4
Delaware St.,Morgan St.,-6,136,N,12:00 PM,20230204,16.0,17.8
Drexel,Monmouth,8,124,H,1:00 PM,20230204,-9.4,-17.6
Hampton,Norfolk St.,-11,147,N,3:00 PM,20230204,-5.3,3.2
Northwestern St.,Lamar,9,139,H,6:00 PM,20230204,-12.1,-4.0
Stony Brook,Hofstra,-17,135,H,3:00 PM,20230204,-15.6,-16.7
Presbyterian,Gardner Webb,-11,125,H,1:00 PM,20230204,-3.4,-7.0
VMI,Mercer,-9,137,H,1:00 PM,20230204,4.7,11.4
Bethune Cookman,Prairie View A&M,-10,136,H,5:30 PM,20230204,1.4,6.8
Evansville,Illinois Chicago,-12,142,H,1:00 PM,20230204,-5.4,-3.9
Florida A&M,Texas Southern,-9,125,H,5:00 PM,20230204,4.7,9.2
Chicago St.,Hartford,7,135,H,1:00 PM,20230204,-7.2,-5.3
Mississippi Valley St.,Jackson St.,-10,136,H,5:30 PM,20230204,1.1,3.0
