AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Georgia Southern,Coastal Carolina,-3,129,H,01:00 PM,20221231,5.8,9.3
Jacksonville,Florida Gulf Coast,-5,129,H,12:00 PM,20221231,-4.3,-1.6
Fresno St.,Utah St.,-12,138,H,01:00 PM,20221231,0.0,-0.3
Rider,Canisius,-2,142,H,02:00 PM,20221231,-7.4,-10.6
UMKC,Nebraska Omaha,-3,131,H,01:00 PM,20221231,1.9,-0.6
San Diego,San Francisco,-12,162,H,06:00 PM,20221231,-8.2,-7.4
Louisiana Tech,Charlotte,-7,129,H,01:00 PM,20221231,-10.8,-7.2
Milwaukee,Detroit,-6,152,H,11:00 AM,20221231,-3.0,-6.0
George Washington,Loyola Chicago,-4,136,H,03:00 PM,20221231,-9.8,-4.5
Longwood,Campbell,1,141,H,01:00 PM,20221231,6.5,10.0
Cal Baptist,Seattle,-5,129,H,05:00 PM,20221231,-3.3,-6.5
Rice,UTEP,-7,141,H,03:00 PM,20221231,9.4,2.0
Eastern Washington,Montana St.,-9,139,H,03:00 PM,20221231,-3.0,-1.0
Western Kentucky,Middle Tennessee,-8,140,H,03:00 PM,20221231,-7.7,-6.7
Morehead St.,Tennessee Martin,-3,145,H,03:30 PM,20221231,-0.1,4.5
Florida St.,Duke,-17,141,H,12:00 PM,20221231,3.1,8.4
Samford,The Citadel,5,139,H,12:00 PM,20221231,-11.1,-5.9
East Carolina,Wichita St.,-10,120,H,03:00 PM,20221231,6.1,5.5
Furman,Western Carolina,8,152,H,03:00 PM,20221231,-0.5,1.5
Boston College,Syracuse,-6,128,H,01:00 PM,20221231,-0.9,7.8
Appalachian St.,Southern Miss,-11,133,H,02:00 PM,20221231,-0.2,-5.3
Southern Indiana,Eastern Illinois,4,144,H,03:30 PM,20221231,-15.5,-11.5
Mount St. Mary's,Niagara,-1,119,H,11:00 AM,20221231,3.4,1.3
Austin Peay,North Florida,-6,138,H,01:00 PM,20221231,-7.1,-0.9
Rhode Island,Duquesne,-10,136,H,12:00 PM,20221231,-4.3,-2.0
Oregon St.,Oregon,-14,126,H,07:00 PM,20221231,1.8,6.0
New Hampshire,Albany,-3,133,H,11:00 AM,20221231,3.7,-2.5
La Salle,VCU,-12,134,H,01:00 PM,20221231,-14.2,-14.0
Colorado,California,11,129,H,05:00 PM,20221231,-4.4,-2.2
UC Irvine,Cal St. Bakersfield,9,121,H,03:00 PM,20221231,-2.2,-5.9
North Carolina A&T,Hofstra,-13,149,H,12:00 PM,20221231,-2.6,-7.3
East Tennessee St.,VMI,3,143,H,12:00 PM,20221231,-3.0,1.8
Illinois Chicago,Bradley,-11,127,H,01:00 PM,20221231,-5.2,-1.9
William & Mary,Drexel,-5,123,H,01:00 PM,20221231,1.9,-0.2
UTSA,UAB,-25,161,H,03:00 PM,20221231,1.6,1.3
FIU,North Texas,-13,123,H,03:00 PM,20221231,-0.2,0.8
UMass Lowell,NJIT,9,137,H,01:00 PM,20221231,-1.1,-4.9
UT Rio Grande Valley,Southern Utah,-20,172,H,02:00 PM,20221231,-3.0,-4.7
Little Rock,Tennessee St.,-6,158,H,03:30 PM,20221231,14.1,18.5
Stonehill,St. Francis PA,-6,154,H,03:00 PM,20221231,-9.1,-2.5
Sacred Heart,LIU Brooklyn,2,152,H,12:00 PM,20221231,-1.4,-5.4
USC Upstate,Charleston Southern,-4,144,H,02:00 PM,20221231,8.4,12.2
Northern Arizona,Weber St.,-6,138,H,03:00 PM,20221231,-17.5,-19.7
UC San Diego,UC Santa Barbara,-10,124,H,06:00 PM,20221231,-0.2,4.5
Western Illinois,South Dakota,-5,145,H,01:00 PM,20221231,7.7,1.1
Tennessee Tech,Lindenwood,3,135,H,03:30 PM,20221231,8.5,3.8
Yale,Columbia,13,127,H,11:00 AM,20221231,-7.4,2.0
Louisville,Kentucky,-21,133,H,11:00 AM,20221231,12.7,16.3
Central Arkansas,Kennesaw St.,-12,152,H,01:00 PM,20221231,-10.2,-10.5
Louisiana Monroe,Arkansas St.,-7,123,H,02:00 PM,20221231,2.6,-0.6
McNeese St.,Lamar,1,133,H,04:00 PM,20221231,11.9,9.4
Cal Poly,Hawaii,-11,119,H,09:00 PM,20221231,-6.2,-3.0
Cal St. Northridge,Cal St. Fullerton,-7,125,H,06:00 PM,20221231,3.5,1.6
St. Francis NY,Central Connecticut,-3,127,H,12:00 PM,20221231,11.4,12.4
Stony Brook,Northeastern,-9,129,H,11:00 AM,20221231,2.3,2.0
Idaho,Montana,-11,143,H,03:00 PM,20221231,0.5,-0.7
Incarnate Word,Texas A&M Commerce,-6,136,H,04:30 PM,20221231,8.3,4.9
Presbyterian,Radford,-10,132,H,01:00 PM,20221231,-1.7,1.4
Binghamton,Bryant,-18,162,H,12:00 PM,20221231,-2.4,-6.8
Hampton,UNC Wilmington,-18,142,H,01:00 PM,20221231,-12.9,-6.6
Elon,Delaware,-14,146,H,01:00 PM,20221231,7.2,10.2
Merrimack,Wagner,-8,112,H,12:00 PM,20221231,2.9,3.9
Green Bay,Oakland,-11,143,H,12:00 PM,20221231,-5.3,-10.2
Northern Kentucky,IUPUI,10,122,H,01:00 PM,20221231,-2.6,-4.4
