AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Morgan St.,Bowling Green,-2,144,H,01:00 PM,20221203,5.8,7.1
Rider,Mount St. Mary's,-3,137,H,03:00 PM,20221203,-3.2,-4.7
UMass Lowell,Sacred Heart,5,153,H,01:00 PM,20221203,8.5,9.4
Boston College,Duke,-14,126,H,03:00 PM,20221203,1.4,-3.8
Tennessee St.,Austin Peay,-2,132,H,03:00 PM,20221203,9.5,6.7
Fordham,Tulane,-11,139,H,10:30 AM,20221203,6.1,5.3
UMBC,Lehigh,-3,155,H,01:00 PM,20221203,10.7,13.2
South Carolina,Georgetown,-6,138,H,11:00 AM,20221203,-14.4,-16.9
Norfolk St.,Old Dominion,-6,134,H,06:00 PM,20221203,-13.3,-12.4
North Florida,High Point,-5,147,H,01:00 PM,20221203,-6.7,-11.7
Richmond,William & Mary,4,130,H,06:00 PM,20221203,-11.2,-12.2
Ball St.,Duquesne,-8,142,H,01:00 PM,20221203,-6.4,-7.7
San Jose St.,Arkansas,-16,134,H,03:00 PM,20221203,14.1,13.6
Coastal Carolina,Winthrop,-4,140,H,01:00 PM,20221203,-2.3,-5.7
Bucknell,NJIT,2,132,H,01:00 PM,20221203,3.3,5.8
BYU,South Dakota,9,147,N,02:30 PM,20221203,7.5,8.2
Indiana St.,Miami OH,8,152,H,12:00 PM,20221203,-3.7,-2.4
Coppin St.,Loyola MD,-4,150,H,04:00 PM,20221203,-3.3,-7.8
Wofford,Vanderbilt,-11,139,H,04:00 PM,20221203,0.8,0.8
Florida St.,Virginia,-17,129,H,01:00 PM,20221203,-0.9,2.3
Cal St. Bakersfield,Dartmouth,-2,122,H,01:00 PM,20221203,5.6,7.3
Howard,Hampton,-3,147,H,04:00 PM,20221203,-1.6,-6.9
College of Charleston,The Citadel,13,151,H,12:00 PM,20221203,3.3,7.9
Pacific,UC Santa Barbara,-11,143,H,04:00 PM,20221203,0.9,5.9
Tennessee Martin,UNC Asheville,-8,158,H,01:00 PM,20221203,4.8,6.3
Detroit,Cleveland St.,-6,132,H,02:00 PM,20221203,-17.2,-12.4
Sacramento St.,Santa Clara,-11,141,H,04:00 PM,20221203,-2.8,-0.3
Saint Peter's,Fairfield,-4,122,H,06:00 PM,20221203,-3.3,-3.5
North Dakota St.,Eastern Washington,-5,141,H,04:00 PM,20221203,-7.1,-6.0
Northern Colorado,Colorado St.,-14,144,H,03:30 PM,20221203,-1.9,-5.3
Louisiana Lafayette,New Orleans,12,156,H,04:00 PM,20221203,10.0,8.6
Northern Arizona,Pepperdine,-11,147,H,07:00 PM,20221203,-13.5,-8.9
USC Upstate,Western Carolina,-5,149,H,04:30 PM,20221203,0.6,2.1
Illinois Chicago,Drake,-17,139,H,05:00 PM,20221203,0.0,1.0
North Alabama,Morehead St.,-6,132,H,01:00 PM,20221203,12.5,10.9
St. Francis PA,Ohio St.,-23,147,H,11:00 AM,20221203,-11.0,-7.0
Central Connecticut,Holy Cross,1,133,H,05:00 PM,20221203,8.6,9.2
Robert Morris,Northern Kentucky,-6,126,H,05:00 PM,20221203,12.9,13.3
Oakland,Fort Wayne,-9,149,H,02:00 PM,20221203,4.7,3.3
Evansville,Northern Iowa,-8,132,H,01:00 PM,20221203,7.2,3.5
Tennessee Tech,Butler,-18,138,H,01:00 PM,20221203,2.8,-2.3
Yale,Stony Brook,11,127,H,05:30 PM,20221203,31.0,32.5
North Dakota,Portland,-17,147,H,07:00 PM,20221203,2.9,1.2
UNC Greensboro,Elon,7,129,H,03:00 PM,20221203,-8.8,-7.8
Jackson St.,SMU,-12,134,H,02:00 PM,20221203,-9.3,-8.0
Southeastern Louisiana,Dayton,-19,131,H,01:00 PM,20221203,3.6,2.3
South Carolina St.,Furman,-20,150,H,11:00 AM,20221203,8.7,11.8
Incarnate Word,Grambling St.,-8,132,H,04:00 PM,20221203,-9.1,-9.7
New Hampshire,Columbia,-4,132,H,03:00 PM,20221203,4.9,7.6
UT Rio Grande Valley,Western Illinois,-7,149,H,02:30 PM,20221203,2.6,1.0
Nebraska Omaha,North Texas,-15,121,H,05:00 PM,20221203,18.7,17.7
Fairleigh Dickinson,Saint Joseph's,-15,153,H,12:00 PM,20221203,0.1,-3.5
Navy,VMI,11,135,H,12:00 PM,20221203,26.1,21.5
Mississippi Valley St.,Mississippi St.,-25,119,H,01:00 PM,20221203,-2.8,-3.4
Longwood,Delaware St.,13,137,H,02:00 PM,20221203,-1.6,-2.4
Stonehill,Binghamton,-10,150,H,03:00 PM,20221203,4.3,7.6
Lindenwood,UMKC,-10,130,H,07:00 PM,20221203,12.3,11.3
IUPUI,Milwaukee,-17,135,H,07:00 PM,20221203,-15.8,-17.1
