AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Western Carolina,UNC Asheville,-10,152,H,1:00 PM,20221126,-6.7,-8.3
UMBC,Georgetown,-12,156,H,11:00 AM,20221126,1.2,4.7
Nebraska Omaha,Southern,-10,142,N,12:30 PM,20221126,-9.3,-9.4
Youngstown St.,Western Illinois,8,150,H,2:00 PM,20221126,11.3,9.4
Hampton,Wake Forest,-19,149,H,11:30 AM,20221126,-3.0,-7.5
North Alabama,Georgia Tech,-12,136,H,3:00 PM,20221126,12.8,17.4
Central Michigan,Cal Baptist,-9,135,H,7:00 PM,20221126,5.1,9.3
Houston Christian,Missouri,-27,161,H,11:00 AM,20221126,-2.1,-3.3
Chicago St.,Marquette,-25,153,H,7:30 PM,20221126,-3.4,-6.2
Binghamton,La Salle,-11,139,H,1:00 PM,20221126,-5.3,-3.4
Merrimack,Bradley,-10,124,H,3:00 PM,20221126,8.1,8.0
Central Connecticut,Rutgers,-21,131,H,2:00 PM,20221126,-3.7,-5.6
South Carolina St.,Western Kentucky,-17,149,H,3:00 PM,20221126,7.8,3.7
Columbia,Providence,-21,147,H,3:00 PM,20221126,2.2,2.4
Presbyterian,Charlotte,-11,123,H,3:00 PM,20221126,4.0,3.0
Marist,Bucknell,-12,136,H,1:00 PM,20221126,-22.1,-21.6
New Hampshire,George Washington,-14,134,H,1:00 PM,20221126,11.1,14.2
Mississippi Valley St.,Colorado St.,-21,133,H,3:00 PM,20221126,11.4,9.7
Delaware St.,Liberty,-23,131,H,4:00 PM,20221126,10.1,4.1
Delaware,Hartford,15,139,N,1:00 PM,20221126,7.2,5.9
