,Team,pace,ATS_net_eff,MG_net_eff,mod_AdjO,mod_AdjD,Date_zero
10533,Towson,65.23619873327823,8.812457128794113,5.6360152099247305,102.7668959386938,97.13088072876909,11/26/2025
10534,Troy,68.93725596415422,9.018829783638836,7.522359165064822,111.70081560453671,104.1784564394719,11/26/2025
10535,Tulane,67.12744897442997,-7.234442063296947,-1.4279510258185115,116.39466087355969,117.82261189937816,11/26/2025
10536,Tulsa,67.2114805520891,24.59130713518356,12.989179790609402,120.2834426208244,107.29426283021498,11/26/2025
10537,UAB,71.20615096570941,13.427680571277037,9.3205322992848,110.76496384460336,101.44443154531854,11/26/2025
10538,UC Davis,68.50420080816194,6.410849475024737,2.3276901381376014,107.13821761312693,104.81052747498931,11/26/2025
10539,UC Irvine,70.5464765767296,-0.9905504355416032,3.223334054938821,98.91123265828296,95.6878986033441,11/26/2025
10540,UC San Diego,69.59488264641011,18.536733626808623,10.50196222673892,114.48252041078604,103.98055818404713,11/26/2025
10541,UC Riverside,68.68796308883071,1.7778476250806174,-2.34251172828078,109.0047589793654,111.34727070764616,11/26/2025
10542,UC Santa Barbara,67.27320457045347,-2.691150532925943,0.9552753766601224,114.95847214585096,114.00319676919082,11/26/2025
10543,UCLA,67.47275402325918,12.053783544738446,17.663766604231363,113.58719717208712,95.92343056785576,11/26/2025
10544,UMKC,69.0,0.0,0.0,100.0,100.0,11/26/2025
10545,UNLV,74.62066161926926,-1.572117708063524,2.7720792299554,113.26471562025498,110.49263639029957,11/26/2025
10546,Utah,70.54750228313956,-9.884085737815573,-2.12195634990536,108.09364416303296,110.2156005129383,11/26/2025
10547,Utah St.,70.91120228800128,25.41372056022434,19.68029446494304,117.00183242609732,97.32153796115422,11/26/2025
10548,Utah Tech,66.35668881490426,-10.689742290308711,-7.575781128220392,99.23208859764596,106.80786972586635,11/26/2025
10549,Utah Valley,69.58747142683256,12.703314678309038,8.823073893280231,115.74456826245596,106.92149436917572,11/26/2025
10550,Valparaiso,66.8473166986322,-4.032076527350688,-4.956206963950288,104.12197748231064,109.0781844462609,11/26/2025
10551,Vanderbilt,70.5787267761479,23.144055381841827,23.931143366377903,127.86889555422806,103.93775218785012,11/26/2025
10552,VCU,71.42704879797253,14.895491316204607,10.968522030341076,114.328075322617,103.35955329227592,11/26/2025
10553,Vermont,68.45670360574435,1.2705239391685417,-1.3935720424369062,113.18966277147696,114.58323481391388,11/26/2025
10554,Villanova,65.03541430794228,18.24025507550023,17.07803964225238,119.81606291142432,102.73802326917192,11/26/2025
10555,Virginia,67.73619194948598,18.71622839872771,18.99522812580044,121.7867900420816,102.79156191628114,11/26/2025
10556,Virginia Tech,71.4239806857961,16.242159691588864,13.699101847712685,116.68353326893512,102.9844314212224,11/26/2025
10557,VMI,68.30051284593969,-22.024960082554824,-15.601890211311131,103.04612097634514,118.64801118765624,11/26/2025
10558,Wagner,68.41657740450037,4.385914912193789,-1.919266779284156,107.12163061859532,109.04089739787946,11/26/2025
10559,Wake Forest,71.94459916068129,19.44886999114848,14.89439320984932,112.32903943765928,97.43464622780998,11/26/2025
10560,Washington,67.34272848422218,7.051686126057204,10.755532274412053,107.80271305337324,97.0471807789612,11/26/2025
10561,Washington St.,68.07849917366156,-3.389090880065373,-0.5147795128984449,118.21532119177036,118.7301007046688,11/26/2025
10562,Weber St.,70.0227217440083,3.3840649245002776,0.5476857113786847,112.1522499516936,111.60456424031491,11/26/2025
10563,West Virginia,66.53372560270884,6.6479694190212575,10.829942857668318,105.71268963575515,94.88274677808684,11/26/2025
10564,Western Carolina,70.6252018355134,-15.377017343648513,-10.414125121716422,99.58558427672608,109.99970939844248,11/26/2025
10565,Western Illinois,65.24137076129911,-13.444199716068049,-12.419316066306472,103.52645506614164,115.94577113244812,11/26/2025
10566,Western Kentucky,71.03554529001713,4.165312976766911,2.6439836856665213,113.1252183824885,110.48123469682196,11/26/2025
10567,Western Michigan,70.91002791498272,-5.887870815979093,-7.38058361766214,102.23179695376317,109.6123805714253,11/26/2025
10568,Wichita St.,67.06625783684437,19.273707781629657,9.585691072536203,111.09910586584589,101.51341479330968,11/26/2025
10569,William & Mary,75.85415359701776,20.82330895229413,10.101990980707257,110.2477887074676,100.14579772676032,11/26/2025
10570,Winthrop,69.67987420510897,18.275246521098914,10.419690109752128,115.21941458072898,104.79972447097686,11/26/2025
10571,Milwaukee,70.56805521208655,-2.83718379299495,-2.0648237830688783,110.54127732321196,112.60610110628085,11/26/2025
10572,Wisconsin,69.99259580764081,11.881291084995183,15.060877138286214,120.16549277031676,105.10461563203054,11/26/2025
10573,Wofford,69.13493781667475,0.7151085553036675,-0.513934510192541,105.78967026237852,106.30360477257103,11/26/2025
10574,Wright St.,65.76011007335977,12.31513058008187,6.425517068486025,108.13709000918264,101.7115729406966,11/26/2025
10575,Wyoming,71.14059142436673,14.918939541682036,8.671622351478513,110.70258390150626,102.03096155002774,11/26/2025
10576,Xavier,69.83395943959191,9.839557365587876,10.059628539795192,112.09780677637298,102.03817823657776,11/26/2025
10577,Yale,66.9824724410175,23.019581528350773,17.248846585907224,125.60121881395564,108.35237222804844,11/26/2025
10578,Youngstown St.,69.26598168750948,0.438140191967707,1.5751971516528231,107.0468882433822,105.47169109172935,11/26/2025
10579,Le Moyne,68.23949692726723,-9.44428045229066,-10.802951645475304,108.16168544577584,118.96463709125112,11/26/2025
10580,West Georgia,68.1015969851389,-1.2752928472188934,-2.387331230707635,106.06203382475154,108.44936505545915,11/26/2025
10581,Louisiana,69.0,0.0,0.0,100.0,100.0,11/26/2025
10582,Mercyhurst,65.32783707405345,0.9691743951544874,-4.811973460239695,98.96322417660566,103.77519763684538,11/26/2025
10583,East Texas A&M,68.15955658958516,-7.119140880909909,-8.844063028989902,98.10241357672406,106.94647660571393,11/26/2025
10584,New Haven,65.96306833729392,-12.55572803621552,-14.501228370995472,91.88911035911713,106.39033873011256,11/26/2025
10585,Abilene Christian,65.84204568310763,-12.806270949753475,-6.303597185060207,97.39289023562098,103.6964874206812,11/27/2025
10586,Air Force,65.25581012610283,-5.429719628985362,-7.128829013514007,100.32762665307035,107.45645566658436,11/27/2025
10587,Akron,71.72188904081578,25.33333365726068,16.2704493871497,121.4420814442787,105.17163205712896,11/27/2025
10588,Alabama,73.89526607635774,31.347703232772723,27.52240240416292,128.0911334581729,100.56873105400986,11/27/2025
10589,Alabama A&M,66.70641454557885,-9.908492497273436,-8.13896130697121,99.57333202411324,107.71229333108444,11/27/2025
10590,Alabama St.,69.29080946718275,2.5372231317627523,-3.044681755544146,107.19390684091115,110.2385885964553,11/27/2025
10591,Albany,67.27298746658217,-15.61988827715822,-11.23341135961467,97.17708449805392,108.41049585766854,11/27/2025
10592,Alcorn St.,69.46726487586083,-12.78897049768232,-13.90191562455862,99.44665167897853,113.34856730353718,11/27/2025
10593,American,71.24145457415091,-2.4128436280359846,-3.008599416533934,105.27591724902962,108.28451666556354,11/27/2025
10594,Appalachian St.,63.03429956746948,-14.65169860226131,-8.586604043620072,102.98889742318772,111.57550146680776,11/27/2025
10595,Arizona,70.71096231899917,27.925171605697635,27.46201656514669,121.46836921511888,94.0063526499722,11/27/2025
10596,Arizona St.,69.40901788979225,3.2061293770433394,5.092332085221418,112.95673491052204,107.86440282530062,11/27/2025
10597,Arkansas,71.234776447494,14.585533175669957,17.11151569388791,117.11822068395416,100.00670499006624,11/27/2025
10598,Arkansas St.,73.73598514202236,-6.926885245592057,-3.897466296411923,105.53420089335896,109.43166718977088,11/27/2025
10599,Arkansas Pine Bluff,73.20053819320391,-16.1726339881856,-14.841964332025698,101.57014869275682,116.4121130247825,11/27/2025
10600,Army,68.3237322734289,-17.81417372631827,-16.346712384696655,102.07614313193814,118.4228555166348,11/27/2025
10601,Auburn,68.9226847009637,21.514747930623056,19.921575768832945,123.99392057451831,104.0723448056854,11/27/2025
10602,Austin Peay,69.93659563812979,16.751246536467317,7.912274962823518,103.13305160824324,95.2207766454197,11/27/2025
10603,Ball St.,66.54927846430155,-19.51905456542688,-12.886420946454455,95.71694205051053,108.60336299696498,11/27/2025
10604,Baylor,70.75507054288857,13.226344013431271,15.096883289763388,121.46090934097208,106.36402605120873,11/27/2025
10605,Belmont,71.36243074976421,13.832401713989402,8.484597444572495,107.60293275428428,99.1183353097118,11/27/2025
10606,Bellarmine,66.56207379602915,-6.413276853557548,-7.133723617971224,109.69604858873797,116.82977220670918,11/27/2025
10607,Bethune Cookman,66.91263075888811,-0.7322457034263412,-0.5832481139128778,108.34565115519123,108.9288992691041,11/27/2025
10608,Binghamton,66.4044120706753,-27.960205098559214,-22.447399237225262,97.5059695626488,119.953368799874,11/27/2025
10609,Boise St.,68.08386649749491,20.83736598489557,16.702758224941448,110.39856717362916,93.6958089486877,11/27/2025
10610,Boston College,66.91666204808988,3.296560990594912,4.980735861923709,98.28523193212276,93.30449607019904,11/27/2025
10611,Boston University,64.30865567258456,-5.795805197098582,-7.058576479291917,112.14961895456813,119.20819543386004,11/27/2025
10612,Bowling Green,70.64881038345233,15.87843733212539,9.518982148871366,106.90203371789592,97.38305156902454,11/27/2025
10613,Bradley,68.4548140126892,7.486865597021497,6.3986873256637535,108.8862750257826,102.48758770011884,11/27/2025
10614,BYU,70.99503623968735,24.333319220279893,22.794794958147094,120.74811400820882,97.9533190500617,11/27/2025
10615,Brown,65.95785016667915,-10.087383049923728,-8.815761432138238,95.61460107920792,104.43036251134616,11/27/2025
10616,Bryant,67.17307065413738,-15.370219523002142,-12.624213417450768,94.07882084347936,106.70303426093012,11/27/2025
10617,Bucknell,68.29053255589716,-8.794228743346956,-7.684044991338661,100.28328903656796,107.96733402790662,11/27/2025
10618,Buffalo,67.07811248689546,6.88972161932672,1.4745068641348111,113.02499307949404,111.5504862153592,11/27/2025
10619,Butler,71.11862055878302,26.049153160329343,19.343883704124316,116.39780117274752,97.05391746862315,11/27/2025
10620,Cal Poly,76.18745596815658,0.0340394778797947,-2.1621719286234304,101.32902115182787,103.4911930804513,11/27/2025
10621,Cal St. Fullerton,76.50531110879378,-0.9782433412253608,-5.691552225457582,107.1641311303192,112.85568335577672,11/27/2025
10622,Cal St. Bakersfield,69.69006506743976,-8.405471525955207,-7.001058521751798,99.74747721606845,106.74853573782022,11/27/2025
10623,Cal Baptist,68.52586339051727,14.747842888207291,10.423634908654565,106.69126435325155,96.26762944459696,11/27/2025
10624,California,69.51998158127965,16.24178621341887,13.128718628445494,114.82992989586393,101.70121126741842,11/27/2025
10625,Campbell,70.86157292785109,-10.388494349293255,-6.250402328876775,104.45969792279988,110.71010025167664,11/27/2025
10626,Canisius,63.68407518861405,-21.77746204332825,-17.427508538443014,100.07272001363398,117.50022855207702,11/27/2025
10627,Central Arkansas,68.88742017586756,0.0010289451844609,-3.620703833288792,102.4844706335204,106.1051744668092,11/27/2025
10628,Central Connecticut,67.58337139331557,-0.504083825256068,-4.766274254322251,101.93671307579132,106.70298733011356,11/27/2025
10629,UCF,69.67527982721109,12.426404211613036,9.724445610601007,119.07910675302834,109.35466114242732,11/27/2025
10630,Central Michigan,67.58228886680085,-12.402530434095716,-8.6044416236228,103.4927187937737,112.09716041739648,11/27/2025
10631,Charleston,66.86493214786015,-4.677626912736187,-3.039154005485874,106.28352532044543,109.32267932593132,11/27/2025
10632,Charleston Southern,71.10189100909832,-4.5361741940408695,-5.259528320756336,104.3561973520875,109.6157256728438,11/27/2025
10633,Charlotte,63.27819348490131,2.2488466413095125,1.392337055468101,113.50515986522788,112.1128228097598,11/27/2025
10634,Chattanooga,65.56794581814536,-17.753951419791733,-8.25659211319026,106.34485484044517,114.60144695363545,11/27/2025
10635,Chicago St.,67.9839859862863,-11.13275110319038,-12.124283346026116,103.31779061143658,115.44207395746268,11/27/2025
10636,Cincinnati,73.67122792245421,-3.976661492863812,5.1969409395669945,100.41503228599338,95.21809134642636,11/27/2025
10637,Clemson,65.90457121116482,20.04572371739105,19.589652786567203,119.6623269194546,100.07267413288736,11/27/2025
10638,Cleveland St.,72.70366411538504,-22.10927090418362,-16.81346744169317,104.819244960457,121.63271240215022,11/27/2025
10639,Coastal Carolina,71.83338622591204,-4.010977017283448,-4.643138009687058,97.60900469743852,102.25214270712556,11/27/2025
10640,Colgate,67.27529584355692,9.66918143965076,5.124272632129876,112.8254564527488,107.70118382061897,11/27/2025
10641,Colorado,69.39472373722569,12.596403775489955,11.650229168380308,122.68388692036558,111.03365775198527,11/27/2025
10642,Colorado St.,63.573065558872926,8.946240013346419,8.080521059873362,120.8481629982936,112.76764193842024,11/27/2025
10643,Columbia,66.8604091530585,19.97965275313217,11.161237173509052,113.1661025110604,102.00486533755137,11/27/2025
10644,Connecticut,67.69483205117187,27.461269309827998,29.36926654258652,121.61758759406756,92.24832105148108,11/27/2025
10645,Coppin St.,69.77777144495518,-31.812000803190344,-27.63801172741944,88.37927786753852,116.01728959495794,11/27/2025
10646,Cornell,73.27845946489562,-1.2428350280503355,-1.2154062196081443,106.67405146171072,107.88945768131887,11/27/2025
10647,Creighton,67.14899856630241,2.238495339523329,8.591822886723294,111.37668121612904,102.78485832940574,11/27/2025
10648,Cal St. Northridge,69.0,0.0,0.0,100.0,100.0,11/27/2025
10649,Dartmouth,73.53804345632041,-26.007024751302183,-16.2455719422308,100.6022759619036,116.84784790413438,11/27/2025
10650,Davidson,67.37104885367216,13.62100634555051,11.321433335502498,111.10494840029196,99.78351506478946,11/27/2025
10651,Dayton,68.4489713757412,0.5877591409401042,7.393273264361683,108.77403287151512,101.3807596071534,11/27/2025
10652,Delaware,65.59012474844549,2.883202926015876,-0.6160154177373169,108.90284571050664,109.51886112824396,11/27/2025
10653,Delaware St.,66.10778088838045,-31.29816977841093,-26.687173582340534,87.37056218055659,114.05773576289708,11/27/2025
10654,Denver,68.33224697661554,-0.5603149536206944,-3.262176981413772,114.2750060728943,117.53718305430804,11/27/2025
10655,DePaul,69.75354172629794,-0.1823775083951082,4.183354784418077,106.311613836288,102.1282590518699,11/27/2025
10656,Detroit Mercy,71.59041080637036,-13.700913322228535,-9.429069439670672,104.39062739811968,113.81969683779032,11/27/2025
10657,Drake,67.04345998785348,-1.6592891963217111,-2.387462041644561,101.83190308820404,104.21936512984855,11/27/2025
10658,Drexel,66.1439676476036,-9.772417964977194,-5.885875799849515,101.91309727190864,107.79897307175814,11/27/2025
10659,Duke,70.09093968936533,36.52890602268404,31.906163335358396,122.91353416414204,91.00737082878366,11/27/2025
10660,Duquesne,74.27485735332502,1.2294740752325766,4.26173939426102,109.61670979667323,105.3549704024122,11/27/2025
10661,East Carolina,71.04059125606477,-22.74735257323288,-11.395545447721592,100.20933156637186,111.60487701409342,11/27/2025
10662,East Tennessee St.,67.63680698923632,6.74886513701351,2.4171670373232472,106.0041871610924,103.58702012376916,11/27/2025
10663,Eastern Illinois,65.9432701131781,-15.95614392545965,-15.055827063351796,97.32308067835017,112.37890774170197,11/27/2025
10664,Eastern Kentucky,70.24301176289889,-14.861082646589663,-10.164599399885102,101.82401268643122,111.98861208631632,11/27/2025
10665,Eastern Michigan,66.35888548040971,2.594157921082372,-1.2863096000627177,101.57910632360372,102.86541592366642,11/27/2025
10666,Eastern Washington,69.47070162206062,-6.406572520534786,-5.437450610074329,107.33942941804244,112.77688002811674,11/27/2025
10667,Elon,68.04574470801953,8.052407573261494,3.1307074962727217,119.1332296196818,116.00252212340912,11/27/2025
10668,Evansville,68.78890663314992,-15.416833315044569,-10.690806280613028,100.1987918143286,110.88959809494156,11/27/2025
10669,Fairfield,70.0939804034203,-2.9295842668245444,-3.510261222834416,106.8986865507008,110.4089477735352,11/27/2025
10670,Fairleigh Dickinson,69.36877342977024,-24.75676512653191,-20.592398863165126,97.96353142292466,118.5559302860898,11/27/2025
10671,Florida,72.73600162089228,24.82151589877576,26.762745746079226,114.67052749056124,87.90778174448197,11/27/2025
10672,Florida A&M,71.50656579659903,-19.295975174032936,-16.320658185942364,90.45894984320208,106.77960802914448,11/27/2025
10673,Florida Atlantic,67.51836170714671,14.481523738836776,10.432244581475096,119.3739350566238,108.94169047514868,11/27/2025
10674,Florida Gulf Coast,70.06053688345156,-2.02517006655894,-2.0839923869637564,110.21337316783864,112.2973655548024,11/27/2025
10675,FIU,70.62599664731182,-4.315818862342159,-3.133710461910348,101.00166470610826,104.1353751680186,11/27/2025
10676,Florida St.,75.07109187634869,24.692682207358857,17.58989047996753,114.28994169247804,96.70005121251052,11/27/2025
10677,Fordham,63.095683990054745,-8.295835823500477,-4.978810268792411,100.22514786775652,105.20395813654892,11/27/2025
10678,Fresno St.,69.49170719487978,15.336521275629384,7.1705490173412025,106.8124524012174,99.64190338387615,11/27/2025
10679,Furman,67.23598054699761,-8.375091004849766,-3.3757289520241525,105.68643952052136,109.06216847254548,11/27/2025
10680,Gardner Webb,72.46504200788299,-32.187756329192915,-24.57956545434508,93.23245752282342,117.8120229771684,11/27/2025
10681,George Mason,66.37221618888562,22.58390959665724,17.799671041347153,113.6143467386019,95.81467569725476,11/27/2025
10682,George Washington,72.28110615501393,23.49031935982801,16.918611033961042,119.89183945027212,102.9732284163111,11/27/2025
10683,Georgetown,70.6200087444205,2.261359812207345,7.463971850320675,108.70201072202468,101.238038871704,11/27/2025
10684,Georgia,75.44364376657573,24.29229775669484,20.46782724450211,117.71303365671974,97.24520641221764,11/27/2025
10685,Georgia Southern,73.0385406248907,-8.146674821643062,-4.606885196378986,104.65430581621094,109.2611910125899,11/27/2025
10686,Georgia St.,69.73442550040477,-24.09070927561215,-16.78341939365622,93.14372301918216,109.9271424128384,11/27/2025
10687,Georgia Tech,71.75690486343954,2.177758244561815,3.803050193831928,98.17264129130804,94.36959109747607,11/27/2025
10688,Gonzaga,72.0853086977361,31.57382409827621,26.26016217338004,116.71051982955396,90.45035765617384,11/27/2025
10689,Grambling St.,68.5302474954659,-3.4314860309452637,-5.379131874044112,103.62588699718468,109.00501887122878,11/27/2025
10690,Grand Canyon,69.18993675138248,2.164561171141688,6.079326153020985,103.5585307895863,97.4792046365653,11/27/2025
10691,Green Bay,65.18854871006857,0.1909365189938248,-4.48192593497978,107.0883255960936,111.5702515310734,11/27/2025
10692,Hampton,66.93066687669433,-8.988953742464261,-9.012755339623263,104.45592436562916,113.46867970525244,11/27/2025
10693,Harvard,66.37151027052167,-6.467664990297649,-6.015740319745251,108.17378503487744,114.18952535462267,11/27/2025
10694,Hawaii,70.0613731205789,1.449280283980471,5.523334233938495,98.69323218589923,93.16989795196076,11/27/2025
10695,High Point,71.27716369641034,16.17793289187416,13.482376692430629,118.19815134793927,104.71577465550864,11/27/2025
10696,Hofstra,69.9555910058779,-1.197947573814436,-1.738658278035831,104.17079465802472,105.90945293606056,11/27/2025
10697,Holy Cross,66.29069659611953,-17.427893605483025,-15.251079655096015,97.48178866455795,112.732868319654,11/27/2025
10698,Houston,64.55963557901697,20.07530805330484,25.11111926579958,115.44788201311567,90.33676274731604,11/27/2025
10699,Houston Christian,64.84909453658044,-8.967052676756945,-7.146839947067576,99.34691743418614,106.4937573812537,11/27/2025
10700,Howard,68.29046867904273,-13.040273776821708,-13.553866155100309,95.98743061255168,109.54129676765196,11/27/2025
10701,Idaho,68.39391595043482,8.337542660615188,5.154630019695288,104.94317964273114,99.78854962303582,11/27/2025
10702,Idaho St.,64.07286115507326,5.824544958241409,1.2610484450383643,109.0160730235423,107.75502457850394,11/27/2025
10703,Illinois,70.020281536027,30.01769242352773,28.45770378792414,123.82975190787204,95.37204811994792,11/27/2025
10704,Illinois St.,67.45104101333084,12.051254312569874,7.329124805361036,107.81835921751852,100.4892344121575,11/27/2025
10705,Illinois Chicago,69.28358268431887,-6.741086544419554,-4.823908968704768,105.43554057707227,110.25944954577704,11/27/2025
10706,Incarnate Word,66.52425273022948,-3.5329577669184817,-3.1917079990432056,112.09155235771088,115.28326035675404,11/27/2025
10707,Indiana,68.58715479242764,25.09150729160071,24.54016332338763,117.49353737668176,92.95337405329413,11/27/2025
10708,IU Indy,80.09428782706982,-10.425190738971445,-7.953826324905346,110.1779033343354,118.1317296592408,11/27/2025
10709,Indiana St.,70.82789548942475,-1.1499075936881311,-1.5934692895234666,102.28074143133462,103.87421072085806,11/27/2025
10710,Iona,73.9355776046481,3.587578553430504,0.7151505954941597,107.78791001482676,107.07275941933258,11/27/2025
10711,Iowa,65.51269263063078,25.3321308099718,23.28411906084044,120.85229965174608,97.56818059090564,11/27/2025
10712,Iowa St.,70.07353848346898,30.277023883775684,25.87356995094977,122.73853512459728,96.86496517364752,11/27/2025
10713,Fort Wayne,69.0,0.0,0.0,100.0,100.0,11/27/2025
10714,Jackson St.,70.51927118540314,-29.89983283549731,-18.49648383141865,97.7183513736226,116.21483520504124,11/27/2025
10715,Jacksonville,66.26088386317235,-4.442750302745626,-4.592922950930185,101.36853180561248,105.96145475654268,11/27/2025
10716,Jacksonville St.,65.59053685400356,-12.462438874965382,-7.049336064825059,96.1623838105146,103.21171987533964,11/27/2025
10717,James Madison,66.80463640571925,-3.657283523019377,-2.798548470333502,113.15064032450016,115.94918879483365,11/27/2025
10718,Kansas,67.54463603208741,28.5972275794083,24.119778914787283,117.81290647234756,93.69312755756026,11/27/2025
10719,Kansas St.,73.85569959735892,16.601270476635378,14.871423946050449,116.93464866772284,102.06322472167236,11/27/2025
10720,Kennesaw St.,73.96930407159601,-5.236146737400828,-2.5862611109445792,109.510614502206,112.09687561315056,11/27/2025
10721,Kent St.,73.00946582841424,2.32394771353951,3.273141855927933,113.62516633420644,110.35202447827852,11/27/2025
10722,Kentucky,71.2484653436796,27.433127882414905,25.361051665425386,120.52738655903,95.1663348936046,11/27/2025
10723,La Salle,66.83532934296932,-7.754433013569553,-5.895440656176609,102.1256802803497,108.02112093652627,11/27/2025
10724,Lafayette,68.04164468442227,-21.89464153201165,-14.686614393898884,104.75976101123403,119.44637540513294,11/27/2025
10725,Lamar,67.54408569696544,3.902391520254741,1.156973672115874,102.03442186387836,100.87744819176248,11/27/2025
10726,Lehigh,69.11623286206014,-12.25225118171788,-10.98567298153927,99.09734210280448,110.08301508434371,11/27/2025
10727,Liberty,66.70931762129928,9.096910269476572,9.197342707059889,116.7551513835115,107.5578086764516,11/27/2025
10728,Lindenwood,72.06498478578587,-10.644572723477838,-9.321031298652104,97.49880519529344,106.81983649394552,11/27/2025
10729,Lipscomb,69.94178898098737,2.7463074884081307,-0.8628920836488296,103.1022478547606,103.96513993840942,11/27/2025
10730,Little Rock,64.99337764978382,-24.40583643162141,-14.823530845625596,99.22419033214057,114.04772117776614,11/27/2025
10731,LIU,70.62793480559274,-7.314805987256708,-6.530498284388378,101.7209420302347,108.25144031462308,11/27/2025
10732,Long Beach St.,69.19287797534315,-7.619640942372591,-7.33235498893996,102.9837896178716,110.31614460681158,11/27/2025
10733,Longwood,71.40858709592233,-13.401337257441057,-7.187491723837752,104.58822485332134,111.7757165771591,11/27/2025
10734,Louisiana Monroe,72.02354543547803,-20.81312370481061,-18.182510712848632,98.32865210268778,116.5111628155364,11/27/2025
10735,LSU,70.74372207701855,23.639028005893167,17.606541876502494,121.96077817857024,104.3542363020677,11/27/2025
10736,Louisiana Tech,65.62463498664631,-15.027666344380147,-10.043237493632452,92.4989435725508,102.54218106618328,11/27/2025
10737,Louisville,70.88099747889217,31.0413909129175,29.367318138832115,124.010538188639,94.64322004980691,11/27/2025
10738,Loyola Marymount,67.22070729246906,4.920344278188325,2.4534084225995225,101.68860608154556,99.23519765894603,11/27/2025
10739,Loyola Chicago,65.99437276632827,-30.838620580014783,-17.83605796727944,101.27405514611304,119.11011311339246,11/27/2025
10740,Loyola MD,67.64275231510247,-13.659726273195457,-11.804888125645627,99.21988013848711,111.0247682641327,11/27/2025
10741,Maine,65.78679185054483,-12.658826797298566,-12.254265249657069,91.3186149902714,103.57288023992848,11/27/2025
10742,Manhattan,68.89594863168061,-20.03024493315004,-12.483677593021069,110.263385135979,122.74706272900004,11/27/2025
10743,Marist,65.96459703059118,6.79147343232238,1.6959014929979848,97.13806544833352,95.4421639553355,11/27/2025
10744,Marquette,72.55322327056665,-4.860201549504344,4.873421818597587,107.87459018618452,103.00116836758691,11/27/2025
10745,Marshall,71.98521614755931,-1.9838023640818672,-2.134337942662622,105.40818176445492,107.54251970711752,11/27/2025
10746,Maryland,68.90502309560604,-11.883762663068737,-2.187388254621357,105.98714416095886,108.1745324155802,11/27/2025
10747,Maryland Eastern Shore,62.87747855979799,-12.776890571358294,-15.102538609004547,89.05982095182344,104.16235956082798,11/27/2025
10748,Massachusetts,73.10579108017049,-2.6809189298863267,-1.5275104911199229,102.56061937562974,104.08812986674968,11/27/2025
10749,UMass Lowell,69.90328246166068,-9.607053582060717,-9.56723030190162,105.6673797612972,115.2346100631988,11/27/2025
10750,McNeese St.,69.0,0.0,0.0,100.0,100.0,11/27/2025
10751,UMBC,67.4730811899361,-8.21270965779138,-8.250205357484742,98.21184175384114,106.46204711132586,11/27/2025
10752,Memphis,69.58786909303639,12.266727614122487,12.291691099364078,109.74552254561272,97.45383144624864,11/27/2025
10753,Merrimack,66.62017309859071,-7.673003394967456,-7.0871517717247645,103.44972462745643,110.53687639918122,11/27/2025
10754,Mercer,69.44386152646817,2.281777378810684,0.7475957288198353,112.66593310318444,111.9183373743646,11/27/2025
10755,Miami OH,71.13291548066479,5.54356407472439,4.187127221929186,111.99440767510518,107.80728045317598,11/27/2025
10756,Miami FL,72.91609669399146,24.551142821532213,20.21530471121974,115.45681984710056,95.2415151358808,11/27/2025
10757,Michigan,73.30041737399526,53.14225439723028,37.63848190739219,123.3987901351866,85.76030822779437,11/27/2025
10758,Michigan St.,67.77661346451143,22.992681542485776,22.71329417799847,114.36068310339924,91.64738892540082,11/27/2025
10759,Middle Tennessee,68.20878274747561,14.055231160593133,7.932846078103962,112.856337809674,104.92349173157004,11/27/2025
10760,Minnesota,65.03678892718563,1.094914242630448,8.360676470443888,106.80085211710394,98.44017564666004,11/27/2025
10761,Mississippi,66.0442332380722,9.184414361977415,13.178088287017982,118.35727625782276,105.17918797080478,11/27/2025
10762,Mississippi St.,70.96930565529564,-8.530788202352117,2.051276947139777,109.48318884809407,107.4319119009543,11/27/2025
10763,Mississippi Valley St.,70.37575487098411,-22.24681739024307,-23.94735750851637,96.23459847507584,120.18195598359225,11/27/2025
10764,Missouri,70.13752359213494,10.46486378677609,12.250314637577018,118.925311280441,106.67499664286396,11/27/2025
10765,Missouri St.,65.91936035272718,-13.571078222032256,-7.844527673670219,101.09067788198676,108.935205555657,11/27/2025
10766,Monmouth,66.70827151441841,3.300613964045884,-0.0610712232948471,104.14737744712136,104.20844867041622,11/27/2025
10767,Montana,70.7161137085066,-0.2264231542969961,0.3723048299266049,109.4803803850694,109.1080755551428,11/27/2025
10768,Montana St.,66.368767257402,7.274409817195817,3.4437134372853464,106.8733197623162,103.42960632503085,11/27/2025
10769,Morehead St.,68.29978086078711,-7.436060307372987,-8.194198033456123,106.10134804261368,114.2955460760698,11/27/2025
10770,Morgan St.,68.49752571502981,-23.03155919144746,-20.674941892888263,101.17208517343218,121.84702706632044,11/27/2025
10771,Mount St. Mary's,67.0149580354654,-19.5933464111673,-11.882724541535593,100.92376334209676,112.80648788363231,11/27/2025
10772,Murray St.,73.65594306557252,7.400125846873983,5.945352769107222,114.20394517345738,108.25859240435013,11/27/2025
10773,Navy,68.27581576855435,9.186181939654924,4.39862059057107,106.32140899793885,101.92278840736778,11/27/2025
10774,N.C. State,71.95364736926344,20.8351044194109,18.59027813255888,126.83765501745808,108.2473768848992,11/27/2025
10775,UNC Asheville,66.90434010362955,-6.70123650890757,-4.053259712620332,107.07548254869236,111.1287422613127,11/27/2025
10776,UNC Greensboro,69.3960351777957,-8.001248282949144,-5.846993017760234,102.06577651300432,107.91276953076458,11/27/2025
