,Team,pace,ATS_net_eff,MG_net_eff,mod_AdjO,mod_AdjD,Date_zero
1751,Temple,73.37022845470378,17.29517033221324,9.433425112983763,117.03349908911142,107.60007397612767,11/10/2024
1752,Tennessee Martin,75.38860756867756,16.178440871058143,9.014813384101712,103.13576175186537,94.12094836776366,11/10/2024
1753,Tennessee,68.63297914856847,36.55423805464529,28.842774928199923,119.74177477749043,90.89899984929049,11/10/2024
1754,Tennessee St.,72.49407688742812,21.279926193621563,11.650905699229524,114.02402208403748,102.37311638480797,11/10/2024
1755,Tennessee Tech,72.68215550687249,15.770446886575053,8.960373504395747,113.5813168496416,104.62094334524586,11/10/2024
1756,Texas,70.50973694088624,7.742442970902447,10.694789824616482,113.61552285392074,102.92073302930426,11/10/2024
1757,Texas A&M,67.60112100192008,25.508319617332177,25.33987184251999,119.16723314500736,93.82736130248743,11/10/2024
1758,Texas A&M Corpus Chris,75.49102756282026,12.678957828534715,9.554364440062228,114.42533160041354,104.87096716035133,11/10/2024
1759,Texas A&M Commerce,74.33026970396176,-6.379316907553683,-6.807007474328641,101.55569349927724,108.36270097360591,11/10/2024
1760,TCU,69.2525406974301,20.772497406363577,17.139677180990326,112.87740023271265,95.7377230517223,11/10/2024
1761,UT Rio Grande Valley,74.7838423958431,8.374045855414325,6.033988452121408,114.72840466381639,108.69441621169499,11/10/2024
1762,Texas Southern,73.50852359286213,11.78591677802974,8.027420293551874,104.78750106143121,96.76008076787933,11/10/2024
1763,Texas St.,69.91548884020581,16.737113553241773,12.927040171062451,106.04798351630824,93.12094334524582,11/10/2024
1764,Texas Tech,70.39862891105035,14.642469615964727,17.00138904410658,121.4033434355913,104.40195439148471,11/10/2024
1765,UT Arlington,70.78215550687247,-5.996219780091648,-0.4729598289376238,113.74798351630828,114.22094334524593,11/10/2024
1766,UTEP,74.24882217353915,-13.52955311342496,-4.1729598289375875,103.0813168496416,107.25427667857919,11/10/2024
1767,UTSA,69.0,0.0,0.0,100.0,100.0,11/10/2024
1768,The Citadel,70.81735536016053,-5.619506641397749,-4.983506740949624,103.66898866433786,108.65249540528748,11/10/2024
1769,Toledo,73.64938343223419,10.111675342990996,8.699077118594401,115.55794457071224,106.85886745211783,11/10/2024
1770,Towson,70.87718298531588,5.18286505693056,5.165877718693514,107.68609571944212,102.52021800074861,11/10/2024
1771,Troy,74.53827744624793,17.437654449512753,14.373043278987682,108.03058862772502,93.65754534873739,11/10/2024
1772,Tulane,73.06798993090639,10.132100106664888,9.720470916620794,107.64141338838522,97.92094247176449,11/10/2024
1773,Tulsa,72.60660869691412,-0.9784675049505758,2.617408683863077,114.92968808081001,112.31227939694693,11/10/2024
1774,UAB,72.57255807889706,-3.0992734970848836,2.9620114941945133,113.3459271525232,110.38391565832869,11/10/2024
1775,UC Davis,76.45132765880524,8.94565338940614,5.6378882623194775,108.52153383283562,102.88364557051614,11/10/2024
1776,UC Irvine,71.32910831335461,24.232010462819858,18.03223144256558,106.30872364667655,88.27649220411101,11/10/2024
1777,UC San Diego,71.28808646421162,18.25933042983214,13.018170534199285,114.6049644230739,101.58679388887462,11/10/2024
1778,UC Riverside,74.89838499650904,22.93335095745366,14.176304976529067,120.46636941187394,106.29006443534487,11/10/2024
1779,UC Santa Barbara,72.61548884020581,28.27044688657518,16.960373504395783,113.64798351630829,96.68761001191251,11/10/2024
1780,UCLA,71.2661265015132,14.307091134538085,14.338059099276185,110.49963355057066,96.16157445129448,11/10/2024
1781,Louisiana Lafayette,69.0,0.0,0.0,100.0,100.0,11/10/2024
1782,UMKC,69.0,0.0,0.0,100.0,100.0,11/10/2024
1783,UNLV,71.567238986392,6.145658385896969,8.298257862617803,116.1439906226895,107.8457327600717,11/10/2024
1784,Utah,73.23480484633353,15.930618783989047,13.138547277556196,117.85798263817438,104.7194353606182,11/10/2024
1785,Utah St.,73.225097086532,35.3549455846734,25.890368527645983,120.19932304102643,94.30895451338046,11/10/2024
1786,Utah Tech,72.20366052409508,-3.1826149676780613,-0.19317839936907077,104.48442759452922,104.67760599389827,11/10/2024
1787,Utah Valley,74.24882217353915,25.403780219908437,16.0937068377291,112.81465018297493,96.72094334524583,11/10/2024
1788,Valparaiso,71.3439772084898,-10.801108599502996,-6.581305383772413,105.78688742381777,112.36819280759015,11/10/2024
1789,Vanderbilt,72.69095986489994,16.995319840591353,12.859698678932617,113.17133471611416,100.31163603718156,11/10/2024
1790,VCU,71.57260784376244,22.5846037360071,19.647088844124198,114.40887709930988,94.76178825518565,11/10/2024
1791,Vermont,68.92893644875863,-6.417675666191506,0.7890715770022103,100.15201185224096,99.36294027523876,11/10/2024
1792,Villanova,67.47105411379765,10.5419685301252,12.781459744103458,124.73246937940895,111.95100963530551,11/10/2024
1793,Virginia,68.1154888402058,3.27044688657506,5.627040171062414,109.24798351630827,103.62094334524586,11/10/2024
1794,Virginia Tech,72.32880175822127,6.605781936549137,6.896781707777846,115.45405924378554,108.55727753600772,11/10/2024
1795,VMI,72.32540762369453,13.849673444047896,6.581268476106197,108.49038482135427,101.90911634524807,11/10/2024
1796,Wagner,71.58215550687248,-0.2962197800916133,1.7270401710623995,103.48131684964159,101.75427667857919,11/10/2024
1797,Wake Forest,74.6517719356387,-4.9618661537677085,6.168687069601159,100.42124366377203,94.25255659417085,11/10/2024
1798,Washington,74.13341687982032,5.241700383756446,7.439131369152065,101.29894712368773,93.85981575453567,11/10/2024
1799,Washington St.,74.41202803054536,17.791681016709028,13.834975578257296,121.36894842606229,107.53397284780502,11/10/2024
1800,Weber St.,68.67032719076175,-17.19928163434465,-7.04317839936907,99.75109426119587,106.79427266056494,11/10/2024
1801,West Virginia,71.24366941019441,26.273835676745463,23.53707059313792,114.53096134064153,90.99389074750361,11/10/2024
1802,Western Carolina,75.46244164668795,-6.301322870513474,-2.5011018907677744,93.95316809112096,96.45426998188877,11/10/2024
1803,Western Illinois,68.07232322401735,-2.7378582063899533,-2.178426764233854,101.32058529474146,103.49901205897532,11/10/2024
1804,Western Kentucky,76.34011093977193,11.784494585351856,10.578802323954797,107.76376452687938,97.1849622029246,11/10/2024
1805,Western Michigan,70.81360756867755,0.41594087105813493,-0.6226866158982975,101.94826175186539,102.57094836776368,11/10/2024
1806,Wichita St.,75.21476960004647,20.200708277076895,14.304928723598994,117.1072229331034,102.80229420950441,11/10/2024
1807,William & Mary,71.69115333655137,-19.479195904108835,-7.304533971318122,110.43160876542944,117.73614273674758,11/10/2024
1808,Winthrop,74.68215550687249,9.470446886575083,8.160373504395764,107.34798351630825,99.1876100119125,11/10/2024
1809,Milwaukee,71.21548884020581,-5.529553113424976,-1.3396264956042785,108.88131684964159,110.22094334524587,11/10/2024
1810,Wisconsin,70.06855104540325,10.357534326792928,9.71702134487834,112.17453168145931,102.45751033658097,11/10/2024
1811,Wofford,67.28105996987561,-1.7156996763881383,-0.4545351515395035,112.67420142152693,113.12873657306645,11/10/2024
1812,Wright St.,72.39603594788375,5.152497973300712,3.557138988098941,109.69609068858524,106.1389517004863,11/10/2024
1813,Wyoming,69.0,0.0,0.0,100.0,100.0,11/10/2024
1814,Xavier,71.42941933489317,-6.612666809377803,2.843671230431315,116.35155712171454,113.50788589128324,11/10/2024
1815,Yale,73.84452613836194,8.97547740795037,10.039691079961878,113.24314835623854,103.20345727627665,11/10/2024
1816,Youngstown St.,72.50110756867755,16.47844087105813,9.25231338410171,108.96076175186538,99.70844836776367,11/10/2024
1817,Le Moyne,74.31548884020582,15.237113553241736,9.260373504395748,112.0813168496416,102.82094334524585,11/10/2024
1818,Mercyhurst,69.8066675037232,9.420358021123628,4.373523064665502,110.78363812850912,106.41011506384366,11/10/2024
1819,West Georgia,72.95961791986105,-2.4309513652426205,-1.7259874336329535,102.32062561456469,104.04661304819764,11/10/2024
1820,Abilene Christian,71.8884054075796,-13.145350726493326,-4.123612927182922,101.34186632809241,105.46547925527524,11/11/2024
1821,Air Force,67.92286409069366,-8.622502565240824,-4.476971245321314,104.89745156688747,109.37442281220872,11/11/2024
1822,Akron,69.11059838367107,13.203236594482597,7.121447611249408,108.15963106237326,101.03818345112384,11/11/2024
1823,Alabama,77.81835345805935,22.208960728695732,22.56858691722929,117.02688982495503,94.45830290772577,11/11/2024
1824,Alabama A&M,69.0,0.0,0.0,100.0,100.0,11/11/2024
1825,Alabama St.,71.80196921349639,9.00954833947073,7.020571696687857,111.19351293389299,104.17294123720508,11/11/2024
1826,Albany,70.52537328741235,-9.84551109817238,-5.775930149431236,98.84383789531901,104.61976804475019,11/11/2024
1827,Alcorn St.,69.15028446860919,-23.90444173333058,-13.150611246742974,102.33990499901888,115.49051624576181,11/11/2024
1828,American,66.4846599024422,16.1557250057917,11.928488094136437,106.20533080139771,94.27684270726122,11/11/2024
1829,Appalachian St.,72.09303106204,-17.459954137928708,-4.950593371260846,101.3617468877296,106.3123402589904,11/11/2024
1830,Arizona,73.40830698632762,31.354258030098013,27.239412833155598,115.75651818969146,88.51710535653585,11/11/2024
1831,Arizona St.,70.42639450580172,25.109452379937924,16.171561703084947,111.09424674178787,94.92268503870288,11/11/2024
1832,Arkansas,71.40904976956668,4.63337845799686,7.878766921967204,104.38732241235707,96.50855549038984,11/11/2024
1833,Arkansas St.,77.24401945539663,28.06260789907696,16.374814860710593,110.13920951500937,93.76439465429874,11/11/2024
1834,Arkansas Pine Bluff,75.80911753377023,-17.757272594263878,-9.091562419012657,104.01065734758434,113.10221976659699,11/11/2024
1835,Army,70.71446964791411,-1.3667179803682723,0.2481955055530829,106.06753232542745,105.81933681987434,11/11/2024
1836,Auburn,70.56173968323236,52.27239808765658,37.22502593841588,128.79218165108486,91.56715571266895,11/11/2024
1837,Austin Peay,69.68488007567652,21.506636070137112,13.093486349500676,112.10104765320499,99.00756130370428,11/11/2024
1838,Ball St.,69.88472306615911,-6.342781435337782,-3.369348761855127,102.42487715448223,105.79422591633733,11/11/2024
1839,Baylor,68.99280169815579,-1.5770457155025008,7.905786768798084,112.49634149804014,104.590554729242,11/11/2024
1840,Belmont,71.3947111963223,-0.2801186189916596,1.7408148607248384,108.67336759840022,106.93255273767535,11/11/2024
1841,Bellarmine,69.92914340617418,-6.345237164496975,-4.508154043576987,110.15202745761891,114.66018150119582,11/11/2024
1842,Bethune Cookman,71.70579333052262,7.161669768854473,3.971285397000984,104.75213178119274,100.78084638419173,11/11/2024
1843,Binghamton,70.36721065335726,-1.0233696012244096,-0.8672972801644514,109.79858847410614,110.66588575427055,11/11/2024
1844,Boise St.,68.7711000852112,18.22960360323068,17.20192597183602,117.20808982062245,100.00616384878637,11/11/2024
1845,Boston College,71.87101539604528,-15.08666311002932,-6.14687927764764,95.65459280295379,101.8014720806014,11/11/2024
1846,Boston University,66.29284802534342,-21.293062991050647,-12.610194027249113,105.78416906747773,118.39436309472683,11/11/2024
1847,Bowling Green,73.1701712518569,-9.380798666483258,-6.967240801294089,104.64109915250924,111.60833995380331,11/11/2024
1848,Bradley,70.27618442350254,-8.580320451601875,0.6587037408050556,109.33583026190058,108.67712652109547,11/11/2024
1849,BYU,71.51176821961188,9.762973480026726,14.567695627688764,113.31733103915879,98.74963541146998,11/11/2024
1850,Brown,68.46792887114317,0.25017875284115476,0.7208704490073483,104.82874234803927,104.10787189903185,11/11/2024
1851,Bryant,74.61382887805894,-7.547242829182737,-0.9690057677395023,108.94685525916152,109.91586102690096,11/11/2024
1852,Bucknell,73.55673762492063,13.414362711773489,6.148334967249028,108.27459948462014,102.12626451737107,11/11/2024
1853,Buffalo,72.48860225008359,0.5154317603239065,0.11033555214018165,109.89256260489415,109.78222705275394,11/11/2024
1854,Butler,69.23200009712956,-8.61790980648988,0.35867115192890164,105.81920231250294,105.46053116057402,11/11/2024
1855,Cal Poly,75.78808607972874,12.550459771701977,7.755823188993214,108.44997807435739,100.69415488536414,11/11/2024
1856,Cal St. Fullerton,69.67107694141474,0.052263424629204636,2.496936020066661,109.88643304007141,107.38949702000471,11/11/2024
1857,Cal St. Bakersfield,72.38455806876381,5.454672108644623,3.8136176233076524,108.67125458182733,104.85763695851963,11/11/2024
1858,Cal Baptist,71.64786409069367,-3.297502565240812,-0.026971245321277593,111.92245156688747,111.94942281220872,11/11/2024
1859,California,72.39610008521119,13.629603603230617,10.324148194058216,115.44003426506691,105.11588607100867,11/11/2024
1860,Campbell,67.68840540757961,7.3879826068399215,5.076387072817081,109.24186632809236,104.16547925527524,11/11/2024
1861,Canisius,69.84801172257164,3.8621752089630377,0.3284901141709913,115.56592831994337,115.23743820577235,11/11/2024
1862,Central Arkansas,72.87960857725322,-12.698115118114899,-8.853510436731149,98.14075429681792,106.99426473354899,11/11/2024
1863,Central Connecticut,69.35968990265476,27.169470851270532,15.243954693804497,115.31937160446401,100.07541691065947,11/11/2024
1864,UCF,71.94339322453165,22.616121468365005,17.792942890251986,110.47907041273363,92.6861275224816,11/11/2024
1865,Central Michigan,70.6341043119549,1.9451460750014906,3.2613853556816825,107.67692842197268,104.41554306629097,11/11/2024
1866,College of Charleston,69.0,0.0,0.0,100.0,100.0,11/11/2024
1867,Charleston Southern,72.4214685914898,-4.131488203839941,-2.0296858480192057,104.37731613538799,106.40700198340714,11/11/2024
1868,Charlotte,68.9114382988851,4.098080294764028,6.924012981722704,123.76807857826265,116.84406559653993,11/11/2024
1869,Chattanooga,69.3869997630412,-0.21283207679522942,2.8900362833904363,108.24448729884455,105.35445101545407,11/11/2024
1870,Chicago St.,73.02286409069366,0.07749743475921989,0.09802875467873129,105.09745156688747,104.99942281220872,11/11/2024
1871,Cincinnati,67.95554245833117,13.520236920824932,15.902618795029769,119.40360277390786,103.50098397887807,11/11/2024
1872,Clemson,71.0218738156245,15.610785280312546,14.173271036524469,116.35899199771688,102.18572096119239,11/11/2024
1873,Cleveland St.,73.68391726128532,-12.993370248491306,-5.834264766234224,99.00943156117827,104.84369632741247,11/11/2024
1874,Coastal Carolina,66.79786409069365,7.527497434759195,5.423028754678711,105.72245156688747,100.29942281220872,11/11/2024
1875,Colgate,70.15507207424626,-9.612017393160073,-2.756946260516253,103.24186632809236,105.99881258860857,11/11/2024
1876,Colorado,71.00040262413147,3.9064127605838546,5.334595529624583,103.16084657734139,97.82625104771677,11/11/2024
1877,Colorado St.,73.21566886002653,1.128275795263166,6.499874804911083,106.49218372216544,99.99230891725432,11/11/2024
1878,Columbia,73.81208256210664,22.72135684719814,14.17445156499296,116.68636773175622,102.51191616676323,11/11/2024
1879,Connecticut,70.50686180083375,18.60392883944123,17.606556479124524,114.77905763294373,97.17250115381918,11/11/2024
1880,Coppin St.,71.48706710043494,-13.768438171267853,-12.457820897156415,89.36724988944935,101.82507078660574,11/11/2024
1881,Cornell,77.21693341854453,9.542103603230544,7.563037082947053,109.87336759840021,102.31033051545312,11/11/2024
1882,Creighton,74.54282075736802,-3.738880741730023,5.72247962629281,110.81715294475782,105.09467331846498,11/11/2024
1883,Cal St. Northridge,69.0,0.0,0.0,100.0,100.0,11/11/2024
1884,Dartmouth,73.43164061529066,5.3315217030583515,2.653447516888955,108.9641860009672,106.31073848407823,11/11/2024
1885,Davidson,74.77434315189463,5.58678347663585,7.122850120631557,118.19564304258687,111.07279292195527,11/11/2024
1886,Dayton,71.51081758056857,21.96158029907535,17.612226598297767,115.26287692737446,97.65065032907663,11/11/2024
1887,Delaware,75.00886078823254,-6.679622269057134,-2.17304987767767,104.43051454150029,106.60356441917791,11/11/2024
1888,Delaware St.,72.44737903011988,-5.467268987508371,-3.714312323841387,98.25340104107663,101.96771336491798,11/11/2024
1889,Denver,72.9206796503458,1.9553466657311227,1.7681200122811997,108.71764677696103,106.94952676467979,11/11/2024
1890,DePaul,73.35858493831766,8.20866559401087,7.877697014644576,110.00418542220132,102.1264884075567,11/11/2024
1891,Detroit,69.0,0.0,0.0,100.0,100.0,11/11/2024
1892,Drake,68.45507207424627,14.58798260683992,10.943053739483748,109.54186632809235,98.59881258860858,11/11/2024
1893,Drexel,70.15507207424626,18.954649273506586,12.143053739483737,110.70853299475903,98.56547925527525,11/11/2024
1894,Duke,72.73398444334777,32.97490457389465,28.00079807535751,126.08345861555584,98.08266054019828,11/11/2024
1895,Duquesne,73.21337830425678,-7.448360022744504,-2.141739683295601,99.24203292699035,101.3837726102859,11/11/2024
1896,East Carolina,68.18367606602257,2.405725192880279,5.61556623188625,110.8890737086948,105.2735074768085,11/11/2024
1897,East Tennessee St.,69.75026675187787,-13.702340841213882,-6.570296250386264,109.96225648728911,116.53255273767532,11/11/2024
1898,Eastern Illinois,75.1478640906937,-7.372502565240925,-0.2269712453213497,105.34745156688743,105.57442281220875,11/11/2024
1899,Eastern Kentucky,69.75026675187787,20.47543693656387,13.385259305169281,119.78447870951133,106.399219404342,11/11/2024
1900,Eastern Michigan,69.4884054075796,-7.878684059826677,-4.023612927182889,98.37519966142575,102.39881258860859,11/11/2024
1901,Eastern Washington,72.46508098719933,8.377278180443259,6.539347773280246,113.90124159628564,107.36189382300537,11/11/2024
1902,Elon,71.98484155092056,12.702157022907048,5.529510541204233,108.6158478457759,103.08633730457163,11/11/2024
1903,Evansville,69.52173874091294,-2.478684059826712,-1.2902795938495544,108.6751996614257,109.96547925527521,11/11/2024
1904,Fairfield,71.66392348657358,-16.435517922116887,-6.545368878494315,96.02324956922801,102.56861844772227,11/11/2024
1905,Fairleigh Dickinson,74.5075796486882,-5.59896616498782,-1.8957926196183896,108.49596391759067,110.39175653720903,11/11/2024
1906,Florida,72.11630405568471,13.865986955129957,13.757290304612825,116.8313997460693,103.07410944145644,11/11/2024
1907,Florida A&M,73.8384813733459,-14.085486322570897,-9.771565600807095,108.09244845050273,117.86401405130977,11/11/2024
1908,Florida Atlantic,75.41299202756764,23.23930196733423,14.588735806062495,111.42046390033475,96.83172809427221,11/11/2024
1909,Florida Gulf Coast,68.30909027774959,12.943180343843801,9.532531556069452,104.53549528752548,95.002963731456,11/11/2024
1910,FIU,76.1064935423098,0.9859281761351042,0.3522933678772304,103.28689850249881,102.93460513462155,11/11/2024
1911,Florida St.,74.69190341083352,8.170527577064707,7.920257462998144,105.29802722328132,97.37776976028314,11/11/2024
1912,Fordham,70.92898828086122,0.5697232983647122,2.6113008858177005,104.62517193609206,102.0138710502743,11/11/2024
1913,Fresno St.,70.90582230743343,1.8976591587861105,1.9185926385026209,100.76225648728912,98.84366384878646,11/11/2024
1914,Furman,71.3947111963223,10.16432582545279,8.18525930516928,112.27336759840021,104.0881082932309,11/11/2024
1915,Gardner Webb,73.22102163548334,19.333054954068686,10.560095142314642,117.58840613367455,107.0283109913599,11/11/2024
1916,George Mason,71.8423430285105,14.226624953931708,12.630736905709732,105.81153889034607,93.18080198463632,11/11/2024
1917,George Washington,71.10231397824394,15.64775101046815,10.285955349067827,107.01858080264986,96.73262545358202,11/11/2024
1918,Georgetown,71.65921242626665,-12.606780789865883,-3.4152896386000418,104.63533347046484,108.05062310906486,11/11/2024
1919,Georgia,72.12708615093084,10.02110259831754,10.688384324733242,116.5182521217904,105.82986779705712,11/11/2024
1920,Georgia Southern,74.87113053191221,7.386438019597188,6.9717146301897905,111.66702839945947,104.69531376926965,11/11/2024
1921,Georgia St.,72.49577009042059,-4.064201899912257,-0.641539165237889,106.39506652857992,107.03660569381776,11/11/2024
1922,Georgia Tech,75.86813633763212,2.187278582329021,7.220597016364515,113.89738549400353,106.67678847763898,11/11/2024
1923,Gonzaga,73.14724940005621,33.555750590113774,27.751035568592428,128.79163284673325,101.04059727814081,11/11/2024
1924,Grambling St.,71.57248897410008,21.76432582545276,12.007481527391503,105.87336759840021,93.86588607100869,11/11/2024
1925,Grand Canyon,74.02623961161076,-0.7671841361667502,5.972735422025916,110.12127174331766,104.14853632129173,11/11/2024
1926,Green Bay,72.33155151574066,-9.817041456937856,-6.646251605720252,110.33018330143138,116.97643490715154,11/11/2024
1927,Hampton,73.78862897078498,-13.674643621922595,-5.95899179746546,97.30369385028715,103.26268564775258,11/11/2024
1928,Harvard,71.30042649960244,1.1195277955265155,2.1077713307136725,111.77740715833143,109.66963582761772,11/11/2024
1929,Hawaii,69.36103953205885,2.5107467961842596,3.7837405388012666,115.29363383142876,111.50989329262748,11/11/2024
1930,High Point,71.72767379990519,10.858067446011994,10.15205800190856,116.26748803893767,106.11543003702904,11/11/2024
1931,Hofstra,72.89785957954442,20.044599552614226,12.60272985587553,114.66276215796391,102.06003230208835,11/11/2024
1932,Holy Cross,71.3311090882205,15.776346564744204,9.60856175983605,114.43894174535083,104.83037998551477,11/11/2024
1933,Houston,67.86070289229411,41.010078788399866,32.3491035020219,124.40821450975727,92.05911100773531,11/11/2024
1934,Houston Christian,69.96770444785663,-6.12013924838155,-5.747739076540427,105.67743152855675,111.42517060509714,11/11/2024
1935,Howard,70.08086345672497,-4.899283162050983,-4.536344486280246,97.92949145035738,102.46583593663756,11/11/2024
1936,Idaho,70.46854068290176,4.309107785806392,3.666163474144829,110.70018415399598,107.03402067985111,11/11/2024
1937,Idaho St.,69.80371313173603,23.31921903345004,10.494575013737304,104.19075254713505,93.6961775333977,11/11/2024
1938,Illinois,76.30867606602256,19.705725192880244,13.040566231886238,114.55157370869479,101.51100747680852,11/11/2024
1939,Illinois St.,71.84786409069366,2.377497434759186,3.023028754678713,105.12245156688749,102.09942281220873,11/11/2024
1940,Illinois Chicago,75.21156099506979,31.029863097599478,17.485035585269166,119.13001869505992,101.64498310979072,11/11/2024
1941,Incarnate Word,69.90867606602257,7.905725192880295,6.303066231886261,113.11407370869479,106.81100747680851,11/11/2024
1942,Indiana,70.60867606602257,8.205725192880276,7.79056623188624,108.7515737086948,100.9610074768085,11/11/2024
1943,IUPUI,69.0,0.0,0.0,100.0,100.0,11/11/2024
1944,Indiana St.,75.41299202756764,-13.660698032665671,-4.977930860604108,100.95379723366811,105.93172809427219,11/11/2024
1945,Iona,72.21577571729466,3.171254209827546,3.3673713895265363,114.54882935937943,111.18145796985291,11/11/2024
1946,Iowa,73.38518157099642,-1.298324129013035,5.530439083412215,110.68357146877266,105.15313238536041,11/11/2024
1947,Iowa St.,72.7884054075796,12.087982606839933,13.943053739483718,107.6751996614257,93.73214592194195,11/11/2024
1948,Fort Wayne,69.0,0.0,0.0,100.0,100.0,11/11/2024
1949,Jackson St.,71.8908559039756,-5.783007925007984,-6.7278032043812495,99.12773442026557,105.85553762464671,11/11/2024
1950,Jacksonville,69.72445608352704,3.148980432694909,1.3609354569191954,105.25959961910388,103.89866416218464,11/11/2024
1951,Jacksonville St.,70.12117606602257,-5.831774807119704,-1.4969337681137311,107.6890737086948,109.18600747680851,11/11/2024
1952,James Madison,71.12861459269072,1.5944683748409387,6.017666780285829,112.9824368733842,106.96477009309832,11/11/2024
1953,Kansas,74.24752216799543,21.605991906863142,24.3407599746051,122.33148597931245,97.99072600470727,11/11/2024
1954,Kansas St.,69.15477185436028,-1.7902035879101161,6.478954264877924,113.82092486576718,107.34197060088924,11/11/2024
1955,Kennesaw St.,73.50867606602256,6.305725192880305,4.703066231886262,110.26407370869482,105.56100747680853,11/11/2024
1956,Kent St.,69.0,0.0,0.0,100.0,100.0,11/11/2024
1957,Kentucky,74.83898735063579,36.467938006588824,27.236717794511904,123.09807220563017,95.86135441111828,11/11/2024
1958,La Salle,69.00653819719707,26.822877466707183,18.12967839868126,116.66650317505592,98.53682477637464,11/11/2024
1959,Lafayette,73.35666991009272,2.9491204034153053,3.076658177694538,100.80931821929195,97.73266004159736,11/11/2024
1960,Lamar,69.0,0.0,0.0,100.0,100.0,11/11/2024
1961,Lehigh,72.01938363875261,-15.514999276143538,-7.8511319360555305,103.70808980209344,111.55922173814893,11/11/2024
1962,Liberty,68.99996696173685,10.176950607994613,9.100248107819347,107.48577483554847,98.38552672772909,11/11/2024
1963,Lindenwood,72.62173874091293,-3.545350726493359,-1.5236129271828869,105.34186632809237,106.86547925527525,11/11/2024
1964,Lipscomb,72.31475325723444,11.074368758540597,10.31963455122018,110.73805619298655,100.4184216417663,11/11/2024
1965,Little Rock,74.25507207424626,-0.4786840598267261,0.8763870728170806,103.94186632809237,103.06547925527525,11/11/2024
1966,LIU Brooklyn,69.0,0.0,0.0,100.0,100.0,11/11/2024
1967,Long Beach St.,71.17248897410008,7.630992492119445,3.8741481940581797,112.94003426506688,109.06588607100865,11/11/2024
1968,Longwood,72.22288669195494,10.085435349954619,8.19363685450229,109.63679445035162,101.4431575958493,11/11/2024
1969,Louisiana Monroe,73.15130402887469,-16.25635814656333,-10.696766791234497,101.05863584439551,111.75540263562995,11/11/2024
1970,LSU,72.60255705391835,11.872286376749802,10.903528431607638,108.10500428137217,97.20147584976449,11/11/2024
1971,Louisiana Tech,70.35507207424628,20.38798260683987,14.909720406150397,120.87519966142564,105.96547925527524,11/11/2024
1972,Louisville,73.91732411816717,13.92926007019976,12.541209941340167,107.03786802105412,94.49665807971395,11/11/2024
1973,Loyola Marymount,70.84552221415856,-2.2928781286588276,-0.33828958777149065,97.46743375694379,97.80572334471526,11/11/2024
1974,Loyola Chicago,72.72117606602257,-5.381774807119676,1.8905662318862646,108.2515737086948,106.3610074768085,11/11/2024
1975,Loyola MD,73.47656683031609,15.626608073771402,9.615116435006257,109.47971495362367,99.86459851861737,11/11/2024
1976,Maine,72.58634369654507,10.6474457995281,7.820006184498562,108.87860586158597,101.05859967708737,11/11/2024
1977,Manhattan,72.12095588889156,5.725711422200532,5.574375468043822,104.95537224893059,99.38099678088675,11/11/2024
1978,Marist,69.1511639172617,-1.544039919709716,-0.3356368699294823,109.19539091113683,109.53102778106627,11/11/2024
1979,Marquette,73.24761355356277,31.151485838212952,23.842309183990395,121.54742898313397,97.70511979914355,11/11/2024
1980,Marshall,73.36054841491524,-5.810616338153597,-1.9723521327793323,106.69222031844923,108.66457245122852,11/11/2024
1981,Maryland,71.72330444495567,24.103829323945035,19.776062456276737,111.37137622554641,91.59531376926964,11/11/2024
1982,Maryland Eastern Shore,71.6377148929806,-5.641610661099623,-5.959669952492897,111.64476961846684,117.60443957095973,11/11/2024
1983,Massachusetts,74.63881057489016,17.99625857866268,12.568812931398876,112.8831377744738,100.31432484307489,11/11/2024
1984,UMass Lowell,72.28489432840314,6.62444021202735,7.945284341488043,117.72375003834352,109.77846569685543,11/11/2024
1985,McNeese St.,69.0,0.0,0.0,100.0,100.0,11/11/2024
1986,UMBC,76.2993379586915,-12.111113787486968,-3.0513394046455993,97.65252558089497,100.7038649855405,11/11/2024
1987,Memphis,72.80153606147394,15.754253832819819,13.165549940240595,112.02545257480313,98.85990263456247,11/11/2024
1988,Merrimack,69.83821695031985,17.734705757462958,10.748494085328662,108.92898767861438,98.18049359328568,11/11/2024
1989,Mercer,69.0,0.0,0.0,100.0,100.0,11/11/2024
1990,Miami OH,71.960222871596,-2.472531893598388,-0.11239143383468964,104.56856501889213,104.68095645272679,11/11/2024
1991,Miami FL,71.69538470069355,15.618028736091336,13.7446126352072,118.5879732240044,104.84336058879718,11/11/2024
1992,Michigan,71.05442076590991,21.67561465688044,18.3514867177786,118.32116518485141,99.96967846707278,11/11/2024
1993,Michigan St.,71.68346929795943,10.225823606566024,11.713648761893552,108.58791772309839,96.87426896120479,11/11/2024
1994,Middle Tennessee,71.8884054075796,23.687982606839913,14.709720406150383,111.10853299475902,96.39881258860859,11/11/2024
1995,Minnesota,69.02238179793048,9.005800603746259,11.24113470054758,110.23077217883245,98.98963747828483,11/11/2024
1996,Mississippi,71.57248897410008,-7.746785285658305,2.051925971835951,103.251145376178,101.19921940434203,11/11/2024
1997,Mississippi St.,74.24719633490136,27.3574111466898,20.86889689119176,121.53131657825475,100.6624196870629,11/11/2024
1998,Mississippi Valley St.,72.78840540757959,-0.3786840598267247,-2.1902795938495796,99.34186632809238,101.53214592194192,11/11/2024
