,Team,pace,ATS_net_eff,MG_net_eff,mod_AdjO,mod_AdjD,Date_zero
83,Evansville,73.45555555555555,9.822222222222225,6.32222222222221,99.71111111111111,93.38888888888889,11/07/2023
84,Fairfield,74.28888888888888,0.38888888888886797,2.0555555555555394,101.64444444444445,99.5888888888889,11/07/2023
85,Fairleigh Dickinson,75.15555555555554,10.655555555555548,6.655555555555547,106.94444444444444,100.28888888888889,11/07/2023
86,Florida,73.78888888888888,11.388888888888898,12.8888888888889,109.87777777777782,96.98888888888891,11/07/2023
87,Florida A&M,69.0,0.0,0.0,100.0,100.0,11/07/2023
88,Florida Atlantic,69.0,0.0,0.0,100.0,100.0,11/07/2023
89,Florida Gulf Coast,69.0,0.0,0.0,100.0,100.0,11/07/2023
90,FIU,75.08888888888887,-3.611111111111118,0.7222222222222143,98.61111111111113,97.8888888888889,11/07/2023
91,Florida St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
92,Fordham,69.38888888888887,2.1222222222222227,4.288888888888886,101.51111111111112,97.22222222222223,11/07/2023
93,Fresno St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
94,Furman,69.0,0.0,0.0,100.0,100.0,11/07/2023
95,Gardner Webb,69.0,0.0,0.0,100.0,100.0,11/07/2023
96,George Mason,72.48888888888888,9.688888888888886,9.688888888888885,102.31111111111112,92.62222222222222,11/07/2023
97,George Washington,74.6222222222222,28.4888888888889,16.988888888888887,102.31111111111112,85.32222222222224,11/07/2023
98,Georgetown,69.0,0.0,0.0,100.0,100.0,11/07/2023
99,Georgia,76.1285138132688,2.3627747529743655,3.8632788868723336,98.27699132889695,94.41371244202462,11/07/2023
100,Georgia Southern,72.72222222222221,1.6555555555555532,5.488888888888884,103.21111111111112,97.72222222222223,11/07/2023
101,Georgia St.,74.9222222222222,9.688888888888885,8.022222222222217,106.67777777777778,98.65555555555557,11/07/2023
102,Georgia Tech,72.72222222222221,12.222222222222214,8.388888888888882,103.47777777777779,95.0888888888889,11/07/2023
103,Gonzaga,69.0,0.0,0.0,100.0,100.0,11/07/2023
104,Grambling St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
105,Grand Canyon,74.55555555555554,12.855555555555542,11.522222222222213,106.31111111111112,94.7888888888889,11/07/2023
106,Green Bay,70.58888888888887,-10.97777777777776,-6.811111111111118,95.94444444444446,102.75555555555556,11/07/2023
107,Hampton,76.38888888888887,2.68888888888889,4.3555555555555525,101.74444444444445,97.3888888888889,11/07/2023
108,Harvard,69.0,0.0,0.0,100.0,100.0,11/07/2023
109,Hawaii,69.0,0.0,0.0,100.0,100.0,11/07/2023
110,High Point,69.0,0.0,0.0,100.0,100.0,11/07/2023
111,Hofstra,69.0,0.0,0.0,100.0,100.0,11/07/2023
112,Holy Cross,70.48888888888888,-0.34444444444444144,-1.8444444444444477,103.74444444444445,105.58888888888889,11/07/2023
113,Houston,70.35555555555554,36.1222222222222,28.622222222222213,109.84444444444445,81.22222222222224,11/07/2023
114,Houston Christian,76.25555555555553,-7.74444444444444,-3.077777777777782,99.0777777777778,102.15555555555557,11/07/2023
115,Howard,76.38888888888887,7.788888888888885,6.122222222222218,103.44444444444446,97.32222222222224,11/07/2023
116,Idaho,71.65555555555554,-0.5444444444444478,0.9555555555555593,101.54444444444445,100.58888888888889,11/07/2023
117,Idaho St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
118,Illinois,72.82222222222221,11.588888888888887,12.088888888888881,102.74444444444445,90.65555555555557,11/07/2023
119,Illinois St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
120,Illinois Chicago,73.28888888888888,8.688888888888886,7.35555555555555,98.44444444444446,91.0888888888889,11/07/2023
121,Incarnate Word,74.68888888888888,-1.477777777777785,-1.1444444444444555,95.81111111111113,96.95555555555556,11/07/2023
122,Indiana,69.0,0.0,0.0,100.0,100.0,11/07/2023
123,IUPUI,69.0,0.0,0.0,100.0,100.0,11/07/2023
124,Indiana St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
125,Iona,73.45555555555555,10.855555555555554,9.188888888888883,102.34444444444445,93.15555555555557,11/07/2023
126,Iowa,69.0,0.0,0.0,100.0,100.0,11/07/2023
127,Iowa St.,70.58888888888887,28.08888888888886,23.92222222222221,110.5777777777778,86.65555555555557,11/07/2023
128,Fort Wayne,69.0,0.0,0.0,100.0,100.0,11/07/2023
129,Jackson St.,76.65555555555554,8.722222222222216,7.222222222222215,103.97777777777779,96.75555555555556,11/07/2023
130,Jacksonville,69.0,0.0,0.0,100.0,100.0,11/07/2023
131,Jacksonville St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
132,James Madison,73.78888888888888,22.588888888888878,16.088888888888885,105.57777777777778,89.4888888888889,11/07/2023
133,Kansas,71.28888888888888,29.822222222222212,25.655555555555544,117.61111111111111,91.95555555555558,11/07/2023
134,Kansas St.,74.19518047993546,1.7294414196410095,4.896612220205659,100.84365799556362,95.94704577535795,11/07/2023
135,Kennesaw St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
136,Kent St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
137,Kentucky,72.45555555555555,25.35555555555554,17.02222222222221,104.87777777777778,87.85555555555557,11/07/2023
138,La Salle,69.0,0.0,0.0,100.0,100.0,11/07/2023
139,Lafayette,72.22222222222221,0.5888888888888868,2.9222222222222154,102.11111111111111,99.1888888888889,11/07/2023
140,Lamar,69.0,0.0,0.0,100.0,100.0,11/07/2023
141,Lehigh,75.95555555555555,7.222222222222217,7.055555555555548,101.21111111111112,94.15555555555557,11/07/2023
142,Liberty,69.0,0.0,0.0,100.0,100.0,11/07/2023
143,Lindenwood,72.88888888888887,-5.211111111111098,-1.877777777777779,95.71111111111112,97.5888888888889,11/07/2023
144,Lipscomb,72.78888888888888,0.4555555555555557,2.955555555555555,99.27777777777779,96.32222222222224,11/07/2023
145,Little Rock,73.9222222222222,10.655555555555551,8.655555555555548,101.77777777777779,93.12222222222223,11/07/2023
146,LIU Brooklyn,69.0,0.0,0.0,100.0,100.0,11/07/2023
147,Long Beach St.,75.15555555555554,3.655555555555546,6.15555555555555,100.01111111111112,93.85555555555557,11/07/2023
148,Longwood,70.98888888888888,11.922222222222219,9.422222222222217,106.67777777777779,97.25555555555556,11/07/2023
149,Louisiana Monroe,70.35555555555554,-16.477777777777785,-8.977777777777781,90.81111111111112,99.7888888888889,11/07/2023
150,LSU,69.0,0.0,0.0,100.0,100.0,11/07/2023
151,Louisiana Tech,73.25555555555555,12.788888888888888,12.288888888888884,106.24444444444445,93.95555555555556,11/07/2023
152,Louisville,75.72222222222221,-0.9111111111111185,1.2555555555555458,104.81111111111112,103.55555555555557,11/07/2023
153,Loyola Marymount,69.0,0.0,0.0,100.0,100.0,11/07/2023
154,Loyola Chicago,69.0,0.0,0.0,100.0,100.0,11/07/2023
155,Loyola MD,73.78888888888888,6.222222222222216,4.722222222222216,105.14444444444445,100.42222222222223,11/07/2023
156,Maine,70.88888888888887,-2.2444444444444507,0.9222222222222127,97.21111111111112,96.2888888888889,11/07/2023
157,Manhattan,72.65555555555554,13.222222222222213,8.555555555555548,98.87777777777778,90.32222222222224,11/07/2023
158,Marist,71.55555555555554,16.555555555555543,11.555555555555545,103.64444444444445,92.0888888888889,11/07/2023
159,Marquette,73.65555555555554,16.022222222222215,17.022222222222215,110.07777777777778,93.05555555555557,11/07/2023
160,Marshall,75.9222222222222,16.12222222222221,12.622222222222208,105.81111111111112,93.18888888888891,11/07/2023
161,Maryland,69.0,0.0,0.0,100.0,100.0,11/07/2023
162,Maryland Eastern Shore,73.65555555555554,-2.9777777777777743,-0.9777777777777734,99.11111111111113,100.0888888888889,11/07/2023
163,Massachusetts,69.0,0.0,0.0,100.0,100.0,11/07/2023
164,UMass Lowell,69.0,0.0,0.0,100.0,100.0,11/07/2023
165,McNeese St.,70.92222222222222,25.58888888888887,18.422222222222214,112.44444444444444,94.02222222222224,11/07/2023
166,UMBC,75.72222222222221,10.988888888888887,8.82222222222222,108.74444444444445,99.92222222222223,11/07/2023
167,Memphis,76.65555555555554,9.522222222222219,11.022222222222215,105.77777777777779,94.75555555555556,11/07/2023
168,Merrimack,68.28888888888888,2.922222222222219,1.922222222222218,101.3777777777778,99.45555555555556,11/07/2023
169,Mercer,69.0,0.0,0.0,100.0,100.0,11/07/2023
170,Miami OH,73.45555555555555,1.18888888888889,4.688888888888887,99.41111111111113,94.72222222222223,11/07/2023
171,Miami FL,74.6222222222222,20.255555555555546,14.75555555555554,108.11111111111111,93.35555555555557,11/07/2023
172,Michigan,69.0,0.0,0.0,100.0,100.0,11/07/2023
173,Michigan St.,73.78888888888888,1.8888888888888848,8.388888888888882,100.34444444444446,91.95555555555558,11/07/2023
174,Middle Tennessee,71.58888888888887,22.055555555555554,17.88888888888887,107.31111111111112,89.42222222222223,11/07/2023
175,Minnesota,72.4222222222222,13.355555555555542,12.355555555555545,105.27777777777779,92.92222222222223,11/07/2023
176,Mississippi,72.68888888888888,1.6888888888888918,7.188888888888884,99.74444444444445,92.55555555555557,11/07/2023
177,Mississippi St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
178,Mississippi Valley St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
179,Missouri,74.52222222222221,9.155555555555553,10.988888888888884,108.91111111111113,97.92222222222223,11/07/2023
180,Missouri St.,70.52222222222221,6.722222222222218,8.055555555555548,103.24444444444445,95.1888888888889,11/07/2023
181,Monmouth,72.48888888888888,5.255555555555554,5.255555555555555,99.91111111111113,94.65555555555557,11/07/2023
182,Montana,69.0,0.0,0.0,100.0,100.0,11/07/2023
183,Montana St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
184,Morehead St.,73.72222222222221,-0.9777777777777743,2.3555555555555507,105.61111111111111,103.25555555555556,11/07/2023
185,Morgan St.,75.1222222222222,-15.27777777777776,-4.777777777777772,101.0777777777778,105.85555555555555,11/07/2023
186,Mount St. Mary's,69.0,0.0,0.0,100.0,100.0,11/07/2023
187,Murray St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
188,Navy,68.68888888888888,-7.3444444444444485,-4.511111111111101,94.8777777777778,99.3888888888889,11/07/2023
189,North Carolina St.,71.85555555555554,8.322222222222221,10.988888888888885,103.07777777777778,92.0888888888889,11/07/2023
190,UNC Asheville,69.0,0.0,0.0,100.0,100.0,11/07/2023
191,UNC Greensboro,69.0,0.0,0.0,100.0,100.0,11/07/2023
192,UNC Wilmington,69.0,0.0,0.0,100.0,100.0,11/07/2023
193,Nebraska,72.88888888888887,20.355555555555547,17.022222222222204,105.57777777777778,88.55555555555557,11/07/2023
194,Nebraska Omaha,69.0,0.0,0.0,100.0,100.0,11/07/2023
195,Nevada,69.0,0.0,0.0,100.0,100.0,11/07/2023
196,New Hampshire,75.18888888888888,5.555555555555554,3.388888888888884,100.34444444444446,96.95555555555556,11/07/2023
197,NJIT,74.6222222222222,-6.1444444444444475,-0.6444444444444555,99.31111111111112,99.95555555555556,11/07/2023
198,New Mexico,74.85555555555554,24.255555555555546,17.755555555555546,107.11111111111111,89.35555555555557,11/07/2023
199,New Mexico St.,72.45555555555555,-6.67777777777777,1.6555555555555497,96.64444444444446,94.98888888888891,11/07/2023
200,New Orleans,69.0,0.0,0.0,100.0,100.0,11/07/2023
201,Niagara,70.68888888888888,7.322222222222221,6.322222222222219,103.91111111111113,97.5888888888889,11/07/2023
202,Nicholls St.,74.6222222222222,8.855555555555553,7.85555555555555,106.57777777777778,98.72222222222223,11/07/2023
203,North Carolina A&T,73.95555555555555,-14.211111111111098,-6.044444444444452,96.01111111111112,102.05555555555556,11/07/2023
204,Norfolk St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
205,North Alabama,69.0,0.0,0.0,100.0,100.0,11/07/2023
206,North Carolina,72.98888888888888,11.622222222222216,12.455555555555545,107.94444444444444,95.4888888888889,11/07/2023
207,North Carolina Central,71.28888888888888,-10.677777777777766,-6.511111111111112,100.67777777777779,107.1888888888889,11/07/2023
208,North Dakota,69.0,0.0,0.0,100.0,100.0,11/07/2023
209,North Dakota St.,71.28888888888888,4.7555555555555555,4.588888888888888,102.91111111111113,98.32222222222224,11/07/2023
210,North Florida,69.0,0.0,0.0,100.0,100.0,11/07/2023
211,North Texas,69.0,0.0,0.0,100.0,100.0,11/07/2023
212,Northeastern,71.6222222222222,5.12222222222222,4.788888888888883,100.71111111111112,95.92222222222223,11/07/2023
213,Northern Arizona,72.08888888888887,-5.277777777777777,0.22222222222221966,100.5777777777778,100.35555555555557,11/07/2023
214,Northern Colorado,69.0,0.0,0.0,100.0,100.0,11/07/2023
215,Northern Illinois,73.65555555555554,6.222222222222218,5.222222222222217,104.37777777777778,99.15555555555557,11/07/2023
216,Northern Iowa,69.0,0.0,0.0,100.0,100.0,11/07/2023
217,Northern Kentucky,71.58888888888887,-6.977777777777767,-2.8111111111111056,97.74444444444445,100.55555555555556,11/07/2023
218,Northwestern,71.98888888888888,5.022222222222217,7.188888888888879,101.71111111111112,94.52222222222224,11/07/2023
219,Northwestern St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
220,Notre Dame,70.68888888888888,3.355555555555557,4.355555555555551,102.27777777777779,97.92222222222223,11/07/2023
221,Oakland,71.28888888888888,18.12222222222221,13.62222222222221,109.84444444444446,96.22222222222223,11/07/2023
222,Ohio,69.0,0.0,0.0,100.0,100.0,11/07/2023
223,Ohio St.,71.28888888888888,3.0888888888888815,7.58888888888888,107.27777777777779,99.68888888888891,11/07/2023
224,Oklahoma,73.45555555555555,17.055555555555546,14.222222222222216,106.54444444444445,92.32222222222224,11/07/2023
225,Oklahoma St.,72.35555555555554,-2.5111111111111004,2.655555555555548,97.01111111111112,94.35555555555557,11/07/2023
226,Old Dominion,69.0,0.0,0.0,100.0,100.0,11/07/2023
227,Oral Roberts,72.6222222222222,7.255555555555554,8.088888888888883,104.07777777777778,95.9888888888889,11/07/2023
228,Oregon,76.1285138132688,14.196108086307747,12.696612220205697,103.87699132889696,91.18037910869127,11/07/2023
229,Oregon St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
230,Pacific,76.05555555555554,3.422222222222219,5.422222222222219,93.5777777777778,88.15555555555557,11/07/2023
231,Penn St.,74.45555555555555,21.488888888888876,16.65555555555555,101.47777777777779,84.82222222222225,11/07/2023
232,Penn,69.0,0.0,0.0,100.0,100.0,11/07/2023
233,Pepperdine,69.0,0.0,0.0,100.0,100.0,11/07/2023
234,Pittsburgh,73.95555555555555,25.355555555555544,17.188888888888876,107.47777777777779,90.2888888888889,11/07/2023
235,Portland,75.15555555555554,12.38888888888888,9.888888888888879,102.47777777777779,92.5888888888889,11/07/2023
236,Portland St.,69.85555555555554,15.988888888888876,11.655555555555544,103.84444444444445,92.1888888888889,11/07/2023
237,Prairie View A&M,69.0,0.0,0.0,100.0,100.0,11/07/2023
238,Presbyterian,69.0,0.0,0.0,100.0,100.0,11/07/2023
239,Princeton,69.39518047993545,16.729441419641084,12.56327888687236,109.47699132889699,96.91371244202462,11/07/2023
240,Providence,74.92222222222222,13.422222222222219,13.422222222222215,102.31111111111112,88.8888888888889,11/07/2023
241,Purdue,74.4222222222222,39.322222222222216,28.322222222222216,110.81111111111112,82.4888888888889,11/07/2023
242,Queens,75.9222222222222,-3.044444444444448,0.4555555555555415,99.97777777777779,99.52222222222224,11/07/2023
243,Quinnipiac,69.0,0.0,0.0,100.0,100.0,11/07/2023
244,Radford,72.98888888888888,11.122222222222216,10.288888888888883,106.27777777777779,95.9888888888889,11/07/2023
245,Rhode Island,72.58888888888887,10.55555555555555,10.388888888888882,106.11111111111111,95.72222222222223,11/07/2023
246,Rice,69.0,0.0,0.0,100.0,100.0,11/07/2023
247,Richmond,74.52222222222221,7.4888888888888845,7.322222222222215,107.21111111111111,99.8888888888889,11/07/2023
248,Rider,69.0,0.0,0.0,100.0,100.0,11/07/2023
249,Robert Morris,73.48888888888888,7.222222222222218,6.388888888888882,101.64444444444445,95.25555555555556,11/07/2023
250,Rutgers,69.39518047993545,0.362774752974361,4.529945553539001,102.01032466223029,97.48037910869128,11/07/2023
251,Sacramento St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
252,Sacred Heart,69.0,0.0,0.0,100.0,100.0,11/07/2023
253,Saint Louis,73.4222222222222,7.322222222222221,8.488888888888885,102.24444444444445,93.75555555555556,11/07/2023
254,Sam Houston St.,76.05555555555554,10.522222222222219,8.522222222222217,95.44444444444446,86.92222222222223,11/07/2023
255,Samford,74.4222222222222,-16.11111111111111,-4.944444444444447,93.31111111111112,98.25555555555556,11/07/2023
256,San Diego,69.0,0.0,0.0,100.0,100.0,11/07/2023
257,San Diego St.,74.68888888888888,19.822222222222223,15.988888888888884,104.57777777777778,88.5888888888889,11/07/2023
258,San Francisco,69.0,0.0,0.0,100.0,100.0,11/07/2023
259,San Jose St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
260,Santa Clara,69.0,0.0,0.0,100.0,100.0,11/07/2023
261,Southeast Missouri St.,74.55555555555554,-1.31111111111111,0.022222222222215926,99.01111111111112,98.9888888888889,11/07/2023
262,Seattle,69.0,0.0,0.0,100.0,100.0,11/07/2023
263,Seton Hall,69.48888888888888,5.055555555555552,7.055555555555548,106.51111111111112,99.45555555555556,11/07/2023
264,Siena,70.48888888888888,3.288888888888886,4.78888888888888,104.91111111111113,100.12222222222223,11/07/2023
265,SIU Edwardsville,69.82222222222221,6.888888888888884,6.388888888888882,98.24444444444445,91.85555555555557,11/07/2023
266,South Alabama,69.0,0.0,0.0,100.0,100.0,11/07/2023
267,South Carolina,72.48888888888888,21.188888888888886,15.522222222222219,105.27777777777779,89.75555555555556,11/07/2023
268,South Carolina St.,69.0,0.0,0.0,100.0,100.0,11/07/2023
269,USC Upstate,72.48888888888888,-5.644444444444446,0.022222222222217702,97.41111111111113,97.3888888888889,11/07/2023
270,South Dakota,69.0,0.0,0.0,100.0,100.0,11/07/2023
271,South Dakota St.,72.15555555555554,3.455555555555554,6.12222222222222,106.74444444444445,100.62222222222223,11/07/2023
272,South Florida,69.0,0.0,0.0,100.0,100.0,11/07/2023
273,Southeastern Louisiana,69.0,0.0,0.0,100.0,100.0,11/07/2023
274,Southern,74.25555555555555,1.5555555555555536,3.388888888888883,107.94444444444446,104.55555555555557,11/07/2023
275,USC,74.19518047993546,17.86277475297441,14.696612220205687,106.3103246622303,91.61371244202462,11/07/2023
276,Southern Illinois,69.0,0.0,0.0,100.0,100.0,11/07/2023
277,Southern Indiana,73.4222222222222,2.0222222222222186,0.8555555555555525,97.44444444444446,96.5888888888889,11/07/2023
278,SMU,69.0,0.0,0.0,100.0,100.0,11/07/2023
279,Southern Miss,69.0,0.0,0.0,100.0,100.0,11/07/2023
280,Southern Utah,70.58888888888887,5.3222222222222175,4.155555555555549,105.77777777777779,101.62222222222223,11/07/2023
281,St. Bonaventure,70.98888888888888,5.355555555555551,7.855555555555545,106.47777777777779,98.62222222222223,11/07/2023
282,St. Francis PA,70.68888888888888,0.5222222222222257,1.0222222222222177,97.34444444444446,96.32222222222224,11/07/2023
283,St. Thomas,69.35555555555554,9.822222222222216,8.48888888888888,106.67777777777779,98.1888888888889,11/07/2023
284,St. John's,69.0,0.0,0.0,100.0,100.0,11/07/2023
285,Saint Joseph's,72.22222222222221,14.12222222222222,11.78888888888888,106.61111111111111,94.82222222222224,11/07/2023
