,Team,AdjOE,AdjDE,BARTHAG,RECORD,WINS,GAMES,EFG,EFG D.,FT RATE,FT RATE D,TOV%,TOV% D,O REB%,OP OREB%,RAW T,2P %,2P % D.,3P %,3P % D.,BLK %,BLKED %,AST %,OP AST %,3P RATE,3P RATE D,ADJ. T,AVG HGT.,EFF. HGT.,EXP.,YEAR,T,FT%,OP. FT%,PPP OFF.,PPP DEF.,ELITE SOS,AdjEM,Date_zero
8899,TCU,112.056,94.27,0.879494,6-0,6.0,6,58.7,45.9,33.2,26.4,17.0,25.2,35.4,25.4,76.6,62.3,45.2,33.6,32.0,15.1,5.9,66.0,54.7,29.8,27.2,72.8162,,,,2024,,,,0.1811577874315,78.3,56.4,17.786,11/29/2023
8900,Middle Tennessee,102.959,100.768,0.561528,4-4,3.0,7,44.1,51.5,37.2,24.8,20.2,19.1,32.3,28.3,63.8,46.9,53.3,26.2,31.2,11.5,12.0,36.7,44.4,36.9,28.8,64.8366,,,,2024,,,,-2.7387074181179,67.6,66.0,2.1910000000000025,11/29/2023
8901,Oregon,113.735,98.5587,0.838483,4-2,4.0,6,52.8,49.0,38.8,35.9,12.9,16.8,31.2,23.4,72.3,51.8,49.4,36.4,32.2,9.4,8.5,48.3,44.2,34.8,34.2,69.796,,,,2024,,,,-0.52229185440966,60.5,73.2,15.176299999999998,11/29/2023
8902,Harvard,102.155,101.763,0.511063,5-2,4.0,6,53.7,46.5,27.7,28.8,17.1,14.9,28.9,35.5,68.9,50.0,48.4,40.0,28.8,13.2,11.1,55.1,53.4,37.4,36.9,67.9213,,,,2024,,,,-0.42753707937659,75.0,62.3,0.3919999999999959,11/29/2023
8903,Florida,114.779,96.3515,0.882115,4-2,4.0,6,53.5,48.7,43.6,32.4,18.1,16.9,44.1,32.5,72.9,55.7,45.6,32.8,36.4,12.5,7.5,56.0,52.5,33.4,34.2,71.7392,,,,2024,,,,-0.041368324189874,64.7,66.4,18.427499999999995,11/29/2023
8904,Saint Joseph's,103.298,97.61,0.657323,4-2,4.0,6,51.8,44.1,23.3,32.7,18.0,19.9,29.0,25.4,71.5,52.9,42.8,33.8,30.5,10.4,15.0,65.5,56.4,51.0,43.4,70.5352,,,,2024,,,,-0.97917178131171,67.4,62.1,5.688000000000002,11/29/2023
8905,Saint Mary's,110.779,94.2113,0.865643,3-4,2.0,6,45.9,47.7,24.6,35.7,17.9,15.3,39.6,26.2,65.3,45.6,46.4,30.9,34.0,12.6,8.8,54.5,47.6,40.7,28.2,64.0073,,,,2024,,,,-1.7786281938253,62.2,66.4,16.567700000000002,11/29/2023
8906,Texas A&M Corpus Chris,96.8914,110.782,0.176432,2-4,0.0,4,42.0,53.5,30.2,51.8,21.6,18.2,31.1,30.4,73.0,42.2,57.0,27.8,32.7,4.7,12.7,41.9,61.0,29.4,43.4,71.2922,,,,2024,,,,-2.3577950932086,66.2,71.8,-13.890599999999992,11/29/2023
8907,Ohio St.,115.417,98.4316,0.86184,5-1,5.0,6,54.9,47.6,34.5,27.1,15.8,18.1,34.0,29.6,66.5,51.6,48.2,40.3,31.2,13.5,5.0,53.3,41.1,37.1,44.4,66.55,,,,2024,,,,0.67513490870957,75.0,64.9,16.9854,11/29/2023
8908,Florida St.,108.908,99.7838,0.732286,4-1,4.0,5,55.2,47.6,35.8,46.9,18.8,24.0,28.8,35.4,74.9,57.0,53.0,34.5,23.9,11.9,5.0,55.3,44.2,35.5,31.3,71.2581,,,,2024,,,,0.65237063256648,66.7,64.5,9.124200000000002,11/29/2023
8909,Seton Hall,107.395,96.8996,0.765426,4-2,4.0,6,49.9,46.7,29.8,32.3,17.2,20.8,36.4,24.3,69.8,52.5,49.2,29.2,29.1,8.2,8.5,47.9,54.5,30.4,45.2,67.9905,,,,2024,,,,-0.660802062783,78.4,74.1,10.49539999999999,11/29/2023
8910,North Carolina,116.505,96.0214,0.902357,5-1,5.0,6,52.6,45.6,43.3,27.5,14.2,17.9,34.2,25.3,71.2,51.2,45.4,36.9,30.7,12.8,6.0,46.8,39.7,32.8,38.1,70.4462,,,,2024,,,,0.76138183210256,75.2,78.2,20.483599999999996,11/29/2023
8911,Houston Christian,95.3846,115.782,0.0972152,0-5,0.0,5,46.2,57.1,36.6,28.7,22.6,13.9,25.1,34.9,78.9,50.4,60.6,21.4,34.7,7.2,11.9,42.5,64.2,22.9,40.9,73.8598,,,,2024,,,,-3.0813747102709,62.5,72.3,-20.39739999999999,11/29/2023
8912,Lehigh,100.634,106.225,0.349351,1-5,0.0,5,47.7,54.8,20.6,36.1,16.9,17.7,23.2,27.7,74.6,46.9,53.8,32.7,37.7,7.5,6.3,51.5,44.2,35.3,34.8,71.3541,,,,2024,,,,-3.0576937984435,74.2,72.7,-5.590999999999994,11/29/2023
8913,Navy,93.5837,107.852,0.163569,0-4,0.0,4,40.2,51.2,25.7,41.5,19.3,19.7,31.8,31.2,64.9,42.4,62.9,24.4,24.2,5.2,12.5,47.6,44.2,37.4,44.0,65.7493,,,,2024,,,,-3.461027124686,76.3,72.1,-14.26830000000001,11/29/2023
8914,Santa Clara,106.663,103.473,0.586442,6-1,6.0,7,54.0,46.5,28.0,26.2,17.7,16.9,35.2,25.2,70.1,57.1,43.3,32.5,34.3,8.4,4.9,53.7,52.9,37.4,38.9,69.9619,,,,2024,,,,0.65247869450988,63.3,69.6,3.1899999999999977,11/29/2023
8915,Loyola Marymount,108.752,105.013,0.599237,4-3,3.0,6,52.1,46.4,40.2,34.0,18.8,15.7,28.0,26.5,69.1,51.7,45.2,35.1,33.0,6.4,9.8,48.6,46.6,47.0,28.6,67.9938,,,,2024,,,,-1.85561144601,75.0,76.5,3.73899999999999,11/29/2023
8916,Delaware,106.063,104.232,0.549899,5-2,4.0,6,51.9,49.6,36.5,29.1,16.5,17.7,27.9,25.6,68.7,52.6,51.5,33.9,31.3,8.0,9.3,54.5,43.9,37.1,41.9,68.1467,,,,2024,,,,-1.1942060741477,64.8,68.0,1.831000000000003,11/29/2023
8917,Miami OH,101.552,110.001,0.285143,3-3,2.0,5,53.8,49.8,41.9,29.4,21.5,21.2,19.6,34.8,68.7,52.6,51.0,36.9,31.5,7.4,13.1,60.2,42.4,44.8,30.4,68.8817,,,,2024,,,,-2.4163719003058,71.2,66.3,-8.448999999999998,11/29/2023
8918,New Mexico,113.036,98.9847,0.821498,5-1,5.0,6,51.0,46.5,35.3,32.3,14.0,19.5,32.6,23.8,75.2,52.3,45.6,31.3,32.1,10.1,7.7,50.8,53.1,24.9,37.0,72.978,,,,2024,,,,0.28247582519212,70.7,69.2,14.051299999999998,11/29/2023
8919,Coppin St.,88.4168,111.875,0.0626122,0-7,0.0,7,39.3,55.2,32.0,34.3,22.6,23.7,22.6,43.3,65.1,41.8,53.7,23.0,38.1,8.3,8.0,37.0,63.3,34.0,42.6,67.3361,,,,2024,,,,-5.6866866880687,68.7,73.6,-23.458200000000005,11/29/2023
8920,Temple,105.581,103.613,0.553879,3-2,3.0,5,46.7,50.0,37.7,28.0,13.4,19.3,30.2,30.8,68.5,43.8,45.5,33.3,38.7,8.6,8.6,47.9,57.9,46.0,36.2,68.9422,,,,2024,,,,-1.1931159825877,84.1,72.0,1.9680000000000035,11/29/2023
8921,Monmouth,99.3643,107.708,0.283481,4-3,4.0,7,49.4,50.5,35.8,30.6,18.7,18.9,30.3,32.8,69.4,44.4,49.6,39.1,34.4,10.3,10.7,50.0,54.2,34.6,44.5,69.5239,,,,2024,,,,-1.5046067867711,71.3,69.5,-8.343699999999998,11/29/2023
8922,Southern,94.8349,108.413,0.176706,1-6,1.0,7,48.0,59.0,23.0,42.7,19.6,21.1,21.5,36.7,73.7,48.5,64.3,31.4,33.8,5.9,11.8,47.8,58.3,36.9,38.6,71.2775,,,,2024,,,,-2.8099352995363,60.6,71.2,-13.578099999999992,11/29/2023
8923,Southern Miss,105.064,103.857,0.533171,3-4,1.0,5,46.5,55.5,37.9,35.6,16.8,23.1,30.1,33.8,66.7,41.5,54.9,38.2,37.5,16.7,10.4,47.4,55.6,31.6,45.5,68.1803,,,,2024,,,,-3.1210398468876,63.6,73.4,1.2069999999999936,11/29/2023
8924,California,108.401,105.382,0.580504,2-5,2.0,7,49.8,50.3,39.3,40.8,20.9,14.9,37.9,23.9,67.8,50.9,49.4,32.2,34.5,8.6,8.4,37.4,36.8,43.5,37.2,67.6244,,,,2024,,,,-3.5846631359468,73.2,76.7,3.0189999999999912,11/29/2023
8925,Georgia St.,104.227,106.033,0.450747,3-3,3.0,6,46.6,49.4,34.9,52.7,14.0,16.8,33.1,28.3,70.8,47.5,53.3,29.8,27.5,4.4,9.5,44.4,45.0,32.0,32.4,69.1502,,,,2024,,,,-2.1028992706259,77.8,72.9,-1.8059999999999974,11/29/2023
8926,Miami FL,115.691,100.639,0.832429,5-1,5.0,6,59.3,50.0,33.5,21.4,17.4,18.1,28.2,31.7,73.6,56.0,54.6,43.1,28.8,11.3,9.2,48.6,47.5,38.6,40.6,70.8668,,,,2024,,,,0.83076857425854,81.5,65.1,15.052000000000007,11/29/2023
8927,Georgia,106.472,100.333,0.66441,3-3,3.0,6,45.5,46.7,35.1,33.0,16.5,17.6,25.8,31.9,71.9,46.0,48.9,29.9,28.7,7.4,10.4,46.2,47.4,42.2,37.1,70.6008,,,,2024,,,,-1.0145931041709,71.9,73.6,6.138999999999996,11/29/2023
8928,North Dakota,102.109,109.588,0.307265,6-1,4.0,5,49.0,51.9,37.9,29.5,18.5,16.8,29.3,26.0,71.8,57.5,48.4,24.2,40.4,8.7,5.5,45.1,51.4,39.9,28.9,68.7829,,,,2024,,,,-0.061396010344859,64.9,74.7,-7.478999999999999,11/29/2023
8929,Louisiana Lafayette,105.741,105.457,0.507722,5-2,3.0,5,54.3,53.2,22.4,35.0,16.8,19.1,33.1,37.7,69.2,52.7,59.2,37.8,25.3,10.0,12.4,47.3,43.2,40.6,28.2,67.9859,,,,2024,,,,-1.1527296102084,78.6,67.0,0.284000000000006,11/29/2023
8930,Saint Louis,105.032,104.024,0.527685,5-3,4.0,7,47.7,50.8,38.3,24.8,13.2,18.0,19.9,28.7,71.5,43.2,56.0,37.2,28.2,5.6,10.2,50.3,45.4,35.9,37.8,70.9848,,,,2024,,,,-1.7961370216082,75.9,72.0,1.0079999999999956,11/29/2023
8931,Arizona St.,104.236,96.5176,0.707793,3-2,3.0,5,44.4,45.9,38.5,24.4,15.3,21.4,23.9,34.8,69.2,45.1,46.6,28.8,30.1,9.2,3.8,50.0,54.5,36.4,43.3,68.7431,,,,2024,,,,-0.22113148816924,60.9,72.0,7.718400000000003,11/29/2023
8932,Iona,105.106,104.716,0.5107,2-4,2.0,6,51.7,54.9,26.1,42.8,15.5,20.9,27.4,31.4,71.0,48.9,57.4,37.3,34.1,7.7,13.1,46.4,48.4,39.6,40.4,68.8779,,,,2024,,,,-2.5149416943662,66.7,74.3,0.39000000000000057,11/29/2023
8933,Stetson,110.128,110.329,0.494759,4-2,3.0,5,54.2,48.3,21.6,23.0,22.4,12.9,30.1,36.4,65.1,52.1,49.2,37.8,31.3,5.3,11.6,64.5,51.9,46.5,41.2,65.5346,,,,2024,,,,-0.27010762021299,81.4,72.6,-0.2009999999999934,11/29/2023
8934,Marshall,103.884,103.154,0.520281,2-4,2.0,6,45.7,52.1,30.0,26.7,17.5,18.0,32.5,32.6,75.2,49.4,52.5,26.4,34.2,12.9,9.0,56.9,55.4,37.7,36.4,73.4066,,,,2024,,,,-2.3404265964896,72.0,64.5,0.730000000000004,11/29/2023
8935,Eastern Michigan,102.273,111.887,0.262455,4-3,4.0,7,52.7,52.8,33.2,32.4,19.1,14.8,25.4,31.8,66.4,50.8,55.3,37.5,32.5,4.7,7.4,43.3,51.0,34.6,38.7,66.61,,,,2024,,,,-1.4534671569369,65.9,70.9,-9.614000000000004,11/29/2023
8936,Niagara,100.215,109.942,0.256302,1-3,1.0,4,53.5,53.1,30.5,31.3,16.3,15.2,18.5,31.9,66.0,51.7,57.9,38.7,27.0,4.3,7.3,45.1,36.6,29.1,27.8,65.3497,,,,2024,,,,-2.4406714526462,63.1,77.5,-9.72699999999999,11/29/2023
8937,Campbell,97.0869,109.839,0.19478,2-4,2.0,6,49.3,47.5,42.7,21.2,22.5,17.2,28.0,34.3,61.5,48.9,53.0,33.3,26.8,9.5,8.5,53.7,51.7,33.1,43.3,63.9554,,,,2024,,,,-3.1010988571356,70.0,73.3,-12.752099999999999,11/29/2023
8938,Mercer,99.689,105.707,0.337584,2-4,2.0,5,50.4,54.6,35.1,47.6,20.3,23.6,24.4,31.3,67.9,49.7,54.7,34.4,36.3,10.6,7.4,47.5,50.4,34.0,36.1,66.5999,,,,2024,,,,-2.8591779936506,62.4,74.2,-6.018000000000001,11/29/2023
8939,Lindenwood,96.8287,112.218,0.154956,3-4,2.0,6,41.5,53.8,33.5,49.2,20.0,16.2,23.9,24.7,70.8,39.3,57.0,30.7,32.8,9.8,10.5,37.6,56.5,33.2,41.0,70.054,,,,2024,,,,-2.325950224881,70.4,70.2,-15.389300000000006,11/29/2023
8940,St. Bonaventure,107.713,101.42,0.666492,4-2,4.0,6,50.7,51.1,26.3,31.8,17.5,22.3,35.6,30.3,65.8,54.3,52.2,30.6,33.1,13.2,6.0,54.9,61.0,42.5,43.3,66.0243,,,,2024,,,,-0.74541318907517,79.1,71.6,6.292999999999992,11/29/2023
8941,Oregon St.,101.18,102.777,0.45508,3-3,2.0,5,45.4,49.1,43.6,37.6,18.8,16.4,24.0,34.6,68.2,49.1,49.7,26.5,32.1,9.9,10.7,53.1,56.9,40.1,40.7,66.064,,,,2024,,,,-1.0280989374987,74.8,68.6,-1.5969999999999942,11/29/2023
8942,Lipscomb,107.538,106.636,0.524187,5-3,4.0,7,55.0,51.1,26.3,23.7,15.4,18.1,22.1,34.1,73.3,55.7,53.0,35.9,31.6,9.5,8.3,48.5,39.7,41.7,33.3,71.5049,,,,2024,,,,-1.764019981551,75.4,70.4,0.902000000000001,11/29/2023
8943,Kennesaw St.,103.148,107.512,0.383068,4-3,2.0,5,46.2,53.3,37.1,49.7,16.4,21.4,33.8,34.3,79.5,48.8,54.6,28.5,33.9,12.9,16.9,47.5,50.0,41.7,36.6,73.878,,,,2024,,,,-2.0366641026357,71.1,74.3,-4.364000000000004,11/29/2023
8944,James Madison,112.513,101.213,0.771561,6-0,6.0,6,55.3,48.3,39.6,43.3,14.3,20.1,29.5,32.8,74.6,52.9,49.2,39.6,30.9,9.4,5.5,49.0,42.7,36.1,32.5,73.7568,,,,2024,,,,1.8083930835254,70.3,71.3,11.300000000000011,11/29/2023
8945,Georgetown,108.953,107.417,0.540721,4-2,4.0,6,55.9,47.6,37.7,30.4,19.5,15.5,35.3,31.9,68.7,55.4,50.6,37.6,28.3,8.4,7.8,54.8,45.9,44.9,36.8,68.8492,,,,2024,,,,-1.1765075434176,67.4,65.8,1.5360000000000014,11/29/2023
8946,USC Upstate,101.359,108.04,0.324305,3-4,1.0,5,46.4,53.2,21.8,40.1,14.4,19.5,20.1,37.7,66.8,43.8,53.7,34.3,35.0,7.9,10.8,51.3,51.5,33.8,36.1,68.1278,,,,2024,,,,-2.6779800034184,65.6,75.7,-6.681000000000012,11/29/2023
8947,Morgan St.,96.6472,111.133,0.167134,2-6,0.0,6,45.4,58.2,22.9,38.6,20.6,17.8,27.5,41.3,72.1,44.8,56.6,31.1,41.0,6.8,10.0,34.0,49.5,28.9,32.7,71.9625,,,,2024,,,,-3.8819906964944,67.9,70.1,-14.485799999999998,11/29/2023
8948,New Hampshire,101.468,107.708,0.334854,4-3,3.0,6,49.0,48.2,34.8,32.0,17.4,16.0,23.5,30.8,73.7,47.3,54.5,34.2,23.4,5.8,13.9,48.7,49.7,44.5,32.5,71.073,,,,2024,,,,-1.4183896268764,69.0,77.0,-6.239999999999995,11/29/2023
8949,Iowa St.,109.171,92.6808,0.867971,5-2,5.0,7,52.6,44.1,43.8,37.8,14.8,26.5,37.1,23.2,68.5,55.3,39.9,31.3,32.5,11.2,7.4,56.3,54.8,32.1,47.8,69.0539,,,,2024,,,,-0.41926973523022,67.8,69.8,16.4902,11/29/2023
8950,Vermont,109.815,104.139,0.648,5-2,3.0,5,53.0,49.3,27.2,31.9,14.3,14.3,26.2,25.0,64.1,52.3,49.1,35.8,33.0,8.1,6.7,47.6,47.1,47.3,37.3,65.0033,,,,2024,,,,-0.61913778039489,63.6,73.9,5.676000000000002,11/29/2023
8951,Purdue,119.775,91.9041,0.954608,7-0,7.0,7,57.2,42.7,46.3,18.4,17.4,15.2,32.4,23.6,72.4,53.3,47.7,42.8,24.0,13.8,4.7,59.8,53.2,36.1,43.0,69.4174,,,,2024,,,,2.7214674635426,69.4,66.7,27.870900000000006,11/29/2023
8952,Drake,109.934,101.815,0.707305,5-1,4.0,5,55.6,57.3,32.3,26.5,14.8,21.2,29.0,24.3,68.8,59.2,59.9,33.3,35.9,3.1,3.4,56.0,40.3,39.6,41.9,67.7135,,,,2024,,,,-0.071656725449647,79.6,66.2,8.119,11/29/2023
8953,Mississippi St.,106.511,91.1647,0.85683,6-1,6.0,7,48.1,40.6,35.2,30.5,18.9,17.9,32.4,23.8,71.1,50.8,42.4,29.7,25.0,10.5,8.9,49.7,44.6,43.9,37.8,69.7523,,,,2024,,,,0.86288819491816,73.6,69.0,15.3463,11/29/2023
8954,Holy Cross,100.525,113.416,0.199802,2-5,2.0,7,51.4,55.1,21.2,29.4,19.1,13.4,26.7,34.2,65.2,51.5,52.3,34.2,40.0,5.3,14.8,45.7,48.5,39.5,37.0,65.9093,,,,2024,,,,-3.7454532528376,62.7,69.9,-12.890999999999991,11/29/2023
8955,Houston,116.079,89.8702,0.949926,7-0,7.0,7,51.2,41.0,36.2,36.2,12.8,26.2,39.8,24.3,63.8,50.8,40.4,34.6,27.9,15.5,4.2,51.6,66.4,38.0,41.3,65.323,,,,2024,,,,1.3491528063637,63.6,61.3,26.208799999999997,11/29/2023
8956,Hampton,100.39,111.991,0.221384,2-5,1.0,6,49.6,52.4,39.7,45.5,22.0,18.9,23.4,32.7,75.1,52.3,54.0,30.4,33.3,2.8,7.6,46.9,46.0,41.2,41.1,72.3997,,,,2024,,,,-3.8425414317387,73.7,78.5,-11.600999999999999,11/29/2023
8957,Western Michigan,100.783,110.323,0.26113,2-4,2.0,6,51.9,50.4,27.2,30.3,22.8,17.8,34.4,33.8,65.0,47.0,50.7,39.4,33.3,5.4,10.1,52.4,51.6,40.9,42.5,67.1135,,,,2024,,,,-2.4230138319319,58.2,65.4,-9.539999999999992,11/29/2023
8958,New Mexico St.,103.094,109.059,0.343695,4-5,1.0,6,46.9,55.0,37.5,54.7,19.0,15.8,22.5,28.6,70.0,48.0,55.3,29.8,36.5,6.1,7.1,54.9,61.1,33.6,47.0,69.3522,,,,2024,,,,-3.1587203459081,72.4,69.2,-5.965000000000003,11/29/2023
8959,Ball St.,99.8579,111.215,0.22465,5-2,3.0,5,52.8,55.9,38.8,20.8,21.1,17.6,31.7,26.8,67.2,53.9,54.2,34.0,39.4,5.8,9.7,47.6,47.9,38.4,34.3,67.5888,,,,2024,,,,-1.5700047413057,68.3,68.3,-11.357100000000003,11/29/2023
8960,Milwaukee,106.293,109.828,0.407037,3-4,1.0,5,44.9,57.3,27.5,30.6,16.0,18.3,36.2,42.4,68.8,45.0,52.9,29.9,43.1,9.4,18.3,45.2,60.3,44.4,37.8,69.3535,,,,2024,,,,-2.3993408255908,77.5,71.3,-3.5349999999999966,11/29/2023
8961,Portland,109.269,107.8,0.538842,4-3,2.0,5,51.1,50.8,42.3,30.7,19.4,14.7,28.7,32.0,72.4,56.3,47.3,29.1,37.0,9.0,5.4,53.1,62.1,41.2,42.3,70.1562,,,,2024,,,,-1.8276551351939,71.7,65.0,1.4690000000000083,11/29/2023
8962,Albany,101.93,110.014,0.293657,3-3,3.0,6,48.5,46.9,33.1,35.3,18.0,13.6,33.7,30.1,73.3,48.1,47.0,32.8,30.9,7.7,9.5,43.4,47.0,35.2,25.4,71.123,,,,2024,,,,-1.9443302142127,72.4,74.1,-8.083999999999989,11/29/2023
8963,Washington St.,109.924,98.3049,0.783261,5-1,5.0,6,56.3,43.8,36.1,37.4,14.7,18.6,35.3,25.1,68.1,57.4,44.1,36.1,28.8,16.1,6.0,46.9,40.9,34.2,35.9,66.26,,,,2024,,,,-0.05830017673415,63.6,76.4,11.619100000000003,11/29/2023
8964,Tarleton St.,100.346,102.721,0.433145,4-2,3.0,5,47.1,53.5,27.8,34.4,22.7,21.8,36.3,28.9,65.1,46.8,51.0,31.9,37.8,9.0,10.2,43.1,56.9,32.9,43.4,67.333,,,,2024,,,,-0.72155211197914,76.6,63.6,-2.375,11/29/2023
8965,San Francisco,104.786,98.6617,0.666531,5-2,4.0,6,52.8,45.8,22.5,37.9,20.1,22.6,36.2,25.7,67.9,54.9,43.7,32.5,33.0,11.7,6.0,51.2,47.2,33.8,36.2,68.1964,,,,2024,,,,-0.72944175933992,76.3,68.4,6.124300000000005,11/29/2023
8966,Bucknell,94.1742,110.947,0.131823,2-6,2.0,8,46.4,54.1,32.9,29.4,20.8,18.2,21.1,31.1,66.7,47.0,53.4,30.5,36.6,10.5,12.4,55.2,61.8,48.0,45.4,67.8782,,,,2024,,,,-4.1978537025537,71.5,66.2,-16.772800000000004,11/29/2023
8967,Connecticut,117.266,92.8198,0.936344,7-0,7.0,7,57.8,43.6,38.1,30.2,15.2,19.1,42.1,21.7,69.7,65.9,40.1,30.9,34.1,15.3,6.0,60.6,46.7,41.4,31.0,68.3491,,,,2024,,,,1.2068125033822,75.6,65.0,24.446200000000005,11/29/2023
8968,Southern Indiana,94.9296,113.425,0.114352,2-6,0.0,6,46.6,48.8,19.0,44.5,20.2,13.8,24.7,26.0,70.1,45.9,48.1,31.9,33.6,9.4,8.1,57.2,56.0,37.8,32.7,70.2501,,,,2024,,,,-4.0943501639454,64.7,74.7,-18.495400000000004,11/29/2023
8969,Florida Gulf Coast,107.846,109.058,0.467915,1-6,0.0,6,48.0,55.8,32.2,46.1,18.9,15.1,35.7,29.7,65.3,47.8,51.6,32.1,41.6,7.3,9.3,40.8,47.0,40.1,39.4,66.341,,,,2024,,,,-4.2102042756033,69.1,70.5,-1.2120000000000033,11/29/2023
8970,San Jose St.,107.272,99.4533,0.704808,5-2,4.0,6,53.8,43.0,26.9,34.7,18.1,18.6,25.0,28.6,66.3,53.2,46.0,36.4,23.7,11.4,6.4,49.3,44.7,47.1,29.0,66.4411,,,,2024,,,,-0.62910432621191,67.0,69.0,7.818700000000007,11/29/2023
8971,Utah Valley,95.9825,100.385,0.37386,4-2,2.0,4,47.4,45.3,28.5,37.5,22.2,16.9,26.2,24.5,68.8,55.9,45.1,21.7,30.4,10.5,9.7,52.5,53.8,36.4,34.1,69.3671,,,,2024,,,,-0.9432546806951,55.4,73.6,-4.402500000000003,11/29/2023
8972,Missouri,112.131,100.788,0.773207,6-2,6.0,8,54.4,46.9,25.7,36.1,17.1,20.6,27.4,31.0,68.0,55.1,47.1,35.7,31.0,19.1,9.4,52.8,52.5,45.6,37.7,66.8998,,,,2024,,,,-0.40561904118876,74.2,71.4,11.343000000000004,11/29/2023
8973,Cincinnati,110.793,98.2624,0.799033,6-0,6.0,6,54.3,47.0,29.4,26.8,12.4,18.4,35.4,19.3,70.2,55.5,49.3,35.0,28.3,7.5,10.1,53.2,45.2,40.2,34.6,69.6494,,,,2024,,,,0.82776568833195,68.4,72.0,12.530600000000007,11/29/2023
8974,South Dakota St.,106.015,104.465,0.542255,3-4,1.0,5,53.5,53.8,30.4,33.0,19.0,16.4,29.4,28.9,68.3,48.3,51.8,41.1,37.6,9.0,13.2,47.7,51.9,39.2,43.0,68.0492,,,,2024,,,,-2.4311535846991,60.9,71.9,1.5499999999999972,11/29/2023
8975,Boston University,91.8967,108.097,0.133864,2-4,1.0,5,43.9,49.6,22.2,36.5,17.6,17.0,20.4,23.7,68.2,41.2,52.1,31.7,30.7,4.3,9.1,50.5,49.2,42.7,41.2,67.315,,,,2024,,,,-2.8405576370534,67.2,72.3,-16.2003,11/29/2023
8976,Air Force,102.32,102.237,0.502339,6-2,6.0,8,52.2,44.0,38.8,32.1,17.9,18.1,22.4,28.5,64.1,53.4,43.2,33.9,30.4,14.3,6.8,64.6,42.4,45.7,35.5,62.9967,,,,2024,,,,-1.3939979485188,66.5,68.5,0.08299999999999841,11/29/2023
8977,Texas Tech,108.327,93.9676,0.836901,5-1,5.0,6,47.3,44.7,38.4,23.3,19.2,19.2,32.8,26.3,67.7,52.1,46.3,27.4,28.2,10.7,14.7,51.1,41.5,43.5,40.9,68.1053,,,,2024,,,,0.76119393088173,76.0,66.7,14.359399999999994,11/29/2023
8978,Bradley,106.651,97.9009,0.727985,6-0,6.0,6,54.0,42.0,34.9,35.8,18.8,16.9,25.0,33.1,68.2,53.8,44.1,36.1,25.4,10.2,6.1,52.5,48.6,42.2,34.0,67.1212,,,,2024,,,,1.4918754459122,71.4,70.7,8.750100000000003,11/29/2023
8979,Troy,99.7798,103.445,0.397754,3-4,1.0,5,46.5,49.5,47.4,47.7,22.7,17.8,38.0,28.7,72.2,43.6,49.5,34.2,33.0,6.4,13.8,49.6,50.4,37.5,33.1,70.4771,,,,2024,,,,-2.9647472111009,68.9,70.8,-3.6651999999999987,11/29/2023
8980,Gonzaga,116.581,95.5257,0.908106,5-1,4.0,5,51.0,44.1,29.3,26.8,18.2,16.4,37.7,25.5,69.4,53.4,46.3,30.7,26.5,5.5,7.8,45.4,41.2,32.9,32.8,70.6351,,,,2024,,,,1.0007926374144,68.9,83.8,21.055300000000003,11/29/2023
8981,South Florida,102.698,102.329,0.510334,2-2,2.0,4,45.6,46.3,38.6,35.2,15.5,22.2,28.4,26.8,71.0,52.2,50.7,22.0,25.3,6.3,6.3,54.5,53.3,34.0,34.2,69.7634,,,,2024,,,,-1.6375320381975,77.4,67.5,0.3689999999999998,11/29/2023
8982,Stonehill,96.8316,114.964,0.121971,1-6,1.0,7,46.3,60.9,24.6,22.4,22.1,17.4,21.7,31.4,73.1,45.7,60.8,31.4,40.6,5.5,18.7,49.1,65.3,46.2,51.3,70.5034,,,,2024,,,,-3.7110164459269,69.0,75.0,-18.132400000000004,11/29/2023
8983,Loyola MD,98.5442,107.43,0.270359,1-5,1.0,6,47.9,50.7,25.8,32.9,20.8,17.0,25.6,32.1,72.1,47.2,51.8,32.7,32.3,7.1,13.1,52.3,44.5,40.7,33.9,68.5642,,,,2024,,,,-3.3891898489531,65.6,64.3,-8.885800000000003,11/29/2023
8984,Belmont,105.841,108.466,0.430023,4-3,3.0,6,54.3,54.7,30.2,30.6,16.8,15.3,20.9,33.8,74.8,54.0,54.9,36.6,36.2,8.0,6.6,56.6,53.1,39.1,34.8,71.8845,,,,2024,,,,-1.5655903132556,68.8,67.7,-2.625,11/29/2023
8985,Siena,93.8623,110.122,0.137374,1-5,1.0,6,46.4,56.9,26.2,22.3,27.2,15.8,36.2,31.7,65.5,48.4,55.2,28.3,40.2,13.4,6.0,49.3,49.2,33.0,34.5,66.5842,,,,2024,,,,-4.2591905190536,56.0,67.1,-16.259699999999995,11/29/2023
8986,Southern Utah,102.266,111.257,0.275058,2-3,1.0,4,46.9,52.2,32.5,38.4,14.9,17.5,31.9,37.0,67.2,45.5,56.1,32.7,26.8,1.7,13.8,38.8,41.1,40.3,24.5,69.8545,,,,2024,,,,-2.0184279313453,69.6,69.3,-8.991,11/29/2023
8987,Pittsburgh,111.574,98.1501,0.813699,5-2,5.0,7,52.3,43.2,42.1,30.5,14.2,15.8,38.7,19.9,71.6,54.0,46.5,33.5,25.5,15.7,10.6,57.4,53.1,47.1,39.4,70.3076,,,,2024,,,,-0.63510430697364,69.0,68.8,13.423900000000003,11/29/2023
