,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
36,Miami FL,east,10,100.0,54.22,23.55,10.58,3.91,1.01,0.4,248.99999999999997
37,SMU,east,9,100.0,43.48,19.25,10.82,3.53,1.2,0.38,262.15789473684214
38,Texas A&M,west,10,100.0,46.79,18.92,7.88,2.67,1.22,0.36,276.77777777777777
39,Nebraska,midwest,6,100.0,42.95,16.78,7.0,2.45,0.83,0.32,311.5
40,Akron,south,12,100.0,47.45,24.01,7.44,2.94,0.79,0.17,587.235294117647
41,Santa Clara,south,9,100.0,39.17,13.19,6.03,2.4,0.69,0.15,665.6666666666666
42,George Mason,east,12,100.0,38.76,15.66,5.04,2.24,0.67,0.15,665.6666666666666
43,TCU,south,10,100.0,44.36,23.54,8.89,2.25,0.59,0.14,713.2857142857142
44,High Point,west,12,100.0,39.81,16.67,5.04,1.52,0.28,0.1,999.0
45,Saint Louis,east,11,100.0,44.52,15.52,5.59,1.67,0.46,0.08,1249.0
46,McNeese St.,midwest,12,100.0,33.26,11.91,4.53,1.5,0.34,0.07,1427.5714285714284
47,UC San Diego,west,13,100.0,31.28,9.8,2.81,0.69,0.12,0.07,1427.5714285714284
48,Northern Iowa,south,11,100.0,34.72,12.47,4.97,2.01,0.54,0.06,1665.6666666666667
49,New Mexico St.,midwest,14,100.0,32.31,13.45,4.11,0.92,0.18,0.04,2499.0
50,UNC Wilmington,east,13,100.0,45.72,18.05,3.34,0.47,0.08,0.03,3332.3333333333335
51,Siena,south,14,100.0,31.36,6.87,1.53,0.19,0.1,0.02,4999.0
52,Troy,west,14,100.0,34.62,12.03,3.19,0.64,0.06,0.01,9999.0
53,Austin Peay,west,15,100.0,19.09,4.92,1.45,0.3,0.05,0.01,9999.0
54,Navy,midwest,15,100.0,24.39,7.74,1.38,0.17,0.02,0.01,9999.0
55,Cal Baptist,south,13,100.0,42.09,11.71,2.41,0.49,0.09,0.0,0.0
56,Tulsa,midwest,13,100.0,37.33,14.43,3.36,0.71,0.07,0.0,0.0
57,Norfolk St.,west,16,100.0,21.21,3.04,0.9,0.1,0.06,0.0,0.0
58,St. Thomas,south,15,100.0,36.68,12.74,2.75,0.29,0.01,0.0,0.0
59,Southern,east,16,100.0,24.99,6.2,1.6,0.18,0.01,0.0,0.0
60,East Tennessee St.,east,15,100.0,30.32,8.13,0.61,0.17,0.01,0.0,0.0
61,Oakland,midwest,16,100.0,29.26,8.8,2.34,0.04,0.01,0.0,0.0
62,Northern Colorado,east,14,100.0,20.85,6.01,1.27,0.18,0.0,0.0,0.0
63,LIU,south,16,100.0,18.6,4.09,1.08,0.09,0.0,0.0,0.0
