,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
49,California,east,11,100.0,41.58,16.92,3.76,0.9,0.16,0.0,0.0
50,Utah Valley,west,13,100.0,45.93,15.26,4.6,0.79,0.08,0.0,0.0
51,Yale,south,13,100.0,34.71,10.55,2.53,0.76,0.05,0.0,0.0
52,High Point,midwest,13,100.0,29.73,10.98,4.24,0.63,0.05,0.0,0.0
53,Portland St.,east,14,100.0,33.61,10.6,2.55,0.39,0.05,0.0,0.0
54,North Dakota St.,south,15,100.0,21.89,6.74,2.65,0.22,0.04,0.0,0.0
55,Austin Peay,south,14,100.0,35.52,12.96,1.52,0.29,0.02,0.0,0.0
56,Liberty,midwest,12,100.0,38.06,13.77,3.34,0.17,0.02,0.0,0.0
57,UNC Wilmington,midwest,14,100.0,21.61,6.89,1.16,0.19,0.01,0.0,0.0
58,Wright St.,east,15,100.0,21.08,6.41,2.17,0.07,0.01,0.0,0.0
59,Navy,midwest,15,100.0,24.79,6.57,0.9,0.38,0.0,0.0,0.0
60,Bethune Cookman,west,16,100.0,28.35,8.5,1.71,0.27,0.0,0.0,0.0
61,Tennessee Martin,midwest,16,100.0,19.36,1.99,0.17,0.09,0.0,0.0,0.0
62,Merrimack,south,16,100.0,21.07,6.82,1.46,0.08,0.0,0.0,0.0
63,Vermont,east,16,100.0,8.75,1.09,0.29,0.03,0.0,0.0,0.0
