,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
24,Villanova,south,5,100.0,57.93,24.46,9.77,4.42,1.91,0.59,168.4915254237288
25,Nebraska,SweetSixteen,3,100.0,58.87,24.38,11.93,5.34,1.83,0.53,187.67924528301884
26,Texas Tech,west,5,100.0,60.04,31.55,12.15,4.42,1.38,0.52,191.30769230769232
27,Georgia,west,7,100.0,50.49,26.15,11.67,4.54,1.66,0.48,207.33333333333334
28,N.C. State,south,10,100.0,52.55,20.21,9.51,4.31,1.4,0.48,207.33333333333334
29,Auburn,west,9,100.0,49.96,18.96,9.21,4.04,1.12,0.46,216.3913043478261
30,Saint Louis,midwest,11,100.0,40.8,23.93,9.41,3.7,1.74,0.39,255.4102564102564
31,SMU,south,6,100.0,48.11,24.85,11.69,4.44,1.54,0.36,276.77777777777777
32,LSU,south,9,100.0,51.58,17.56,7.01,3.45,1.5,0.35,284.7142857142857
33,TCU,south,11,100.0,51.89,23.32,8.55,3.19,1.07,0.31,321.5806451612903
34,Miami FL,east,11,100.0,57.48,26.93,10.08,1.95,0.71,0.3,332.33333333333337
35,UCLA,midwest,10,100.0,37.63,18.95,9.13,2.65,0.86,0.28,356.1428571428571
36,UCF,east,6,100.0,42.52,19.13,7.24,1.99,0.61,0.22,453.54545454545456
37,Baylor,midwest,9,100.0,40.04,11.77,5.5,2.54,0.86,0.21,475.19047619047626
38,Clemson,east,7,100.0,47.74,15.06,7.96,2.4,0.83,0.21,475.19047619047626
39,Kentucky,east,9,100.0,47.63,13.96,5.76,1.64,0.59,0.2,498.99999999999994
40,Boise St.,west,11,100.0,43.41,17.34,5.16,2.07,0.44,0.18,554.5555555555555
41,Seton Hall,west,8,100.0,50.04,17.0,7.69,2.84,0.35,0.11,908.0909090909091
42,Yale,midwest,12,100.0,45.69,19.39,5.97,1.72,0.53,0.1,999.0
43,USC,south,7,100.0,47.45,21.18,9.04,2.81,0.75,0.08,1249.0
44,Ohio St.,east,10,100.0,52.26,14.1,5.96,1.41,0.38,0.08,1249.0
45,Belmont,west,12,100.0,39.96,16.99,5.4,1.11,0.23,0.03,3332.3333333333335
46,Hofstra,south,13,100.0,35.07,14.89,4.0,0.69,0.19,0.03,3332.3333333333335
47,Miami OH,south,12,100.0,42.07,12.22,3.24,1.15,0.27,0.02,4999.0
48,High Point,midwest,14,100.0,41.13,15.67,3.96,0.95,0.19,0.02,4999.0
49,Utah Valley,east,13,100.0,38.82,12.65,1.62,0.49,0.18,0.02,4999.0
50,Oakland,midwest,15,100.0,28.71,7.32,1.64,0.19,0.06,0.02,4999.0
51,Troy,west,14,100.0,26.22,9.25,1.79,0.17,0.05,0.02,4999.0
52,St. Thomas,south,14,100.0,28.23,10.2,2.95,0.81,0.18,0.01,9999.0
53,Liberty,west,13,100.0,33.23,12.65,3.48,0.84,0.14,0.01,9999.0
54,Tennessee Martin,west,15,100.0,24.24,3.96,0.54,0.08,0.01,0.01,9999.0
55,UC San Diego,midwest,13,100.0,34.35,14.48,3.29,1.13,0.1,0.0,0.0
56,Lipscomb,south,16,100.0,20.28,6.35,0.95,0.15,0.08,0.0,0.0
57,LIU,midwest,16,100.0,17.12,3.94,0.88,0.26,0.05,0.0,0.0
58,Northern Colorado,east,15,100.0,18.17,6.4,1.57,0.13,0.03,0.0,0.0
59,Quinnipiac,east,14,100.0,29.2,10.52,1.93,0.22,0.01,0.0,0.0
60,McNeese St.,east,12,100.0,23.35,7.69,1.23,0.22,0.01,0.0,0.0
61,Furman,south,15,100.0,24.05,6.51,1.22,0.14,0.0,0.0,0.0
62,Grambling St.,west,16,100.0,19.75,6.11,1.55,0.07,0.0,0.0,0.0
63,Howard,east,16,100.0,13.12,0.89,0.2,0.05,0.0,0.0,0.0
