,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
42,Wright St.,midwest,14,100.0,18.29,4.56,0.77,0.16,0.1,0.06,1665.6666666666667
43,UCF,midwest,11,100.0,38.11,13.36,4.2,1.01,0.22,0.04,2499.0
44,Akron,east,12,100.0,37.44,13.83,4.22,0.7,0.15,0.02,4999.0
45,Northern Iowa,south,12,100.0,38.74,16.37,3.13,0.79,0.12,0.02,4999.0
46,Cal Baptist,south,13,100.0,32.95,10.85,1.94,0.56,0.06,0.02,4999.0
47,Penn,east,14,100.0,36.16,13.24,3.29,0.57,0.13,0.01,9999.0
48,McNeese St.,midwest,12,100.0,39.18,14.6,3.43,0.41,0.08,0.01,9999.0
49,North Dakota St.,midwest,13,100.0,35.61,11.63,2.79,0.51,0.05,0.01,9999.0
50,High Point,west,12,100.0,33.09,11.03,2.02,0.49,0.02,0.01,9999.0
51,Miami OH,south,10,100.0,41.67,13.94,4.14,0.54,0.16,0.0,0.0
52,Hofstra,east,13,100.0,45.58,17.66,2.73,0.42,0.03,0.0,0.0
53,Hawaii,west,13,100.0,42.85,16.13,2.53,0.3,0.03,0.0,0.0
54,Idaho,west,15,100.0,22.21,7.44,3.11,0.25,0.02,0.0,0.0
55,Siena,south,15,100.0,26.96,6.42,0.54,0.14,0.0,0.0,0.0
56,Kennesaw St.,south,14,100.0,25.9,5.93,1.86,0.11,0.0,0.0,0.0
57,Troy,west,14,100.0,35.38,8.24,1.69,0.09,0.0,0.0,0.0
58,Queens,midwest,16,100.0,23.61,7.48,1.56,0.09,0.0,0.0,0.0
59,Tennessee St.,east,15,100.0,16.78,4.51,1.45,0.05,0.0,0.0,0.0
60,Furman,south,16,100.0,17.8,3.82,0.6,0.05,0.0,0.0,0.0
61,UMBC,midwest,15,100.0,28.01,5.61,0.96,0.0,0.0,0.0,0.0
62,Prairie View A&M,east,16,100.0,17.77,3.65,0.79,0.0,0.0,0.0,0.0
63,Lehigh,west,16,100.0,14.82,4.21,0.42,0.0,0.0,0.0,0.0
