,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
49,William & Mary,east,13,100.0,29.78,10.94,1.49,0.41,0.15,0.04,2499.0
50,Liberty,west,13,100.0,35.62,13.18,4.14,1.61,0.23,0.02,4999.0
51,Oklahoma St.,west,11,100.0,40.9,14.72,5.17,1.84,0.16,0.02,4999.0
52,Lipscomb,south,15,100.0,33.27,6.12,1.7,0.39,0.07,0.02,4999.0
53,LIU,east,16,100.0,12.25,2.95,0.23,0.08,0.05,0.01,9999.0
54,Furman,midwest,15,100.0,30.25,6.07,1.55,0.36,0.1,0.0,0.0
55,St. Thomas,south,14,100.0,28.4,11.4,3.07,0.46,0.06,0.0,0.0
56,Quinnipiac,midwest,14,100.0,30.63,11.15,1.71,0.35,0.04,0.0,0.0
57,McNeese St.,east,12,100.0,35.27,10.29,1.08,0.29,0.04,0.0,0.0
58,Robert Morris,west,15,100.0,34.67,10.24,1.55,0.53,0.01,0.0,0.0
59,Northern Colorado,east,15,100.0,25.91,5.84,1.24,0.32,0.01,0.0,0.0
60,Tennessee Martin,west,16,100.0,24.84,4.73,1.2,0.31,0.01,0.0,0.0
61,Arkansas St.,east,14,100.0,26.34,8.41,1.96,0.2,0.0,0.0,0.0
62,Howard,south,16,100.0,27.89,8.57,1.27,0.14,0.0,0.0,0.0
63,Grambling St.,midwest,16,100.0,26.82,8.59,1.04,0.13,0.0,0.0,0.0
