,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
39,Butler,south,9,100.0,55.36,20.64,8.26,2.26,0.69,0.12,832.3333333333334
40,Seton Hall,west,8,100.0,43.67,17.85,6.81,2.84,0.47,0.11,908.0909090909091
41,UCF,south,8,100.0,44.64,15.05,5.0,1.64,0.36,0.11,908.0909090909091
42,Illinois St.,west,12,100.0,50.21,21.02,9.3,3.42,0.6,0.1,999.0
43,Oklahoma St.,west,11,100.0,33.41,13.13,4.67,2.62,0.35,0.09,1110.111111111111
44,McNeese St.,east,12,100.0,36.0,17.73,3.36,1.08,0.43,0.07,1427.5714285714284
45,California,south,10,100.0,47.44,18.81,5.28,1.8,0.29,0.07,1427.5714285714284
46,Yale,midwest,12,100.0,34.98,14.13,5.72,1.83,0.5,0.06,1665.6666666666667
47,UC San Diego,east,13,100.0,33.92,7.92,0.48,0.16,0.11,0.04,2499.0
48,Tennessee Martin,west,15,100.0,20.33,3.55,0.37,0.07,0.06,0.04,2499.0
49,St. Thomas,south,15,100.0,34.82,13.67,3.92,0.88,0.13,0.03,3332.3333333333335
50,Liberty,west,13,100.0,30.79,12.6,3.5,0.71,0.12,0.02,4999.0
51,Lipscomb,east,15,100.0,24.31,8.02,2.4,0.28,0.07,0.02,4999.0
52,Utah Valley,south,13,100.0,32.37,11.76,2.81,0.97,0.16,0.01,9999.0
53,Oakland,west,16,100.0,27.02,9.42,3.53,0.42,0.15,0.01,9999.0
54,Grambling St.,midwest,16,100.0,22.66,5.23,1.25,0.41,0.15,0.01,9999.0
55,High Point,west,14,100.0,44.24,15.76,4.04,1.36,0.11,0.01,9999.0
56,William & Mary,midwest,13,100.0,30.24,8.1,2.29,0.43,0.02,0.01,9999.0
57,LIU,east,16,100.0,7.67,0.92,0.06,0.06,0.01,0.01,9999.0
58,Quinnipiac,midwest,14,100.0,33.33,11.78,2.87,0.63,0.07,0.0,0.0
59,Furman,midwest,15,100.0,27.53,5.53,0.97,0.25,0.03,0.0,0.0
60,Northern Colorado,south,14,100.0,28.46,7.56,1.99,0.12,0.02,0.0,0.0
61,Arkansas St.,east,14,100.0,34.47,11.38,2.65,0.19,0.01,0.0,0.0
62,Miami OH,south,12,100.0,36.83,13.41,2.22,0.15,0.0,0.0,0.0
63,Howard,south,16,100.0,12.2,2.57,0.51,0.04,0.0,0.0,0.0
