muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Tm_TeamID,Opp_TeamID,TeamID,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,Team_Opp,TeamID_Opp,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,TeamID_y,Team_Standardized_Tm,Tm_y,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Team_Standardized_Opp,WAB_Tm_AdjOE,WAB_Tm_AdjDE,WAB_Tm_AdjT,WAB_Opp_AdjOE,WAB_Opp_AdjDE,WAB_Opp_AdjT,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team,home_team,date,teams,commence_time,DraftKings,BetMGM spreads,FanDuel,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
Gardner WebbUNC Wilmington11-29,2025-11-29,BSth at CAA,363 Gardner Webb at 103 UNC Wilmington,"UNC Wilmington -24.8, 86-61 (97%)",19.55280790225689,0,H,Gardner Webb,11/29/2025,94.05183611587094,116.65851043152618,0.0774752226945062,0.0307817755395583,60.98335752720908,UNC Wilmington,113.0624455895434,103.89521157937956,0.725599785263158,0.9692182244604416,85.82164788906482,68.80456671652911,,0,,,,,,,,,,,,,,,,,0.7162423210320916,0.9931300966545606,739584,,,,363,103,,,,Gardner Webb,UNC Wilmington,-24.83829036185574,146.8050054162739,-21.3,-20.6,-13.3,8.0,71.2,101.4,20251129,-19.099999999999994,97.5,116.6,72.8,7.700000000000003,114.0,106.3,65.9,,,,,,258,914,258,-19.870400000000004,95.2906,115.161,72.9229,UNC Wilmington,914,6.347000000000008,111.611,105.264,65.5421,Gardner Webb,72.25996698798149,-31.247230067007806,-24.49662086161797,93.17535359653064,117.67197445814863,258,Gardner Webb,Gardner Webb,63.80391292528829,12.875684378414793,9.178273685195254,113.615310488491,104.43703680329577,UNC Wilmington,116.5,100.9,72.3,113.615310488491,104.43703680329577,63.80391292528829,66.95616260286515,90.8193014267865,157.77546402965163,-23.863138823921346,67.38089887640449,64.55800414924575,87.4892455962921,152.04724974553784,-22.931241447046347,67.12808994508427,60.41385437173139,87.78350842260824,148.19736279433963,-27.369654050876846,64.75377305737888,-30.217809765864466,64.75377305737888,-15.557612007219731,64.75377305737888,Gardner Webb,UNC Wilmington,11/29/2025,Gardner Webb vs UNC Wilmington,2025-11-29 14:00:00-06:00,-20.5,-20.5,-20.5,97.45535036187462,99.79982551556265,2.3444751536880233,-9.717809765864466,-30.317809765864467,UNC Wilmington,UNC Wilmington,1
NavySoutheastern Louisiana11-29,2025-11-29,Pat vs. Slnd,184 Navy vs. 263 Southeastern Louisiana,"Navy -3.2, 72-69 (63%)",44.030510268671065,0,N,Navy,11/29/2025,106.192413234122,108.92011496515366,0.4275966296856887,0.6283150135260273,72.01443524946745,Southeastern Louisiana,100.51618537012934,107.91377784716926,0.3064734046182911,0.3716849864739727,68.80076417054154,67.62709902796081,,0,,,,,,,,,,,,,,,,,0.9531973966472996,0.9233591620203644,739584,,,,184,263,,,,Navy,Southeastern Louisiana,3.2136710789259126,140.81519942000898,-1.3,-5.8,0.4,1.7,71.2,101.4,20251129,-1.7000000000000028,105.7,107.4,69.1,-8.299999999999997,98.7,107.0,68.4,,,,,,528,765,528,-2.7280000000000086,106.192,108.92,68.7952,Southeastern Louisiana,765,-7.397999999999996,100.516,107.914,68.2857,Navy,68.35729363873858,0.6110115203904984,-0.720895319268559,103.80984663869133,104.53074195795989,528,Navy,Navy,67.74371240666981,-12.537937278574995,-10.002722988134341,95.83291322637054,105.83563621450489,Southeastern Louisiana,116.5,100.9,72.3,95.83291322637054,105.83563621450489,67.74371240666981,74.0414585632604,69.39651071404825,143.43796927730864,4.6449478492121585,66.38258426966291,74.56577663848752,71.23817499159196,145.8039516300795,3.327601646895559,65.9793313011236,70.47034186378238,64.25318015355114,134.72352201733352,6.217161710231238,65.03900057810374,8.551944885373743,65.03900057810374,-0.8455070075153515,65.03900057810374,Navy,Southeastern Louisiana,11/29/2025,Navy vs Southeastern Louisiana,2025-11-29 11:00:00-06:00,3.5,3.5,4.5,33.41175708976246,20.768760626226957,-12.642996463535503,4.051944885373743,-1.7480551146262568,Navy,Navy,1
Cal BaptistOregon St.11-29,2025-11-29,WAC at WCC,126 Cal Baptist at 142 Oregon St.,"Oregon St. -2.3, 69-67 (60%)",53.42025030654722,0,H,Cal Baptist,11/29/2025,104.94756979489306,104.85421889675932,0.5025584291650369,0.4029888020732736,66.76329565981902,Oregon St.,110.1325754268503,106.33757524733318,0.5994708738890445,0.5970111979267263,69.08445436801915,64.379887438365,,0,,,,,,,,,,,,,,,,,0.8168347320820774,0.9231773448339248,739584,,,,126,142,,,,Cal Baptist,Oregon St.,-2.32115870820013,135.84775002783817,15.5,14.3,9.9,-5.5,71.2,101.4,20251129,2.3999999999999915,106.6,104.2,68.4,-3.1999999999999886,107.4,110.6,65.9,,,,,,118,625,118,2.820999999999998,106.33,103.509,68.0999,Oregon St.,625,0.9809999999999945,108.719,107.738,65.6706,Cal Baptist,68.37785437413145,14.284346114305263,10.333415800519013,106.56220920052725,96.22879340000826,118,Cal Baptist,Cal Baptist,65.45216567247488,-12.327795949077721,-5.048671180000215,105.04751655559917,110.0961877355994,Oregon St.,116.5,100.9,72.3,105.04751655559917,110.0961877355994,65.45216567247488,71.56319622681104,71.84085262458878,143.4040488513998,-0.2776563977777329,63.30842696629214,68.98871611729375,71.67356090887702,140.66227702617078,-2.6848447915832736,62.81125411432583,70.70512066906831,64.43002223713077,135.13514290619906,6.275098431937536,62.85784624752826,14.950581812319676,62.85784624752826,7.88136819390008,62.85784624752826,Cal Baptist,Oregon St.,11/29/2025,Cal Baptist vs Oregon St.,2025-11-29 21:00:00-06:00,-1.5,-1.5,-1.5,55.67984968164682,7.724278709311482,-47.95557097233534,16.450581812319676,30.750581812319677,Cal Baptist,Cal Baptist,1
Sacramento St.Pacific11-29,2025-11-29,BSky at WCC,286 Sacramento St. at 151 Pacific,"Pacific -11.0, 84-73 (82%)",34.2038758638645,0,H,Sacramento St.,11/29/2025,102.88000071734784,114.65380524342908,0.2233811453768845,0.1752933457911598,72.77083785846091,Pacific,109.59125500090032,106.74614291454662,0.5750527444356611,0.8247066542088402,83.73524062592153,71.52624240878433,,0,,,,,,,,,,,,,,,,,0.831432258572134,0.9768564997098468,739584,,,,286,151,,,,Sacramento St.,Pacific,-10.964402767460626,156.50607848438244,-16.9,-14.5,-7.4,9.4,71.2,101.4,20251129,-9.400000000000006,101.6,111.0,71.4,2.0999999999999943,108.5,106.4,67.8,,,,,,699,629,699,-8.947000000000003,104.235,113.182,73.1415,Pacific,629,0.03300000000000125,108.185,108.152,67.9311,Sacramento St.,71.33803385523062,-12.64476135465987,-10.031531244311799,97.64696383516022,107.67849507947206,699,Sacramento St.,Sacramento St.,66.52237194310081,13.000462195036087,6.938752900239581,106.91532530957434,99.97657240933476,Pacific,116.5,100.9,72.3,106.91532530957434,99.97657240933476,66.52237194310081,70.46916456074739,83.03067794983146,153.49984251057884,-12.56151338908407,67.99044943820225,75.42520805757945,86.6432799564382,162.06848801401765,-11.218071898858753,69.78346279002808,62.38522281483022,77.80647891633078,140.191701731161,-15.421256101500553,66.65133738493215,-18.962441029146824,66.65133738493215,-13.082324501914485,66.65133738493215,Sacramento St.,Pacific,11/29/2025,Sacramento St. vs Pacific,2025-11-29 21:00:00-06:00,-10.5,-10.5,-10.5,84.1344746068543,96.45366723019802,12.319192623343724,-8.462441029146824,-22.962441029146824,Pacific,Pacific,1
BryantHarvard11-29,2025-11-29,AE at Ivy,292 Bryant at 193 Harvard,"Harvard -7.6, 72-65 (78%)",30.987861066037823,0,H,Bryant,11/29/2025,97.42309938342144,109.3022956940946,0.2102994020183979,0.2183507952850781,64.65380881192925,Harvard,107.98611191419998,108.43606722338076,0.4880476489216048,0.7816492047149218,72.236318244567,65.86125473873545,,0,,,,,,,,,,,,,,,,,0.8750237549164737,0.9785359318706744,739584,,,,292,193,,,,Bryant,Harvard,-7.58250943263775,136.89012705649625,3.8,5.4,1.5,-2.4,71.2,101.4,20251129,-13.0,98.0,111.0,68.7,-2.5999999999999943,107.0,109.6,66.8,,,,,,90,291,90,-9.193700000000007,98.7063,107.9,68.849,Harvard,291,-3.26400000000001,106.6,109.864,66.4507,Bryant,67.20052029198153,-16.45943771665037,-13.218257755672845,93.5208002715309,106.73905802720374,90,Bryant,Bryant,66.2384436871281,-6.595284698601591,-6.116992861546495,107.86045993901574,113.97745280056223,Harvard,116.5,100.9,72.3,107.86045993901574,113.97745280056223,66.2384436871281,66.37517981484316,77.6243394192135,143.99951923405666,-11.249159604370334,64.45449438202247,66.80875181640377,74.94347171234529,141.75222352874906,-8.134719895941515,64.25652028511236,63.891899252706146,72.98377962309124,136.87567887579738,-9.091880370385091,62.5176668413782,-7.715547148395267,62.5176668413782,0.6955715612771698,62.5176668413782,Bryant,Harvard,11/29/2025,Bryant vs Harvard,2025-11-29 13:00:00-06:00,-8.5,-9.5,-8.5,79.08930434072549,76.87736144940922,-2.2119428913162693,0.7844528516047333,6.184452851604734,Harvard,Bryant,0
ManhattanArmy11-29,2025-11-29,MAAC at Pat,255 Manhattan at 357 Army,"Manhattan -4.0, 82-78 (64%)",33.816510390173065,0,H,Manhattan,11/29/2025,108.6999017852592,119.2765264392991,0.255818438446475,0.6407117772877975,81.68143124435736,Army,100.5735925697876,116.05263048127044,0.1616134542767906,0.3592882227122025,77.67444260837344,69.68042394141193,,0,,,,,,,,,,,,,,,,,0.9719299539484444,0.9724649058729152,739584,,,,255,357,,,,Manhattan,Army,4.006988635983916,159.35587385273078,-4.8,-3.9,-4.3,0.4,71.2,101.4,20251129,-11.700000000000003,109.0,120.7,69.6,-18.299999999999997,99.2,117.5,69.0,,,,,,427,45,427,-7.61399999999999,110.132,117.746,69.8723,Army,45,-18.298100000000005,99.2829,117.581,69.2744,Manhattan,68.69955881122848,-16.762736367293506,-10.985859308006455,110.9474739388177,121.93333324682416,427,Manhattan,Manhattan,68.22502708198975,-18.407285110189427,-16.66895095875519,101.54340567170219,118.21235663045734,Army,116.5,100.9,72.3,101.54340567170219,118.21235663045734,68.22502708198975,82.82445296280166,81.8908226567191,164.71527561952075,0.9336303060825628,67.44943820224718,84.40426045978683,80.58540449786172,164.98966495764853,3.8188559619251095,67.98260757191011,82.77779238893456,82.64751450666425,165.4253068955988,0.13027788227030612,65.82906264630353,-0.43649339529071085,65.82906264630353,-4.901237030267886,65.82906264630353,Manhattan,Army,11/29/2025,Manhattan vs Army,2025-11-29 12:00:00-06:00,1.5,1.5,1.5,44.32015031835318,51.65795741533278,7.337807096979603,-1.9364933952907109,-5.836493395290711,Army,Army,1
Morehead St.IU Indy11-29,2025-11-29,OVC at Horz,308 Morehead St. at 344 IU Indy,"IU Indy -0.7, 90-89 (52%)",48.43833766647606,0,H,Morehead St.,11/29/2025,101.12765627494416,115.29004839816751,0.1813428535234743,0.4775434606060221,88.91135957910177,IUPUI,103.1032483798915,116.62715531469932,0.1950711877260275,0.5224565393939778,89.60903413479879,81.1258410134668,,0,,,,,,,,,,,,,,,,,0.9649634399300822,0.9820813396774204,739584,,,,308,344,,,,Morehead St.,IU Indy,-0.6976745556970201,178.52039371390055,1.2,-1.0,-2.2,-3.4,71.2,101.4,20251129,-11.399999999999991,101.9,113.3,68.2,-15.399999999999991,104.9,120.3,78.4,,,,,,507,309,507,-11.351000000000013,102.46,113.811,68.0851,IU Indy,309,-16.382999999999996,101.78,118.163,82.7703,Morehead St.,67.98127557327655,-7.190689256274018,-7.944932436409026,105.94742607680946,113.8923585132185,507,Morehead St.,Morehead St.,79.91357847354541,-10.921350876285969,-8.416341692497447,109.86463526927243,118.2809769617699,IUPUI,116.5,100.9,72.3,109.86463526927243,118.2809769617699,79.91357847354541,88.26248078088845,90.50317114940225,178.7656519302907,-2.240690368513796,75.09662921348315,91.87521118223718,92.9675221981814,184.84273338041857,-1.0923110159442189,79.14921562542135,91.67503454289329,96.81002982407232,188.48506436696562,-5.13499528117903,76.30094101484202,0.9035787725469078,76.30094101484202,-1.1609951184818499,76.30094101484202,Morehead St.,IUPUI,11/29/2025,Morehead St. vs IU Indy,,,,,,46.57112996598583,,,,Morehead St.,Morehead St.,1
La SallePenn11-29,2025-11-29,A10 at Ivy,229 La Salle at 240 Penn,"Penn -3.3, 77-74 (62%)",44.08027259346496,0,H,La Salle,11/29/2025,102.57079946600662,110.74954993751956,0.2927101521638341,0.3750348854303535,73.76195545800974,Penn,108.6142063205772,112.18099503472516,0.4081590779022322,0.6249651145696464,77.11129490681573,68.98600235060698,,0,,,,,,,,,,,,,,,,,0.9063524288304108,0.9670357954202268,739584,,,,229,240,,,,La Salle,Penn,-3.349339448805992,150.87325036482548,-11.7,-10.0,-3.5,8.2,71.2,101.4,20251129,-6.5,103.2,109.7,66.3,-3.9000000000000057,108.3,112.2,72.0,,,,,,377,637,377,-5.406000000000006,103.922,109.328,66.9598,Penn,637,-6.439000000000007,107.22,113.659,71.5671,La Salle,66.42900953058597,-8.803045426945406,-6.747612828641571,99.36159255870867,106.10920538735024,377,La Salle,La Salle,70.31109505942307,2.6088749077233517,-0.04738760692473876,107.97728483167073,108.02467243859547,Penn,116.5,100.9,72.3,107.97728483167073,108.02467243859547,70.31109505942307,74.43110392789627,80.76795192626967,155.19905585416595,-6.3368479983734005,67.04494382022472,76.22102334579526,80.00050616291718,156.22152950871242,-3.7794828171219166,67.30503795758426,67.50858762482812,76.21229945547003,143.72088708029816,-8.703711830641907,65.59966859281391,-9.26608566555987,65.59966859281391,-9.555116527892096,65.59966859281391,La Salle,Penn,11/29/2025,La Salle vs Penn,2025-11-29 15:30:00-06:00,-2.5,-2.5,-2.5,59.409638599828355,81.1242530154048,21.71461441557645,-6.766085665559871,-16.76608566555987,Penn,Penn,1
Bethune CookmanIndiana11-29,2025-11-29,SWAC at B10,196 Bethune Cookman at 22 Indiana,"Indiana -23.0, 87-64 (96%)",40.480963564902005,0,H,Bethune Cookman,11/29/2025,106.28778697829785,112.5466519350264,0.3411889194718214,0.040564996191623,63.87315042659528,Indiana,120.42255600321296,96.84798987341584,0.9245222051500568,0.959435003808377,86.91088880695742,68.0447735534774,Bethune Cookman,0,,,,,,,,,,,,,,,,,0.3527142244701563,0.9590878681175848,739584,,,,196,22,,,,Bethune Cookman,Indiana,-23.037738380362136,150.7840392335527,-4.2,-6.7,1.7,6.0,71.2,101.4,20251129,-5.700000000000003,104.7,110.4,68.2,21.700000000000003,118.3,96.6,68.8,,,,,,66,327,66,-3.4140000000000015,107.688,111.102,68.5534,Indiana,327,20.7534,118.877,98.1236,68.9497,Bethune Cookman,66.87394750191753,0.419225920335486,0.2569955933274297,108.57432840573416,108.31733281240672,66,Bethune Cookman,Bethune Cookman,68.33943071135143,24.853997862179334,24.214332609841726,116.90378983535312,92.68945722551143,Indiana,116.5,100.9,72.3,116.90378983535312,92.68945722551143,68.33943071135143,63.904656126707415,87.27394191920898,151.1785980459164,-23.369285792501564,65.90112359550561,67.25708582552633,88.90763439484573,156.16472022037206,-21.650548569319398,66.38674668511236,61.93293882645669,82.41624545337473,144.34918427983143,-20.483306626918036,64.18718401266636,-17.708343570914373,64.18718401266636,-4.626483849264972,64.18718401266636,Bethune Cookman,Indiana,11/29/2025,Bethune Cookman vs Indiana,2025-11-29 11:00:00-06:00,-28.5,-27.5,-28.5,99.66790572617867,95.41510899483886,-4.252796731339814,10.791656429085627,4.091656429085627,Bethune Cookman,Bethune Cookman,1
Detroit MercyNiagara11-29,2025-11-29,Horz at MAAC,306 Detroit Mercy at 342 Niagara,"Niagara -0.8, 72-71 (53%)",40.17833627232813,0,H,Detroit,11/29/2025,101.23015641428267,115.06091360933036,0.1865254173553526,0.4690294625189268,71.41917265078072,Niagara,98.98515081234471,111.30215816423151,0.2060819699060669,0.5309705374810731,72.19368142971393,68.21390424774077,,0,,,,,,,,,,,,,,,,,0.962565704712146,0.9814634941401622,739584,,,,306,342,,,,Detroit Mercy,Niagara,-0.7745087789332104,143.61285408049466,12.0,9.3,1.6,-10.4,71.2,101.4,20251129,-13.5,101.1,114.6,71.8,-15.099999999999994,98.0,113.1,66.8,,,,,,194,548,194,-11.021,102.563,113.584,71.335,Niagara,548,-15.0531,97.7149,112.768,66.4259,Detroit Mercy,71.71400319542576,-12.66619805009631,-8.942472102286663,103.96848556367273,112.9109576659594,194,Detroit,Detroit,65.97698231157997,-21.003814953196823,-17.62745315699442,95.64095427311247,113.26840743010689,Niagara,116.5,100.9,72.3,95.64095427311247,113.26840743010689,65.97698231157997,73.8500083041215,76.71310500377527,150.56311330789677,-2.8630966996537666,67.3629213483146,73.79935868788125,74.89900098164902,148.69835966953028,-1.0996422937677721,66.55184798455056,75.0313580965416,72.76698265562288,147.79834075216448,2.2643754409187125,66.4532797797359,3.99317564494865,66.4532797797359,6.195572180424335,66.4532797797359,Detroit,Niagara,11/29/2025,Detroit Mercy vs Niagara,2025-11-29 12:00:00-06:00,1.5,1.5,1.5,44.32015031835318,35.186046136663585,-9.134104181689594,2.49317564494865,11.79317564494865,Niagara,Detroit Mercy,0
Houston ChristianGeorgia Southern11-29,2025-11-29,Slnd at SB,252 Houston Christian at 224 Georgia Southern,"Georgia Southern -5.1, 78-73 (68%)",40.17735222654608,0,H,Houston Christian,11/29/2025,103.12270250228494,112.82393151113624,0.2623185548951636,0.3151123389667041,72.61189547577273,Georgia Southern,106.50515889639964,108.91804932744787,0.4359471721742787,0.6848876610332959,77.68291379705613,69.57051510817064,,0,,,,,,,,,,,,,,,,,0.8962221427431484,0.9715434612665164,739584,,,,252,224,,,,Houston Christian,Georgia Southern,-5.071018321283404,150.29480927282884,3.1,2.5,-0.3,-3.3,71.2,101.4,20251129,-9.700000000000003,101.1,110.8,66.1,-7.700000000000003,104.6,112.3,73.3,,,,,,304,270,304,-6.89500000000001,104.481,111.376,66.319,Georgia Southern,270,-5.214999999999989,105.138,110.353,72.8709,Houston Christian,64.61334876335177,-9.223396363695475,-7.282091943937312,99.16512085250594,106.44721279644321,304,Houston Christian,Houston Christian,72.9612231284213,-9.596137582468572,-5.307234639087333,104.45903416636101,109.76626880544836,Georgia Southern,116.5,100.9,72.3,104.45903416636101,109.76626880544836,72.9612231284213,74.07509672270423,79.9714260477775,154.04652277048172,-5.896329325073268,68.04957865168538,75.03250544692328,80.59375513761788,155.62626058454117,-5.561249690694595,67.87535417275282,69.10000592866164,74.65392013928916,143.7539260679508,-5.553914210627511,66.21164264322209,-1.4326777943624265,66.21164264322209,0.165793953178607,66.21164264322209,Houston Christian,Georgia Southern,11/29/2025,Houston Christian vs Georgia Southern,2025-11-29 13:00:00-06:00,-7.5,-7.5,-6.5,73.20575054664809,55.42654485742049,-17.779205689227602,5.0673222056375735,7.5673222056375735,Houston Christian,Houston Christian,1
Western MichiganValparaiso11-29,2025-11-29,MAC at MVC,248 Western Michigan at 273 Valparaiso,"Valparaiso -2.7, 74-71 (61%)",43.11418642894015,0,H,Western Michigan,11/29/2025,103.15838620336908,112.710885147035,0.2653303402237834,0.3927459730523167,71.19893470382122,Valparaiso,102.45022858370176,107.7747384704698,0.3583204900757127,0.6072540269476833,73.94873866402122,68.91655570968705,,0,,,,,,,,,,,,,,,,,0.9227969319805062,0.9711115902000964,739584,,,,248,273,,,,Western Michigan,Valparaiso,-2.7498039601999977,145.14767336784246,-0.3,6.7,2.3,2.6,71.2,101.4,20251129,-6.6000000000000085,103.8,110.4,71.0,-7.400000000000006,101.8,109.2,67.4,,,,,,984,944,984,-6.747,104.517,111.264,70.5108,Valparaiso,944,-8.058999999999997,101.135,109.194,67.8946,Western Michigan,70.608220366945,-6.380255630611566,-7.898236703580356,100.5128478380168,108.41108454159715,984,Western Michigan,Western Michigan,65.99530398712587,-11.074198277807893,-9.243859411207229,99.02488386746965,108.26874327867688,Valparaiso,116.5,100.9,72.3,99.02488386746965,108.26874327867688,65.99530398712587,73.04224589717892,76.59370151352809,149.635947410707,-3.5514556163491733,67.21067415730337,73.57198408739657,76.71936248158576,150.29134656898233,-3.1473783941891895,67.23739552921347,68.2855566836845,71.24334323599463,139.52889991967913,-2.957786552310125,65.44678324587791,1.3994518397385605,65.44678324587791,-2.073746773928903,65.44678324587791,Western Michigan,Valparaiso,11/29/2025,Western Michigan vs Valparaiso,2025-11-29 14:00:00-06:00,-4.5,-4.5,-4.5,66.58824291023754,44.69855262156573,-21.889690288671808,5.8994518397385605,12.59945183973856,Western Michigan,Western Michigan,1
Le MoyneMonmouth11-29,2025-11-29,NEC vs. CAA,323 Le Moyne vs. 191 Monmouth,"Monmouth -6.9, 79-72 (74%)",32.351750483687056,0,N,Le Moyne,11/29/2025,104.26879656009083,117.61177989904746,0.2002398289383987,0.2594718771910946,71.812381597811,Monmouth,105.97406932930662,109.1167984581958,0.4167618066616371,0.7405281228089053,78.66902860371098,67.92426373424651,,0,,,,,,,,,,,,,,,,,0.9264439191183016,0.9729335460148916,739584,,,,323,191,,,,Le Moyne,Monmouth,-6.856647005899987,150.48141020152198,-0.5,1.0,0.4,0.9,71.2,101.4,20251129,-13.200000000000003,103.0,116.2,69.2,-4.0,104.9,108.9,68.5,,,,,,383,500,383,-13.34299999999999,104.269,117.612,69.3556,Monmouth,500,-3.1430000000000007,105.974,109.117,68.0315,Le Moyne,67.83199318377596,-8.212835891475653,-10.59857315356499,104.27867104688907,114.8772442004541,383,Le Moyne,Le Moyne,67.2438957220532,0.4377977983784196,-1.3285623372407889,106.37501537448624,107.70357771172704,Monmouth,116.5,100.9,72.3,106.37501537448624,107.70357771172704,67.2438957220532,73.64509415929793,80.03138515280457,153.67647931210251,-6.386290993506648,66.57584269662922,74.35689683098892,81.45628394704819,155.81318077803712,-7.099387116059276,66.26917839044943,70.95697845460357,77.2045934812044,148.16157193580796,-6.247615026600826,64.06302635209065,-5.54185774035404,64.06302635209065,-0.32031513176045223,64.06302635209065,Le Moyne,Monmouth,11/29/2025,Le Moyne vs Monmouth,2025-11-29 13:00:00-06:00,-5.5,-5.5,-5.5,69.97944856925476,70.11795245558021,0.13850388632545219,-0.04185774035403966,0.9581422596459603,Monmouth,Monmouth,1
Delaware St.UMBC11-29,2025-11-29,MEAC at AE,356 Delaware St. at 294 UMBC,"UMBC -9.6, 79-70 (81%)",21.66685060189968,0,H,Delaware St.,11/29/2025,95.20002069763368,115.48595867221108,0.097841524578264,0.1859324703219241,69.76748918882382,UMBC,105.14920909720766,112.18440334534422,0.3219594809857717,0.8140675296780758,79.32658579670594,70.2999723509864,,0,,,,,,,,,,,,,,,,,0.933583828583778,0.9911460367266318,739584,,,,356,294,,,,Delaware St.,UMBC,-9.559096607882125,149.09407498552974,-10.4,-10.5,-13.6,-3.2,71.2,101.4,20251129,-22.0,93.4,115.4,68.3,-10.599999999999994,102.9,113.5,69.6,,,,,,189,900,189,-17.5501,96.4539,114.004,69.2326,UMBC,900,-9.862000000000009,103.8,113.662,70.5361,Delaware St.,66.21071742487871,-31.641597128545506,-26.74366805428079,87.07824179597088,113.82190985025167,189,Delaware St.,Delaware St.,67.01325777393326,-7.224711208514073,-7.7342140789889715,98.35498073602105,106.08919481501002,UMBC,116.5,100.9,72.3,98.35498073602105,106.08919481501002,67.01325777393326,67.85917295417683,80.39130677146515,148.25047972564198,-12.532133817288326,66.76516853932583,72.09299242901983,82.29955548070758,154.3925479097274,-10.206563051687752,68.5870448997191,55.19575915779835,70.7406771006258,125.93643625842415,-15.544917942827453,62.317357783573755,-16.621757786401687,62.317357783573755,-8.079320801924773,62.317357783573755,Delaware St.,UMBC,11/29/2025,Delaware St. vs UMBC,2025-11-29 13:00:00-06:00,-13.5,,-13.5,90.0728603156669,94.32920656618383,4.256346250516927,-3.1217577864016874,-13.621757786401687,Delaware St.,UMBC,0
Montana St.Utah St.11-29,2025-11-29,BSky at MWC,199 Montana St. at 45 Utah St.,"Utah St. -18.7, 85-66 (93%)",39.37104448107892,0,H,Montana St.,11/29/2025,103.5688058676884,109.77351467466934,0.3386971221696196,0.07112446233189,65.82019286220665,Utah St.,119.1878943197223,101.03285249568266,0.8699410610318182,0.92887553766811,84.52973422134419,68.71151485140244,Montana St.,0,,,,,,,,,,,,,,,,,0.4994677755613478,0.9595214031104388,739584,,,,199,45,,,,Montana St.,Utah St.,-18.709541359137532,150.34992708355082,-1.3,-2.6,7.3,8.6,71.2,101.4,20251129,-3.0999999999999943,105.9,109.0,67.6,20.60000000000001,120.4,99.8,70.4,,,,,,504,930,504,-3.431999999999988,104.933,108.365,68.0924,Utah St.,930,15.293999999999997,117.658,102.364,70.0968,Montana St.,66.2918596573506,8.702684323565002,4.303802349434534,107.14896942611931,102.84516707668477,504,Montana St.,Montana St.,70.9534241283099,26.374058989990168,19.960696166037174,115.90594889148022,95.94525272544305,Utah St.,116.5,100.9,72.3,115.90594889148022,95.94525272544305,70.9534241283099,67.73010326047638,88.94679447586518,156.67689773634157,-21.216691215388792,66.84044943820224,69.038612221003,86.66930072297845,155.70791294398146,-17.630688501975442,67.03735034157303,65.11498304251595,79.85114303889517,144.96612608141112,-14.736159996379229,66.06228138374149,-13.848272091406514,66.06228138374149,-2.8556081750936073,66.06228138374149,Montana St.,Utah St.,11/29/2025,Montana St. vs Utah St.,2025-11-29 15:00:00-06:00,-18.5,-18.5,-17.5,95.22096477271853,90.63958942501978,-4.581375347698753,3.651727908593486,1.0517279085934859,Utah St.,Montana St.,0
