,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
20,Iowa,south,7,100.0,62.14,28.33,14.47,6.35,3.21,1.06,93.33962264150942
21,Texas A&M,west,6,100.0,59.93,30.09,15.7,7.68,3.28,0.98,101.0408163265306
22,Arkansas,east,6,100.0,46.06,27.61,15.8,6.65,3.23,0.98,101.0408163265306
23,Louisville,south,6,100.0,56.01,29.33,13.7,5.94,2.03,0.83,119.48192771084338
24,St. John's,west,7,100.0,54.58,30.87,15.13,7.22,2.39,0.82,120.95121951219514
25,N.C. State,midwest,8,100.0,45.12,21.06,10.9,5.86,2.0,0.63,157.73015873015873
26,BYU,south,5,100.0,53.18,25.9,9.62,4.14,1.43,0.54,184.18518518518516
27,Utah St.,south,8,100.0,45.81,17.54,8.8,3.3,1.24,0.52,191.30769230769232
28,Wisconsin,west,9,100.0,54.88,27.4,11.49,4.69,1.45,0.51,195.078431372549
29,North Carolina,midwest,5,100.0,61.36,30.72,12.61,4.33,1.44,0.45,221.2222222222222
30,Clemson,east,8,100.0,50.48,15.85,7.02,3.14,1.41,0.42,237.0952380952381
31,Auburn,midwest,7,100.0,51.91,20.91,8.48,3.17,1.23,0.4,248.99999999999997
32,Villanova,east,9,100.0,49.52,13.18,7.08,2.98,1.27,0.31,321.5806451612903
33,SMU,south,9,100.0,54.19,17.98,9.69,4.75,1.11,0.29,343.82758620689657
34,Georgia,midwest,10,100.0,48.09,18.31,7.48,3.17,1.15,0.27,369.3703703703704
35,Texas,east,11,100.0,53.94,24.84,10.21,2.7,0.85,0.27,369.3703703703704
36,UCLA,west,10,100.0,45.42,21.71,8.24,2.69,0.57,0.21,475.19047619047626
37,Miami FL,east,10,100.0,47.81,19.77,7.25,2.16,0.85,0.17,587.235294117647
38,Saint Mary's,midwest,11,100.0,51.45,17.51,5.99,1.87,0.49,0.17,587.235294117647
39,Belmont,west,12,100.0,48.02,21.12,6.47,1.89,0.65,0.14,713.2857142857142
40,Kentucky,midwest,6,100.0,48.55,18.16,6.55,2.32,0.57,0.11,908.0909090909091
41,UCF,west,8,100.0,45.12,14.94,7.3,2.9,0.41,0.09,1110.111111111111
42,USC,south,10,100.0,37.86,10.26,4.58,1.35,0.37,0.09,1110.111111111111
43,Tulsa,south,12,100.0,46.82,19.57,4.69,1.32,0.28,0.08,1249.0
44,California,south,11,100.0,43.99,19.88,4.55,1.48,0.24,0.06,1665.6666666666667
45,Virginia Tech,west,11,100.0,40.07,12.87,4.02,1.22,0.19,0.06,1665.6666666666667
46,Yale,midwest,12,100.0,38.64,10.85,2.45,0.89,0.2,0.05,1999.0
47,Stephen F. Austin,midwest,13,100.0,32.8,15.18,3.27,0.54,0.12,0.02,4999.0
48,Hawaii,east,14,100.0,35.68,11.87,3.57,0.73,0.11,0.02,4999.0
49,High Point,west,13,100.0,30.91,13.43,2.41,0.53,0.11,0.02,4999.0
50,Navy,midwest,16,100.0,22.71,4.5,0.77,0.03,0.03,0.01,9999.0
51,Troy,midwest,14,100.0,22.07,8.76,0.67,0.11,0.02,0.01,9999.0
52,Austin Peay,east,15,100.0,33.68,6.73,1.46,0.38,0.13,0.0,0.0
53,Liberty,east,12,100.0,40.49,13.7,2.88,0.86,0.08,0.0,0.0
54,Oakland,midwest,15,100.0,22.17,4.06,0.38,0.1,0.06,0.0,0.0
55,Bethune Cookman,west,16,100.0,23.92,6.38,1.53,0.34,0.04,0.0,0.0
56,North Dakota St.,south,14,100.0,33.74,8.51,1.93,0.34,0.03,0.0,0.0
57,UNC Wilmington,east,13,100.0,31.04,11.39,2.01,0.32,0.03,0.0,0.0
58,Portland St.,south,15,100.0,24.55,8.44,2.05,0.31,0.02,0.0,0.0
59,Tennessee Martin,west,15,100.0,25.95,3.18,0.63,0.1,0.02,0.0,0.0
60,Merrimack,south,16,100.0,18.14,3.44,1.79,0.29,0.01,0.0,0.0
61,Mercer,west,14,100.0,31.9,7.78,2.6,0.27,0.01,0.0,0.0
62,Cal Baptist,south,13,100.0,21.3,8.76,1.86,0.13,0.01,0.0,0.0
63,Vermont,east,16,100.0,16.4,3.51,0.52,0.06,0.01,0.0,0.0
