,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
21,St. John's,east,8,100.0,54.18,19.61,11.08,5.22,2.63,1.04,95.15384615384615
22,LSU,west,9,100.0,56.18,26.7,14.23,7.15,2.5,0.9,110.1111111111111
23,Georgia,midwest,8,100.0,63.21,31.75,16.02,7.8,2.46,0.75,132.33333333333334
24,Clemson,east,6,100.0,41.41,22.9,11.81,5.24,2.16,0.52,191.30769230769232
25,Virginia,west,7,100.0,48.61,24.18,12.74,5.39,2.11,0.52,191.30769230769232
26,North Carolina,west,5,100.0,46.59,22.03,9.93,5.08,1.86,0.52,191.30769230769232
27,Auburn,west,6,100.0,57.19,30.9,14.25,4.99,1.87,0.45,221.2222222222222
28,Miami FL,midwest,10,100.0,48.47,22.36,13.0,5.23,1.27,0.44,226.27272727272728
29,TCU,south,10,100.0,56.78,31.19,11.71,3.91,1.6,0.43,231.5581395348837
30,N.C. State,east,10,100.0,49.55,23.95,8.2,3.01,1.49,0.4,248.99999999999997
31,USC,south,5,100.0,54.55,26.02,3.87,1.54,0.84,0.34,293.1176470588235
32,Saint Mary's,west,8,100.0,43.82,17.07,7.27,2.85,0.95,0.29,343.82758620689657
33,Wisconsin,midwest,11,100.0,48.25,14.96,5.97,2.3,0.71,0.29,343.82758620689657
34,George Mason,east,12,100.0,39.18,21.65,8.71,3.27,1.09,0.26,383.6153846153846
35,Akron,south,12,100.0,45.45,19.37,5.68,2.3,0.9,0.26,383.6153846153846
36,Utah St.,east,9,100.0,45.82,14.9,5.51,1.78,0.82,0.25,399.0
37,Nebraska,midwest,6,100.0,51.75,23.06,7.44,2.5,0.79,0.24,415.6666666666667
38,Tulsa,east,13,100.0,41.13,17.25,5.5,1.79,0.6,0.18,554.5555555555555
39,Ohio St.,east,7,100.0,50.45,21.59,6.46,1.66,0.52,0.17,587.235294117647
40,High Point,west,12,100.0,53.41,22.53,6.54,2.45,0.72,0.15,665.6666666666666
41,Northern Iowa,south,11,100.0,41.43,17.91,8.34,1.5,0.53,0.15,665.6666666666666
42,UC San Diego,midwest,13,100.0,41.64,17.59,7.65,3.19,0.49,0.12,832.3333333333334
43,Texas A&M,west,11,100.0,42.81,15.38,5.22,1.61,0.46,0.09,1110.111111111111
44,Missouri,west,10,100.0,51.39,16.73,6.34,1.89,0.41,0.08,1249.0
45,Cal Baptist,west,13,100.0,32.41,11.38,2.17,0.85,0.29,0.08,1249.0
46,Oklahoma St.,midwest,7,100.0,51.53,20.41,7.09,2.33,0.41,0.07,1427.5714285714284
47,Texas,midwest,9,100.0,36.79,12.69,5.39,1.55,0.2,0.07,1427.5714285714284
48,SMU,south,8,100.0,46.46,8.71,4.19,1.33,0.41,0.05,1999.0
49,Baylor,south,7,100.0,43.22,20.34,7.83,1.17,0.29,0.05,1999.0
50,New Mexico St.,midwest,14,100.0,25.87,11.34,3.76,0.91,0.23,0.03,3332.3333333333335
51,Northern Colorado,east,14,100.0,33.44,9.39,2.64,0.56,0.16,0.03,3332.3333333333335
52,UNC Wilmington,south,13,100.0,36.34,16.1,2.5,0.5,0.11,0.03,3332.3333333333335
53,Oakland,west,15,100.0,24.4,9.43,4.01,1.07,0.18,0.02,4999.0
54,East Tennessee St.,east,15,100.0,30.67,10.43,1.7,0.15,0.02,0.01,9999.0
55,Siena,south,14,100.0,29.39,7.79,2.29,0.43,0.1,0.0,0.0
56,Austin Peay,midwest,15,100.0,30.53,11.27,3.37,0.9,0.06,0.0,0.0
57,Troy,west,14,100.0,32.13,12.22,2.53,0.56,0.05,0.0,0.0
58,McNeese St.,midwest,12,100.0,30.05,8.17,1.59,0.46,0.02,0.0,0.0
59,SIU Edwardsville,south,16,100.0,13.0,3.46,1.11,0.19,0.02,0.0,0.0
60,Southern,midwest,16,100.0,22.64,6.86,0.32,0.05,0.01,0.0,0.0
61,Norfolk St.,west,16,100.0,25.64,6.13,1.67,0.14,0.0,0.0,0.0
62,St. Thomas,south,15,100.0,35.78,7.65,1.59,0.1,0.0,0.0,0.0
63,LIU,east,16,100.0,17.32,3.26,0.36,0.06,0.0,0.0,0.0
