,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
24,North Carolina,midwest,6,100.0,54.76,22.49,10.22,4.89,1.74,0.49,203.08163265306123
25,Auburn,west,7,100.0,51.47,23.76,11.43,5.68,1.67,0.48,207.33333333333334
26,Texas A&M,west,8,100.0,56.12,26.92,13.25,4.79,1.55,0.42,237.0952380952381
27,Villanova,south,8,100.0,50.67,20.46,8.82,2.7,1.01,0.35,284.7142857142857
28,Clemson,south,7,100.0,54.99,22.78,9.26,3.34,1.26,0.3,332.33333333333337
29,Wisconsin,west,9,100.0,43.88,16.89,9.38,3.49,0.95,0.29,343.82758620689657
30,Utah St.,south,9,100.0,49.33,20.23,7.79,2.4,0.94,0.27,369.3703703703704
31,SMU,east,8,100.0,52.09,16.28,6.83,2.54,1.03,0.25,399.0
32,Georgia,midwest,7,100.0,60.96,23.89,7.5,2.95,0.95,0.25,399.0
33,UCF,midwest,9,100.0,36.37,15.55,7.15,2.25,0.81,0.18,554.5555555555555
34,Miami FL,south,10,100.0,45.01,17.76,6.52,2.14,0.48,0.18,554.5555555555555
35,N.C. State,east,9,100.0,47.91,11.78,5.72,2.06,0.58,0.16,624.0
36,Kentucky,east,6,100.0,47.49,19.35,7.05,1.82,0.48,0.15,665.6666666666666
37,Seton Hall,midwest,11,100.0,45.24,18.24,6.41,2.32,0.8,0.14,713.2857142857142
38,New Mexico,west,11,100.0,40.45,17.93,5.53,2.42,0.42,0.13,768.2307692307693
39,UCLA,midwest,10,100.0,39.04,14.55,5.93,2.35,0.43,0.12,832.3333333333334
40,Saint Mary's,east,10,100.0,42.08,15.73,5.9,1.8,0.74,0.11,908.0909090909091
41,Virginia Tech,west,10,100.0,48.53,15.2,5.74,2.28,0.48,0.11,908.0909090909091
42,Belmont,west,12,100.0,46.19,16.95,4.64,1.11,0.29,0.11,908.0909090909091
43,Ohio St.,east,11,100.0,52.51,19.67,6.1,1.54,0.42,0.08,1249.0
44,Yale,midwest,12,100.0,34.14,13.57,5.7,1.51,0.37,0.06,1665.6666666666667
45,TCU,south,11,100.0,40.84,12.02,3.98,1.36,0.35,0.06,1665.6666666666667
46,Utah Valley,west,14,100.0,35.14,9.53,2.88,1.4,0.21,0.05,1999.0
47,Hawaii,east,13,100.0,41.57,14.55,2.08,0.77,0.28,0.04,2499.0
48,Stephen F. Austin,south,13,100.0,32.2,10.07,3.26,1.11,0.2,0.04,2499.0
49,Tulsa,south,12,100.0,49.72,20.41,5.89,0.95,0.07,0.04,2499.0
50,East Tennessee St.,east,15,100.0,28.1,8.07,1.89,0.18,0.09,0.03,3332.3333333333335
51,North Dakota St.,south,14,100.0,27.78,6.85,1.66,0.55,0.04,0.03,3332.3333333333335
52,High Point,midwest,13,100.0,34.52,9.73,3.63,1.04,0.17,0.02,4999.0
53,Troy,west,13,100.0,26.52,10.26,1.98,0.39,0.06,0.02,4999.0
54,Liberty,east,12,100.0,36.57,13.27,2.7,0.7,0.19,0.01,9999.0
55,Vermont,east,16,100.0,18.16,6.04,1.02,0.25,0.07,0.01,9999.0
56,Oakland,midwest,15,100.0,20.35,5.9,0.96,0.09,0.03,0.01,9999.0
57,Austin Peay,south,15,100.0,20.24,5.02,0.64,0.06,0.02,0.01,9999.0
58,Merrimack,south,16,100.0,24.25,6.96,1.61,0.32,0.08,0.0,0.0
59,Portland St.,east,14,100.0,26.04,9.97,2.73,0.62,0.05,0.0,0.0
60,Bethune Cookman,west,16,100.0,25.32,5.45,1.23,0.09,0.04,0.0,0.0
61,UNC Wilmington,midwest,14,100.0,23.16,5.86,0.61,0.06,0.01,0.0,0.0
62,Navy,midwest,16,100.0,31.16,8.54,2.07,0.26,0.0,0.0,0.0
63,Tennessee Martin,west,15,100.0,19.64,4.74,1.01,0.12,0.0,0.0,0.0
