,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
43,Yale,midwest,12,100.0,37.98,14.23,5.73,1.71,0.51,0.08,1249.0
44,Tulsa,south,12,100.0,30.85,11.1,4.0,1.31,0.53,0.07,1427.5714285714284
45,Texas,south,11,100.0,30.55,8.52,3.1,1.28,0.28,0.06,1665.6666666666667
46,Virginia Tech,west,10,100.0,45.3,16.49,6.07,1.74,0.35,0.05,1999.0
47,Liberty,east,12,100.0,34.9,14.23,3.19,0.8,0.17,0.04,2499.0
48,Belmont,west,12,100.0,35.73,13.99,3.33,1.15,0.13,0.03,3332.3333333333335
49,Vermont,midwest,16,100.0,29.96,5.91,1.0,0.24,0.06,0.03,3332.3333333333335
50,St. Thomas,south,14,100.0,34.12,8.65,2.35,0.42,0.15,0.02,4999.0
51,Utah Valley,midwest,13,100.0,29.61,10.78,4.37,0.84,0.26,0.01,9999.0
52,Troy,west,13,100.0,32.16,11.43,3.04,0.9,0.2,0.01,9999.0
53,High Point,midwest,14,100.0,30.39,9.23,2.76,0.58,0.2,0.01,9999.0
54,Hawaii,east,13,100.0,36.9,11.31,2.17,0.43,0.17,0.01,9999.0
55,Oakland,west,14,100.0,28.49,10.23,3.13,0.65,0.13,0.01,9999.0
56,Austin Peay,midwest,15,100.0,25.26,9.39,2.28,0.3,0.09,0.01,9999.0
57,UNC Wilmington,east,14,100.0,26.29,9.15,2.29,0.45,0.01,0.01,9999.0
58,Montana St.,south,15,100.0,27.19,9.68,2.25,0.44,0.08,0.0,0.0
59,Howard,south,16,100.0,12.36,4.15,1.17,0.18,0.01,0.0,0.0
60,Merrimack,east,16,100.0,16.59,4.83,0.97,0.34,0.0,0.0,0.0
61,Mercer,west,15,100.0,32.87,10.23,2.65,0.33,0.0,0.0,0.0
62,Tennessee Martin,east,15,100.0,31.41,2.83,1.06,0.06,0.0,0.0,0.0
63,Bethune Cookman,west,16,100.0,15.9,5.16,1.15,0.05,0.0,0.0,0.0
