,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
19,Arkansas,south,5,100.0,55.23,23.75,12.41,6.64,3.14,1.15,85.95652173913044
20,North Carolina,SweetSixteen,9,100.0,66.6,37.64,18.31,7.99,2.7,1.11,89.09009009009009
21,Iowa,south,11,100.0,47.99,25.4,12.14,5.79,2.17,0.98,101.0408163265306
22,UCLA,east,10,100.0,46.17,23.28,10.47,3.77,1.77,0.69,143.92753623188406
23,Auburn,west,6,100.0,62.51,31.34,13.51,5.38,1.84,0.64,155.25
24,Georgia,midwest,7,100.0,37.68,22.7,11.23,5.16,2.11,0.6,165.66666666666669
25,USC,south,6,100.0,52.01,23.87,11.25,5.04,1.86,0.59,168.4915254237288
26,Nebraska,SweetSixteen,13,100.0,59.21,26.06,6.73,3.55,1.65,0.59,168.4915254237288
27,Texas Tech,west,5,100.0,58.13,32.71,11.3,5.22,1.75,0.56,177.57142857142856
28,Clemson,east,7,100.0,53.83,29.03,12.57,4.37,1.48,0.46,216.3913043478261
29,Saint Mary's,east,6,100.0,56.86,24.01,10.95,3.35,1.43,0.44,226.27272727272728
30,Oklahoma St.,midwest,8,100.0,58.86,23.83,10.95,3.19,1.18,0.32,311.5
31,SMU,south,7,100.0,64.87,23.71,8.78,3.15,1.15,0.21,475.19047619047626
32,Akron,east,12,100.0,34.13,14.24,3.43,1.45,0.43,0.17,587.235294117647
33,Yale,south,10,100.0,35.13,15.82,5.69,2.19,0.47,0.15,665.6666666666666
34,Miami FL,east,8,100.0,49.78,10.03,6.07,2.3,0.66,0.14,713.2857142857142
35,Utah St.,south,8,100.0,49.7,22.38,6.98,2.13,0.72,0.13,768.2307692307693
36,Utah Valley,east,13,100.0,40.79,16.22,3.06,0.97,0.44,0.12,832.3333333333334
37,Boise St.,west,10,100.0,43.17,10.72,4.69,1.86,0.53,0.11,908.0909090909091
38,Arizona St.,midwest,11,100.0,44.41,17.35,4.0,1.55,0.44,0.11,908.0909090909091
39,Tulsa,south,12,100.0,44.77,13.84,4.4,1.04,0.27,0.08,1249.0
40,Saint Louis,east,11,100.0,43.14,20.0,7.53,1.2,0.21,0.08,1249.0
41,Seton Hall,midwest,6,100.0,55.59,15.94,4.66,1.12,0.28,0.07,1427.5714285714284
42,Butler,south,9,100.0,50.3,17.89,6.22,1.74,0.73,0.06,1665.6666666666667
43,Siena,south,14,100.0,29.29,11.11,3.08,0.94,0.31,0.05,1999.0
44,UC San Diego,west,13,100.0,33.4,13.98,2.85,1.04,0.14,0.05,1999.0
45,UCF,east,9,100.0,50.22,10.43,4.77,1.45,0.22,0.04,2499.0
46,Colorado,west,11,100.0,37.49,14.65,4.27,0.75,0.11,0.04,2499.0
47,Belmont,west,12,100.0,41.87,15.67,4.34,1.57,0.39,0.03,3332.3333333333335
48,McNeese St.,midwest,12,100.0,31.64,11.71,2.81,0.39,0.11,0.03,3332.3333333333335
49,Colgate,south,15,100.0,28.45,9.06,2.77,0.84,0.15,0.02,4999.0
50,Liberty,west,15,100.0,21.95,9.2,2.31,0.67,0.15,0.02,4999.0
51,Lipscomb,west,14,100.0,34.2,13.3,3.1,0.74,0.04,0.02,4999.0
52,Arkansas St.,midwest,14,100.0,27.27,11.76,3.01,0.4,0.09,0.01,9999.0
53,Virginia Tech,west,8,100.0,39.44,12.91,6.71,1.28,0.07,0.01,9999.0
54,California,midwest,9,100.0,41.14,15.47,5.05,1.19,0.28,0.0,0.0
55,High Point,midwest,13,100.0,33.04,12.67,3.2,0.55,0.15,0.0,0.0
56,Southern,midwest,16,100.0,22.06,7.82,2.13,0.34,0.07,0.0,0.0
57,UNC Wilmington,south,13,100.0,27.11,9.28,1.83,0.55,0.06,0.0,0.0
58,LIU,east,16,100.0,9.59,3.34,0.96,0.21,0.06,0.0,0.0
59,Youngstown St.,west,16,100.0,29.28,7.8,1.38,0.36,0.05,0.0,0.0
60,North Dakota St.,midwest,15,100.0,30.74,5.83,1.92,0.66,0.03,0.0,0.0
61,Vermont,south,16,100.0,22.38,4.8,1.4,0.45,0.02,0.0,0.0
62,East Tennessee St.,east,15,100.0,28.52,7.03,1.85,0.26,0.02,0.0,0.0
63,Northern Colorado,east,14,100.0,31.24,11.69,4.75,0.4,0.0,0.0,0.0
