,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
45,Wright St.,midwest,14,100.0,33.16,10.69,2.95,0.49,0.15,0.05,1999.0
46,UCF,east,11,100.0,49.29,15.43,6.28,1.41,0.29,0.04,2499.0
47,Yale,east,12,100.0,37.97,13.11,3.51,1.28,0.08,0.04,2499.0
48,Northern Iowa,east,13,100.0,42.26,15.27,3.36,0.99,0.14,0.02,4999.0
49,North Dakota St.,south,14,100.0,24.91,9.11,2.17,0.34,0.14,0.02,4999.0
50,Furman,south,15,100.0,25.61,7.13,1.62,0.21,0.08,0.01,9999.0
51,UMBC,west,15,100.0,24.05,4.36,1.03,0.14,0.06,0.01,9999.0
52,Tennessee St.,midwest,15,100.0,29.46,8.83,1.95,0.4,0.04,0.01,9999.0
53,Liberty,west,13,100.0,35.6,11.85,2.03,0.38,0.04,0.01,9999.0
54,Utah Valley,midwest,13,100.0,33.27,13.62,3.08,0.7,0.08,0.0,0.0
55,High Point,west,12,100.0,28.75,8.77,1.27,0.35,0.08,0.0,0.0
56,Hofstra,south,13,100.0,36.81,13.04,3.19,0.33,0.04,0.0,0.0
57,Troy,west,14,100.0,37.35,12.07,2.93,0.43,0.01,0.0,0.0
58,Boston University,midwest,16,100.0,17.08,3.33,0.46,0.2,0.01,0.0,0.0
59,UC Irvine,east,14,100.0,21.75,8.15,2.08,0.15,0.01,0.0,0.0
60,Idaho,east,16,100.0,16.85,5.6,0.98,0.27,0.0,0.0,0.0
61,Queens,east,15,100.0,31.36,9.5,1.63,0.17,0.0,0.0,0.0
62,Siena,south,16,100.0,13.04,3.09,1.01,0.0,0.0,0.0,0.0
63,Bethune Cookman,west,16,100.0,19.49,3.07,0.35,0.0,0.0,0.0,0.0
